CAMPUS,CDALLS,C_RATING,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,COMP23F,CAMPNAME,CD3,CD3G,CD3S,COUNTY,CNTYNAME,DISTRICT,DISTNAME,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,LAS_SCORE,LAS_WEIGHT,CFLPAIR,CFLPAIRD,CFLPAIRO,PAIRCAMP,PAIRNAME,REGION,REGNNAME,CD2A,CD2AG,CD2AS,CD2B,CD2BG,CD2BS,CD2G,CD2S,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD1G,CD1S,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP
237904002,73.0,C, ,N,N,N,N,N,N,N,N,.,WALLER H S,50.0,C,71.0,237,WALLER,237904,WALLER ISD,12,09,09 - 12,S,,,N,N,N, , ,4,REGION 04: HOUSTON,68.0,C,70.0,,C,74.0,C,74.0,48.0,76.0,58.0,65.0,97.8,85.0,C,73.0,2629,100.0,389.0,14.8,2625.0,2629,,0.0,1624,61.8,673,25.6,0.0,0.0,273,10.4,,0.0
237904041,63.0,D, ,N,N,N,N,N,N,N,N,.,WALLER J H,9.0,F,47.0,237,WALLER,237904,WALLER ISD,08,06,06 - 08,M,,,N,N,N, , ,4,REGION 04: HOUSTON,52.0,F,58.0,,C,70.0,C,70.0,37.0,69.0,,,,,D,69.0,898,100.0,138.0,13.4,1027.0,898,,0.0,619,68.9,343,38.2,,0.0,152,16.9,,0.0
237904043,81.0,B, ,N,N,N,N,N,N,N,N,.,SCHULTZ J H,56.0,C,79.0,237,WALLER,237904,WALLER ISD,08,06,06 - 08,M,,,N,N,N, , ,4,REGION 04: HOUSTON,65.0,C,76.0,,B,82.0,B,82.0,45.0,76.0,,,,,C,76.0,1120,100.0,158.0,13.5,1172.0,1120,,0.0,731,65.3,364,32.5,,0.0,183,16.3,,0.0
237904101,71.0,C, ,N,N,N,N,N,N,N,N,.,ROBERTS ROAD EL,34.0,C,70.0,237,WALLER,237904,WALLER ISD,05,EE,EE - 05,E,,,N,N,N, , ,4,REGION 04: HOUSTON,57.0,D,62.0,,C,70.0,C,70.0,42.0,71.0,,,,,C,71.0,449,46.1,126.0,16.3,771.0,973,,0.0,617,63.4,277,28.5,,0.0,193,19.8,,0.0
237904102,76.0,C, ,N,N,N,N,N,N,N,N,.,I T HOLLEMAN EL,36.0,C,71.0,237,WALLER,237904,WALLER ISD,05,PK,PK - 05,E,,,N,N,N, , ,4,REGION 04: HOUSTON,69.0,C,78.0,,C,74.0,C,78.0,43.0,72.0,,,,,C,72.0,340,49.4,57.0,10.5,542.0,688,,0.0,480,69.8,247,35.9,,0.0,76,11.0,,0.0
237904104,74.0,C, ,N,N,N,N,N,N,N,N,.,H T JONES EL,29.0,D,68.0,237,WALLER,237904,WALLER ISD,05,EE,EE - 05,E,,,N,N,N, , ,4,REGION 04: HOUSTON,61.0,D,68.0,,C,77.0,C,77.0,42.0,71.0,,,,,C,71.0,355,46.5,120.0,19.8,607.0,764,,0.0,627,82.1,362,47.4,,0.0,136,17.8,,0.0
237904106,82.0,B, ,N,N,N,N,N,N,N,N,.,FIELDS STORE EL,57.0,C,78.0,237,WALLER,237904,WALLER ISD,05,PK,PK - 05,E,,,N,N,N, , ,4,REGION 04: HOUSTON,67.0,C,75.0,,B,84.0,B,84.0,53.0,80.0,,,,,B,80.0,298,45.0,69.0,12.7,544.0,662,,0.0,418,63.1,180,27.2,,0.0,101,15.3,,0.0
237904107,79.0,C, ,N,N,N,N,N,N,N,N,.,EVELYN TURLINGTON EL,47.0,C,75.0,237,WALLER,237904,WALLER ISD,05,EE,EE - 05,E,,,N,N,N, , ,4,REGION 04: HOUSTON,58.0,D,63.0,,B,80.0,B,80.0,47.0,75.0,,,,,C,75.0,473,43.6,94.0,11.5,818.0,1084,,0.0,751,69.3,415,38.3,,0.0,179,16.5,,0.0
237905002,60.0,D, ,N,N,N,N,N,N,N,N,.,ROYAL H S,23.0,F,49.0,237,WALLER,237905,ROYAL ISD,12,09,09 - 12,S,,,N,N,N, , ,4,REGION 04: HOUSTON,43.0,F,50.0,,D,65.0,D,65.0,30.0,56.0,61.0,68.0,95.5,75.0,D,65.0,842,100.0,93.0,11.3,826.0,842,183.0,21.7,601,71.4,312,37.1,0.0,0.0,82,9.7,,0.0
237905041,73.0,C, ,N,N,N,N,N,N,N,N,.,ROYAL J H,40.0,C,72.0,237,WALLER,237905,ROYAL ISD,08,06,06 - 08,M,,,N,N,N, , ,4,REGION 04: HOUSTON,63.0,C,73.0,,D,69.0,C,73.0,35.0,65.0,,,,,D,65.0,593,100.0,61.0,9.2,663.0,593,,0.0,434,73.2,281,47.4,,0.0,77,13.0,,0.0
237905105,68.0,D, ,N,N,N,N,N,N,N,N,.,ROYAL EL,28.0,D,67.0,237,WALLER,237905,ROYAL ISD,05,02,02 - 05,E,,,N,N,Y, , ,4,REGION 04: HOUSTON,62.0,D,69.0,,F,59.0,D,69.0,34.0,59.0,,,,,F,59.0,580,76.1,114.0,14.6,780.0,762,,0.0,593,77.8,359,47.1,,0.0,109,14.3,,0.0
237905106,68.0,D, ,N,N,N,N,N,N,N,N,.,ROYAL EARLY CHILDHOOD CENTER,,P,,237,WALLER,237905,ROYAL ISD,01,EE,EE - 01,E,,,Y,N,N,237905105,ROYAL EL,4,REGION 04: HOUSTON,,P,,,P,,P,,,,,,,,P,,0,0.0,23.0,12.1,190.0,433,,0.0,353,81.5,207,47.8,,0.0,29,6.7,,0.0
238902001,76.0,C, ,N,N,N,N,N,N,N,N,.,MONAHANS H S,43.0,D,65.0,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,12,09,09 - 12,S,,,N,N,N, , ,18,REGION 18: MIDLAND,75.0,B,81.0,,D,67.0,B,81.0,48.0,76.0,47.0,57.0,97.9,85.0,C,70.0,609,100.0,98.0,14.9,657.0,609,0.0,0.0,292,47.9,26,4.3,0.0,0.0,60,9.9,0.0,0.0
238902002,,Z,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,.,MONAHANS ED CTR,,Z,,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,12,10,10 - 12,S,,,N,N,N, , ,18,REGION 18: MIDLAND,,Z,,,Z,,Z,,,,39.0,83.0,100.0,100.0,Z,,10,100.0,37.0,100.0,37.0,10,0.0,0.0,7,70.0,2,20.0,0.0,0.0,2,20.0,0.0,0.0
238902041,74.0,C, ,N,N,N,N,N,N,N,N,.,WALKER J H,35.0,C,70.0,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,08,07,07 - 08,M,,,N,N,N, , ,18,REGION 18: MIDLAND,65.0,C,76.0,,D,63.0,C,76.0,37.0,69.0,,,,,D,69.0,354,100.0,46.0,12.0,384.0,354,0.0,0.0,212,59.9,50,14.1,0.0,0.0,83,23.4,0.0,0.0
238902107,62.0,D, ,N,N,N,N,N,N,N,N,1,PARKWAY EL,5.0,F,43.0,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,06,03,03 - 06,E,,,N,N,N, , ,18,REGION 18: MIDLAND,47.0,F,55.0,,D,62.0,D,62.0,41.0,70.0,,,,,C,70.0,642,100.0,74.0,14.5,510.0,642,0.0,0.0,355,55.3,103,16.0,0.0,0.0,148,23.1,0.0,0.0
238902108,66.0,D, ,N,N,N,N,N,N,N,N,.,TATOM EL,,P,,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,02,01,01 - 02,E,,,Y,Y,N,238902000,MONAHANS-WICKETT-PYOTE ISD,18,REGION 18: MIDLAND,,P,,,P,,P,,,,,,,,P,,0,0.0,74.0,13.9,532.0,326,,0.0,186,57.1,43,13.2,,0.0,74,22.7,,0.0
238902109,66.0,D, ,N,N,N,N,Y,N,N,N,.,GEORGE CULLENDER KIND,,P,,238,WARD,238902,MONAHANS-WICKETT-PYOTE ISD,KG,EE,EE - KG,E,,,Y,Y,N,238902000,MONAHANS-WICKETT-PYOTE ISD,18,REGION 18: MIDLAND,,P,,,P,,P,,,,,,,,P,,0,0.0,,,,241,,0.0,152,63.1,36,14.9,,0.0,44,18.3,,0.0
238904001,57.0,F, ,N,N,N,N,N,N,N,N,1B,GRANDFALLS-ROYALTY SCHOOL,27.0,F,52.0,238,WARD,238904,GRANDFALLS-ROYALTY ISD,12,PK,PK - 12,B,,,N,N,N, , ,18,REGION 18: MIDLAND,61.0,F,59.0,,F,51.0,F,59.0,27.0,53.0,27.0,46.0,93.8,65.0,F,53.0,94,68.6,32.0,21.8,147.0,137,0.0,0.0,88,64.2,3,2.2,0.0,0.0,17,12.4,0.0,0.0
239901001,73.0,C, ,N,N,N,N,N,N,N,N,.,BRENHAM H S,57.0,C,76.0,239,WASHINGTON,239901,BRENHAM ISD,12,09,09 - 12,S,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,67.0,D,69.0,,C,70.0,C,70.0,45.0,73.0,57.0,65.0,96.0,80.0,C,71.0,1580,100.0,224.0,14.2,1583.0,1580,0.0,0.0,785,49.7,144,9.1,0.0,0.0,237,15.0,0.0,0.0
239901041,73.0,C, ,N,N,N,N,N,N,N,N,.,BRENHAM MIDDLE,20.0,D,62.0,239,WASHINGTON,239901,BRENHAM ISD,06,05,05 - 06,M,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,54.0,F,59.0,,C,77.0,C,77.0,42.0,74.0,,,,,C,74.0,718,100.0,57.0,7.9,726.0,718,0.0,0.0,464,64.6,100,13.9,0.0,0.0,142,19.8,0.0,0.0
239901042,75.0,C, ,N,N,N,N,N,N,N,N,.,BRENHAM J H,24.0,D,64.0,239,WASHINGTON,239901,BRENHAM ISD,08,07,07 - 08,M,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,62.0,C,72.0,,C,79.0,C,79.0,46.0,77.0,,,,,C,77.0,760,100.0,66.0,8.1,819.0,760,0.0,0.0,414,54.5,91,12.0,0.0,0.0,114,15.0,0.0,0.0
239901101,79.0,C, ,N,N,N,N,N,N,N,N,.,ALTON EL,50.0,C,76.0,239,WASHINGTON,239901,BRENHAM ISD,04,KG,KG - 04,E,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,62.0,D,69.0,,B,80.0,B,80.0,49.0,77.0,,,,,C,77.0,195,42.3,25.0,6.5,382.0,461,0.0,0.0,281,61.0,41,8.9,0.0,0.0,73,15.8,0.0,0.0
239901102,72.0,C, ,N,N,N,N,N,N,N,N,.,BRENHAM EL,23.0,D,65.0,239,WASHINGTON,239901,BRENHAM ISD,04,KG,KG - 04,E,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,61.0,D,68.0,,C,75.0,C,75.0,45.0,73.0,,,,,C,73.0,219,41.2,59.0,11.1,533.0,532,0.0,0.0,350,65.8,34,6.4,0.0,0.0,84,15.8,0.0,0.0
239901103,61.0,D, ,N,N,N,N,N,N,N,N,.,KRAUSE EL,12.0,D,60.0,239,WASHINGTON,239901,BRENHAM ISD,04,KG,KG - 04,E,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,50.0,F,56.0,,D,60.0,D,60.0,36.0,62.0,,,,,D,62.0,269,41.6,50.0,9.5,524.0,647,0.0,0.0,455,70.3,189,29.2,0.0,0.0,95,14.7,0.0,0.0
239901106,72.0,C, ,N,N,N,N,Y,N,N,N,.,BRENHAM EARLY CHILDHOOD LEARNING CENTER,,P,,239,WASHINGTON,239901,BRENHAM ISD,PK,EE,EE - PK,E,,,Y,Y,N,239901000,BRENHAM ISD,6,REGION 06: HUNTSVILLE,,P,,,P,,P,,,,,,,,P,,0,0.0,,,,212,0.0,0.0,203,95.8,20,9.4,0.0,0.0,27,12.7,0.0,0.0
239903001,84.0,B, ,N,N,N,N,N,N,N,N,.,BURTON H S,78.0,A,92.0,239,WASHINGTON,239903,BURTON ISD,12,07,07 - 12,S,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,57.0,F,57.0,,C,74.0,C,74.0,54.0,82.0,65.0,71.0,100.0,100.0,B,81.0,219,100.0,25.0,10.6,236.0,219,0.0,0.0,80,36.5,12,5.5,0.0,0.0,20,9.1,0.0,0.0
239903101,87.0,B, ,N,N,N,N,N,N,N,N,.,BURTON EL,49.0,C,76.0,239,WASHINGTON,239903,BURTON ISD,06,PK,PK - 06,E,,,N,N,N, , ,6,REGION 06: HUNTSVILLE,65.0,C,73.0,,A,90.0,A,90.0,65.0,91.0,,,,,A,91.0,154,49.5,27.0,12.0,225.0,311,,0.0,146,46.9,16,5.1,,0.0,27,8.7,0.0,0.0
240801001,88.0,B,DROPOUT RECOVERY SCHOOL,Y,Y,Y,N,N,N,N,N,E,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO NORTH,42.0,B,88.0,240,WEBB,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,77.0,B,88.0,37.0,C,72.0,B,88.0,29.0,79.0,52.0,87.0,100.0,100.0,B,86.0,125,100.0,146.0,72.3,202.0,125,0.0,0.0,115,92.0,77,61.6,0.0,0.0,19,15.2,0.0,0.0
240801002,85.0,B,DROPOUT RECOVERY SCHOOL,Y,Y,Y,N,N,N,N,N,E,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO SOUTH,29.0,C,78.0,240,WEBB,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,,Z,,45.0,B,81.0,B,81.0,31.0,81.0,59.0,89.0,100.0,100.0,B,88.0,90,100.0,94.0,70.1,134.0,90,0.0,0.0,85,94.4,44,48.9,0.0,0.0,6,6.7,0.0,0.0
240901001,92.0,A, ,N,N,N,N,N,N,N,N,.,MARTIN H S,83.0,A,93.0,240,WEBB,240901,LAREDO ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,72.0,C,77.0,,A,92.0,A,92.0,48.0,76.0,98.0,98.0,95.3,75.0,B,85.0,1914,100.0,296.0,14.4,2057.0,1914,355.0,18.5,1887,98.6,1083,56.6,0.0,0.0,201,10.5,,0.0
240901002,92.0,A, ,N,N,N,N,N,N,N,N,.,NIXON H S,83.0,A,93.0,240,WEBB,240901,LAREDO ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,65.0,D,65.0,,A,91.0,A,91.0,47.0,75.0,97.0,98.0,98.8,90.0,B,87.0,2204,100.0,316.0,13.6,2323.0,2204,,0.0,2112,95.8,847,38.4,0.0,0.0,225,10.2,,0.0
240901003,86.0,B, ,N,N,N,N,N,N,N,N,.,DR LEO CIGARROA H S,65.0,B,82.0,240,WEBB,240901,LAREDO ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,60.0,F,59.0,,B,87.0,B,87.0,40.0,69.0,100.0,100.0,98.5,90.0,B,86.0,1471,100.0,250.0,15.5,1611.0,1471,,0.0,1439,97.8,627,42.6,199.0,13.5,224,15.2,,0.0
240901007,,X, ,N,N,N,Y,N,N,N,N,.,F S LARA ACADEMY,,X,,240,WEBB,240901,LAREDO ISD,12,06,06 - 12,B,,,N,N,N, , ,1,REGION 01: EDINBURG,,X,,,X,,X,,,,,,,,X,,88,100.0,298.0,100.0,298.0,88,,0.0,88,100.0,56,63.6,0.0,0.0,6,6.8,,0.0
240901008,99.0,A, ,N,N,N,N,N,N,N,N,.,HECTOR J GARCIA EARLY COLLEGE H S,100.0,A,100.0,240,WEBB,240901,LAREDO ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,77.0,B,83.0,,A,98.0,A,98.0,78.0,95.0,100.0,100.0,100.0,100.0,A,98.0,399,100.0,14.0,3.4,407.0,399,395.0,99.0,352,88.2,49,12.3,0.0,0.0,0,0.0,,0.0
240901010,,X, ,N,N,N,N,N,Y,N,N,.,WEBB COUNTY J J A E P,,X,,240,WEBB,240901,LAREDO ISD,11,09,09 - 11,S,,,N,N,N, , ,1,REGION 01: EDINBURG,,X,,,X,,X,,,,,,,,X,,9,100.0,18.0,100.0,18.0,9,,0.0,9,100.0,5,55.6,0.0,0.0,3,33.3,,0.0
240901041,83.0,B, ,N,N,N,N,N,N,N,N,.,CHRISTEN MIDDLE,57.0,C,79.0,240,WEBB,240901,LAREDO ISD,08,06,06 - 08,M,,,N,N,N, , ,1,REGION 01: EDINBURG,68.0,B,80.0,,B,84.0,B,84.0,40.0,72.0,,,,,C,72.0,1098,100.0,216.0,18.4,1173.0,1098,,0.0,1095,99.7,715,65.1,,0.0,152,13.8,,0.0
240901042,76.0,C, ,N,N,N,N,N,N,N,N,.,LAMAR MIDDLE,20.0,D,62.0,240,WEBB,240901,LAREDO ISD,08,06,06 - 08,M,,,N,N,N, , ,1,REGION 01: EDINBURG,55.0,D,60.0,,B,82.0,B,82.0,39.0,71.0,,,,,C,71.0,1334,100.0,217.0,15.5,1402.0,1334,,0.0,1287,96.5,650,48.7,,0.0,179,13.4,,0.0
240901043,82.0,B, ,N,N,N,N,N,N,N,N,.,JOAQUIN CIGARROA MIDDLE,55.0,C,78.0,240,WEBB,240901,LAREDO ISD,08,06,06 - 08,M,,,N,N,N, , ,1,REGION 01: EDINBURG,64.0,C,75.0,,B,84.0,B,84.0,40.0,72.0,,,,,C,72.0,1104,100.0,262.0,21.7,1205.0,1104,,0.0,1098,99.5,656,59.4,,0.0,155,14.0,,0.0
240901044,90.0,A, ,N,N,N,N,N,N,N,N,.,MEMORIAL MIDDLE,75.0,A,91.0,240,WEBB,240901,LAREDO ISD,08,06,06 - 08,M,,,N,N,N, , ,1,REGION 01: EDINBURG,68.0,B,80.0,,A,90.0,A,90.0,48.0,79.0,,,,,C,79.0,668,100.0,103.0,14.6,704.0,668,,0.0,654,97.9,403,60.3,,0.0,92,13.8,,0.0
240901101,78.0,C, ,N,N,N,N,N,N,N,N,.,BRUNI EL,39.0,C,72.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,67.0,C,75.0,,B,80.0,B,80.0,42.0,71.0,,,,,C,71.0,189,42.6,82.0,22.6,363.0,444,,0.0,437,98.4,321,72.3,,0.0,32,7.2,,0.0
240901102,77.0,C, ,N,N,N,N,N,N,N,N,.,DON JOSE GALLEGO,27.0,D,67.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,61.0,D,68.0,,B,81.0,B,81.0,43.0,72.0,,,,,C,72.0,261,43.3,110.0,22.0,501.0,603,,0.0,589,97.7,413,68.5,,0.0,44,7.3,,0.0
240901104,91.0,A, ,N,N,N,N,N,N,N,N,.,DAICHES EL,78.0,A,92.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,81.0,A,91.0,,B,88.0,A,91.0,51.0,78.0,,,,,C,78.0,181,41.5,74.0,24.3,305.0,436,,0.0,429,98.4,315,72.2,,0.0,58,13.3,,0.0
240901105,95.0,A, ,N,N,N,N,N,N,N,N,.,FARIAS EL,88.0,A,95.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,88.0,A,94.0,,A,95.0,A,95.0,78.0,95.0,,,,,A,95.0,249,44.2,70.0,16.5,424.0,563,,0.0,561,99.6,332,59.0,,0.0,60,10.7,,0.0
240901106,87.0,B, ,N,N,N,N,N,N,N,N,.,HEIGHTS EL,59.0,C,79.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,65.0,C,73.0,,A,91.0,A,91.0,58.0,88.0,,,,,B,88.0,214,40.2,76.0,19.2,395.0,533,,0.0,520,97.6,357,67.0,,0.0,43,8.1,,0.0
240901107,79.0,C, ,N,N,N,N,N,N,N,N,.,TARVER EL,45.0,C,74.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,64.0,C,71.0,,B,81.0,B,81.0,44.0,72.0,,,,,C,72.0,188,43.7,47.0,13.7,342.0,430,,0.0,412,95.8,304,70.7,,0.0,42,9.8,,0.0
240901108,93.0,A, ,N,N,N,N,N,N,N,N,.,LEYENDECKER EL,84.0,A,94.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,84.0,A,92.0,,A,91.0,A,92.0,58.0,88.0,,,,,B,88.0,212,48.0,70.0,19.1,366.0,442,,0.0,440,99.5,245,55.4,,0.0,52,11.8,,0.0
240901109,69.0,D, ,N,N,N,N,N,N,N,N,.,MACDONELL EL,29.0,D,68.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,58.0,D,63.0,,D,69.0,D,69.0,35.0,60.0,,,,,D,60.0,187,39.8,75.0,21.3,352.0,470,,0.0,462,98.3,369,78.5,,0.0,32,6.8,,0.0
240901110,89.0,B, ,N,N,N,N,N,N,N,N,.,MILTON EL,78.0,A,92.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,78.0,B,88.0,,B,88.0,B,88.0,51.0,78.0,,,,,C,78.0,284,42.5,71.0,13.6,522.0,669,,0.0,625,93.4,332,49.6,,0.0,62,9.3,,0.0
240901111,91.0,A, ,N,N,N,N,N,N,N,N,.,PIERCE EL,78.0,A,92.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,79.0,B,89.0,,A,90.0,A,90.0,55.0,83.0,,,,,B,83.0,257,37.4,97.0,18.4,526.0,688,,0.0,688,100.0,429,62.4,,0.0,38,5.5,,0.0
240901112,76.0,C, ,N,N,N,N,N,N,N,N,.,RYAN EL,26.0,D,66.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,59.0,D,65.0,,B,80.0,B,80.0,44.0,72.0,,,,,C,72.0,332,41.0,83.0,14.6,567.0,809,,0.0,697,86.2,465,57.5,,0.0,42,5.2,,0.0
240901115,80.0,B, ,N,N,N,N,N,N,N,N,.,SANTA MARIA EL,45.0,C,74.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,65.0,C,73.0,,B,82.0,B,82.0,44.0,72.0,,,,,C,72.0,211,40.7,83.0,21.6,385.0,518,,0.0,516,99.6,357,68.9,,0.0,32,6.2,,0.0
240901116,88.0,B, ,N,N,N,N,N,N,N,N,.,SANTO NINO EL,65.0,B,83.0,240,WEBB,240901,LAREDO ISD,05,EE,EE - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,67.0,C,75.0,,A,90.0,A,90.0,53.0,80.0,,,,,B,80.0,221,40.0,110.0,25.2,437.0,553,,0.0,530,95.8,362,65.5,,0.0,37,6.7,,0.0
240901119,94.0,A, ,N,N,N,N,N,N,N,N,.,D D HACHAR EL,84.0,A,94.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,87.0,A,94.0,,A,91.0,A,94.0,58.0,88.0,,,,,B,88.0,181,41.7,64.0,17.8,359.0,434,,0.0,423,97.5,318,73.3,,0.0,48,11.1,,0.0
240901120,90.0,A, ,N,N,N,N,N,N,N,N,.,J C MARTIN JR EL,78.0,A,92.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,76.0,B,86.0,,B,89.0,B,89.0,52.0,79.0,,,,,C,79.0,222,46.0,82.0,21.6,380.0,483,,0.0,476,98.6,361,74.7,,0.0,48,9.9,,0.0
240901121,77.0,C, ,N,N,N,N,N,N,N,N,.,H B ZACHRY EL,28.0,D,67.0,240,WEBB,240901,LAREDO ISD,05,EE,EE - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,55.0,F,59.0,,B,81.0,B,81.0,44.0,72.0,,,,,C,72.0,228,38.6,100.0,23.9,418.0,591,,0.0,562,95.1,401,67.9,,0.0,66,11.2,,0.0
240901122,98.0,A, ,N,N,N,N,N,N,N,N,.,J KAWAS EL,94.0,A,98.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,87.0,A,94.0,,A,98.0,A,98.0,92.0,98.0,,,,,A,98.0,178,46.6,57.0,19.9,287.0,382,,0.0,372,97.4,157,41.1,,0.0,38,9.9,,0.0
240901123,94.0,A, ,N,N,N,N,N,N,N,N,.,DOVALINA EL,83.0,A,93.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,87.0,A,94.0,,B,85.0,A,94.0,48.0,76.0,,,,,C,76.0,155,40.5,65.0,21.0,310.0,383,,0.0,376,98.2,250,65.3,,0.0,23,6.0,,0.0
240901124,76.0,C, ,N,N,N,N,N,N,N,N,.,LIGARDE EL,49.0,C,76.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,65.0,C,73.0,,C,76.0,C,76.0,40.0,69.0,,,,,D,69.0,246,42.2,137.0,29.2,469.0,583,,0.0,563,96.6,380,65.2,,0.0,46,7.9,,0.0
240901125,85.0,B, ,N,N,N,N,N,N,N,N,.,T SANCHEZ EL / H OCHOA EL,59.0,C,79.0,240,WEBB,240901,LAREDO ISD,05,PK,PK - 05,E,,,N,N,N, , ,1,REGION 01: EDINBURG,78.0,B,88.0,,B,83.0,B,88.0,45.0,73.0,,,,,C,73.0,232,40.2,73.0,18.0,406.0,577,,0.0,576,99.8,340,58.9,,0.0,43,7.5,,0.0
240903001,95.0,A, ,N,N,N,N,N,N,N,N,.,UNITED H S,85.0,A,94.0,240,WEBB,240903,UNITED ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,74.0,B,80.0,,A,95.0,A,95.0,60.0,90.0,98.0,98.0,98.6,90.0,A,93.0,3643,100.0,319.0,8.1,3924.0,3643,0.0,0.0,2245,61.6,628,17.2,0.0,0.0,370,10.2,,0.0
240903002,89.0,B, ,N,N,N,N,N,N,N,N,.,UNITED SOUTH H S,75.0,A,90.0,240,WEBB,240903,UNITED ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,68.0,C,70.0,,B,89.0,B,89.0,51.0,78.0,85.0,87.0,97.1,85.0,B,83.0,3243,100.0,403.0,12.0,3357.0,3243,0.0,0.0,2761,85.1,1008,31.1,0.0,0.0,367,11.3,,0.0
240903003,91.0,A, ,N,N,N,N,N,N,N,N,.,JOHN B ALEXANDER H S,77.0,A,91.0,240,WEBB,240903,UNITED ISD,12,09,09 - 12,S,,,N,N,N, , ,1,REGION 01: EDINBURG,76.0,B,82.0,,A,90.0,A,90.0,62.0,91.0,89.0,91.0,98.7,90.0,A,91.0,3068,100.0,335.0,10.6,3151.0,3068,0.0,0.0,1827,59.6,495,16.1,0.0,0.0,253,8.2,,0.0
