CAMPUS,CA0GS21R,CAD_GAP,CAD_MATH,CAD_POST,CAD_PROGRESS,CAD_READ,CAD_SCIE,CAD_SOCI,CAMPNAME,CASC4X21R,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD1G,CD1S,CD2A,CD2AG,CD2AS,CD2B,CD2BG,CD2BS,CD2G,CD2S,CD3,CD3G,CD3S,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLPAIR,CFLPAIRD,CFLPAIRO,CFLRTF,CNTYNAME,COMP22F,COUNTY,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP,C_AEABONUS,C_AEABONUS_USED_PCT,C_AEAGRAD_PTS,C_AEASTAAR_PCT,C_AEASTAAR_PTS,C_RATING,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,LAS_SCORE,LAS_WEIGHT,PAIRCAMP,PAIRNAME,REGION,REGNNAME
108912105,.,0,0,0,0,0,0, ,ROSENDO BENAVIDES EL,.,34,59,.,.,.,.,Not Rated: SB 1365,59,78,B,85,34,Not Rated: SB 1365,65,B,85,62,C,74,82, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,151,53.9,12,3.8,320,280,.,0.0,262,93.6,198,70.7,.,0.0,43,15.4,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912106,.,0,1,0,0,0,0, ,LEO J LEO EL,.,43,72,.,.,.,.,C,72,67,Not Rated: SB 1365,67,43,B,81,B,81,72,C,76,80, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,157,49.8,18,5.8,309,315,.,0.0,308,97.8,152,48.3,.,0.0,51,16.2,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912107,.,1,1,1,1,1,1, ,ELIGIO KIKA DE LA GARZA EL,.,55,83,.,.,.,.,B,83,90,A,94,55,A,90,A,94,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,140,52.0,48,16.7,287,269,.,0.0,262,97.4,154,57.2,.,0.0,41,15.2,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912108,.,1,1,1,1,1,1, ,E B REYNA EL,.,66,92,.,.,.,.,A,92,90,A,94,66,A,93,A,94,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,203,45.5,58,14.4,402,446,.,0.0,397,89.0,182,40.8,.,0.0,70,15.7,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912109,.,1,0,1,0,0,0, ,ELODIA R CHAPA EL,.,45,73,.,.,.,.,C,73,89,A,94,45,B,82,A,94,96,A,92,93, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,191,46.2,51,13,392,413,.,0.0,398,96.4,250,60.5,.,0.0,49,11.9,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912110,.,0,0,1,0,0,1, ,JOSE DE ESCANDON EL,.,50,77,.,.,.,.,C,77,75,B,80,50,B,85,B,85,85,B,80,84, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,243,42.6,53,11.1,479,571,.,0.0,480,84.1,265,46.4,.,0.0,32,5.6,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912111,.,0,0,0,0,0,0, ,DIAZ-VILLARREAL EL,.,39,67,.,.,.,.,Not Rated: SB 1365,67,83,A,91,39,C,75,A,91,76,C,77,87, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,220,52.1,42,10.2,411,422,.,0.0,410,97.2,311,73.7,.,0.0,55,13.0,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912112,.,1,1,1,1,1,1, ,NARCISO CAVAZOS,.,50,77,.,.,.,.,C,77,91,A,95,50,B,87,A,95,95,A,90,94, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,209,51.5,43,11.3,381,406,.,0.0,386,95.1,269,66.3,.,0.0,49,12.1,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912113,.,0,1,1,0,0,1, ,TABASCO EL,.,48,76,.,.,.,.,C,76,81,B,89,48,B,85,B,89,89,B,84,88, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,270,51.8,53,10.8,490,521,.,0.0,489,93.9,251,48.2,.,0.0,48,9.2,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912114,.,1,1,0,0,0,1, ,PATRICIO PEREZ EL,.,47,75,.,.,.,.,C,75,87,A,93,47,B,85,A,93,92,B,87,91, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,195,46.1,28,7.6,369,423,.,0.0,414,97.9,291,68.8,.,0.0,40,9.5,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912115,.,0,1,0,0,0,0, ,HENRY B GONZALEZ EL,.,42,71,.,.,.,.,C,71,83,A,91,42,C,79,A,91,78,C,78,87, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,213,49.1,33,8.6,382,434,.,0.0,392,90.3,210,48.4,.,0.0,48,11.1,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912116,.,1,1,1,1,1,1, ,LLOYD M BENTSEN EL,.,59,89,.,.,.,.,B,89,93,A,96,59,A,91,A,96,100,A,100,97, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,234,44.0,35,7.9,442,532,.,0.0,476,89.5,188,35.3,.,0.0,49,9.2,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912117,.,0,1,0,0,0,1, ,SAM FORDYCE EL,.,44,72,.,.,.,.,C,72,84,A,91,44,B,81,A,91,88,B,83,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,179,53.1,17,5.2,325,337,.,0.0,320,95.0,165,49.0,.,0.0,39,11.6,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912118,.,0,0,0,0,0,1, ,EMILIANO ZAPATA EL,.,44,72,.,.,.,.,C,72,83,A,91,44,B,81,A,91,83,C,79,87, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,227,46.4,50,11,453,489,.,0.0,473,96.7,360,73.6,.,0.0,45,9.2,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912120,.,0,0,0,0,0,0, ,JUAN SEGUIN EL,.,30,56,.,.,.,.,Not Rated: SB 1365,56,73,C,77,30,Not Rated: SB 1365,58,C,77,31,Not Rated: SB 1365,63,73, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,226,44.8,36,9,402,504,.,0.0,500,99.2,384,76.2,.,0.0,68,13.5,.,0.0,.,.,.,.,.,C,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108912121,.,0,1,1,1,1,1, ,ENRIQUE KIKI CAMARENA EL,.,55,83,.,.,.,.,B,83,88,A,93,55,B,88,A,93,96,A,92,93, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,244,46.6,35,7.8,446,524,.,0.0,388,74.0,177,33.8,.,0.0,41,7.8,.,0.0,.,.,.,.,.,A,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912122,.,0,0,0,0,0,1, ,DR AMERICO PAREDES EL,.,45,73,.,.,.,.,C,73,87,A,93,45,B,82,A,93,85,B,80,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,169,47.7,20,6.4,313,354,.,0.0,341,96.3,219,61.9,.,0.0,40,11.3,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912123,.,0,0,0,0,0,0, ,WILLIAM J CLINTON EL,.,42,71,.,.,.,.,C,71,82,A,90,42,C,79,A,90,81,C,78,86, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,261,48.7,55,10.8,508,536,.,0.0,517,96.5,420,78.4,.,0.0,65,12.1,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912124,.,0,0,0,0,0,0, ,CORINA PENA EL,.,36,62,.,.,.,.,Not Rated: SB 1365,62,86,A,92,36,C,70,A,92,68,C,75,87, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,240,49.9,45,9.4,478,481,.,0.0,461,95.8,297,61.7,.,0.0,65,13.5,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912126,.,0,0,0,0,0,0, ,EVANGELINA GARZA EL,.,32,57,.,.,.,.,Not Rated: SB 1365,57,79,B,86,32,Not Rated: SB 1365,60,B,86,67,C,75,83, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,220,46.5,35,8.7,401,473,.,0.0,457,96.6,346,73.2,.,0.0,53,11.2,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108912127,.,0,0,0,0,0,0, ,DR MARIA PALMIRA MENDIOLA EL,.,41,70,.,.,.,.,C,70,87,A,93,41,C,78,A,93,83,C,79,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,268,52.0,47,9.3,506,515,.,0.0,492,95.5,354,68.7,.,0.0,56,10.9,.,0.0,.,.,.,.,.,B,LA JOYA ISD,108912,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108913001,89.2,0,0,1,0,0,0,0,WESLACO H S,90.7,41,70,82,96,95.7,85,B,83,70,B,80,62,A,90,A,90,39,C,72,85, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,2,108,2499,100.0,205,7.7,2668,2499,204,8.2,1833,73.3,440,17.6,0,0.0,238,9.5,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108913003,91.6, , , , , , , ,SOUTH PALM GARDENS H S,93.5,43,91,59,95,98.9,95,A,93,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,100,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,66,100.0,170,97.1,175,66,0,0.0,56,84.8,13,19.7,0,0.0,1,1.5,0,0.0,10,94,5,67,5,A,WESLACO ISD,108913,12,10,10 - 12,S,., , , ,01,REGION 01: EDINBURG
108913006,58.4,0,0,0,0,0,0,0,WESLACO EAST H S,60.3,37,64,79,95,94.9,80,B,80,75,B,85,58,B,87,B,87,36,C,72,83, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,1952,100.0,208,9.9,2102,1952,246,12.6,1572,80.5,606,31.0,0,0.0,203,10.4,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108913007,., , , , , , , ,HIDALGO COUNTY BOOT CAMP,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,N,N,N,N,N,HIDALGO,.,108,10,100.0,1,50,2,10,0,0.0,10,100.0,2,20.0,0,0.0,2,20.0,0,0.0,.,.,.,.,.,Not Rated,WESLACO ISD,108913,09,09,09 - 09,S,., , , ,01,REGION 01: EDINBURG
108913008,., , , , , , , ,HORTON DISCIPLINARY ALTERNATIVE EDUCATION PROGRAM,.,4,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,Y,N,N,N,N,HIDALGO,.,108,48,100.0,4,100,4,48,0,0.0,44,91.7,18,37.5,0,0.0,11,22.9,0,0.0,.,.,.,.,.,Not Rated,WESLACO ISD,108913,12,06,06 - 12,B,., , , ,01,REGION 01: EDINBURG
108913009,94.2,0,0,1,1,0,0,0,WESLACO 21ST CENTURY CTE EARLY COLLEGE H S,94.2,58,88,100,100,100,100,A,95,89,A,95,79,A,94,A,95,81,B,84,92, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,258,100.0,21,7.9,267,258,258,100.0,233,90.3,63,24.4,0,0.0,14,5.4,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108913041,.,0,0,0,0,0,0,0,MARY HOGE MIDDLE,.,37,69,.,.,.,.,Not Rated: SB 1365,69,78,B,88,37,B,80,B,88,59,C,77,85, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,912,100.0,100,9.8,1017,912,0,0.0,847,92.9,388,42.5,0,0.0,106,11.6,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108913042,.,0,0,0,0,0,0,1,ARMANDO CUELLAR MIDDLE,.,35,65,.,.,.,.,Not Rated: SB 1365,65,70,C,77,35,C,75,C,77,38,C,72,76, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,2,108,657,100.0,66,8.3,800,657,0,0.0,561,85.4,202,30.7,0,0.0,71,10.8,0,0.0,.,.,.,.,.,C,WESLACO ISD,108913,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108913043,.,1,1,1,1,0,1,0,CENTRAL MIDDLE,.,52,83,.,.,.,.,B,83,78,B,88,52,A,90,A,90,83,B,87,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,900,100.0,44,4.6,964,900,0,0.0,640,71.1,171,19.0,0,0.0,79,8.8,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108913044,.,1,0,0,1,0,0,1,BEATRIZ G GARZA MIDDLE,.,45,76,.,.,.,.,C,76,79,B,89,45,B,86,B,89,76,B,84,88, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,1005,100.0,63,5.6,1124,1005,0,0.0,799,79.5,254,25.3,0,0.0,109,10.8,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108913103,.,0,0,1,0,0,1, ,SAM HOUSTON EL,.,50,77,.,.,.,.,C,77,89,A,94,50,B,86,A,94,80,C,78,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,330,47.6,22,3.9,566,694,0,0.0,599,86.3,178,25.6,.,0.0,54,7.8,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913104,.,0,0,0,1,0,0, ,RODOLFO RUDY SILVA JR EL,.,36,62,.,.,.,.,Not Rated: SB 1365,62,90,A,94,36,Not Rated: SB 1365,66,A,94,69,C,75,88, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,251,51.4,42,8.5,495,488,0,0.0,397,81.4,109,22.3,.,0.0,53,10.9,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913106,.,0,1,1,1,1,1, ,RAUL A GONZALEZ JR EL,.,50,77,.,.,.,.,C,77,90,A,94,50,B,87,A,94,84,C,79,90, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,275,48.7,48,9.1,528,565,0,0.0,528,93.5,189,33.5,.,0.0,49,8.7,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913109,.,1,1,1,1,0,1, ,DR R E MARGO EL,.,48,76,.,.,.,.,C,76,87,A,93,48,B,84,A,93,90,B,85,91, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,393,46.7,128,16,802,841,0,0.0,725,86.2,238,28.3,.,0.0,88,10.5,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913110,.,1,1,1,1,1,1, ,AIRPORT EL,.,48,76,.,.,.,.,C,76,93,A,96,48,B,84,A,96,86,B,81,92, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,317,49.5,89,13.7,652,641,0,0.0,536,83.6,174,27.1,.,0.0,57,8.9,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913111,.,1,1,1,1,0,1, ,MEMORIAL EL,.,58,88,.,.,.,.,B,88,88,A,93,58,B,89,A,93,98,A,96,94, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,426,45.7,38,4.9,770,933,0,0.0,611,65.5,138,14.8,.,0.0,93,10.0,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913112,.,0,0,0,1,0,0, ,NORTH BRIDGE EL,.,42,71,.,.,.,.,C,71,91,A,95,42,C,79,A,95,81,C,78,90, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,292,44.0,72,12.5,575,663,0,0.0,628,94.7,220,33.2,.,0.0,89,13.4,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108913113,.,0,0,0,1,0,1, ,A N RICO EL,.,45,73,.,.,.,.,C,73,91,A,95,45,B,82,A,95,69,C,75,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,340,48.9,48,7.9,611,695,0,0.0,631,90.8,244,35.1,.,0.0,64,9.2,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913114,.,0,0,0,0,1,0, ,CLECKLER/HEALD EL,.,49,77,.,.,.,.,C,77,88,A,93,49,B,85,A,93,86,B,81,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,405,47.8,49,6.6,746,848,0,0.0,695,82.0,166,19.6,.,0.0,81,9.6,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108913117,.,1,0,1,1,0,1, ,PFC MARIO YBARRA EL,.,50,77,.,.,.,.,C,77,91,A,95,50,B,86,A,95,98,A,96,95, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,222,46.5,62,13.2,469,477,0,0.0,428,89.7,161,33.8,.,0.0,47,9.9,0,0.0,.,.,.,.,.,A,WESLACO ISD,108913,05,EE,EE - 05,E,., , , ,01,REGION 01: EDINBURG
108913118,., , , , , , , ,21ST CENTURY EARLY LEARNING FOUNDATIONS ACADEMY,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,89, ,N,N,N,N,Y,N,N,Y,Y,N,N,HIDALGO, ,108,0,0.0,.,.,.,429,0,0.0,429,100.0,153,35.7,.,0.0,22,5.1,0,0.0,.,.,.,.,.,B,WESLACO ISD,108913,PK,PK,PK - PK,E,., ,108913000,WESLACO ISD,01,REGION 01: EDINBURG
108914001,97.4,0,0,0,0,0,0,0,LA VILLA EARLY COLLEGE H S,97.4,29,55,28,62,97.4,90,Not Rated: SB 1365,65,62,Not Rated: SB 1365,69,29,Not Rated: SB 1365,60,Not Rated: SB 1365,69,0,Not Rated: SB 1365,30,57, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,1,108,184,100.0,12,6,201,184,184,100.0,169,91.8,29,15.8,0,0.0,18,9.8,0,0.0,.,.,.,.,.,Not Rated: SB 1365,LA VILLA ISD,108914,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108914041,.,0,0,0,0,0,0,0,LA VILLA MIDDLE,.,29,57,.,.,.,.,Not Rated: SB 1365,57,68,C,74,29,Not Rated: SB 1365,63,C,74,36,C,72,73, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,133,100.0,14,9.2,152,133,.,0.0,122,91.7,25,18.8,.,0.0,20,15.0,0,0.0,.,.,.,.,.,C,LA VILLA ISD,108914,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108914101,.,0,0,0,0,0,0, ,JOSE BERNABE MUNOZ EL,.,35,60,.,.,.,.,Not Rated: SB 1365,60,78,B,85,35,Not Rated: SB 1365,67,B,85,50,C,71,81, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,110,45.8,20,10.1,199,240,.,0.0,225,93.8,55,22.9,.,0.0,19,7.9,.,0.0,.,.,.,.,.,B,LA VILLA ISD,108914,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108915001,98.2,0,0,1,0,1,0,1,MONTE ALTO H S,96.4,30,56,82,96,98.3,95,B,80,57,Not Rated: SB 1365,62,56,B,86,B,86,40,C,73,82, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,306,100.0,21,7.4,284,306,75,24.5,290,94.8,69,22.5,0,0.0,34,11.1,0,0.0,.,.,.,.,.,B,MONTE ALTO ISD,108915,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108915041,.,1,1,1,1,0,1,1,JOSE BORREGO MIDDLE,.,44,75,.,.,.,.,C,75,81,A,91,44,B,87,A,91,74,B,83,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,1B,108,199,100.0,14,5.9,236,199,0,0.0,181,91.0,71,35.7,0,0.0,28,14.1,0,0.0,.,.,.,.,.,B,MONTE ALTO ISD,108915,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
108915101,.,0,0,0,0,0,1, ,MONTE ALTO EL,.,43,72,.,.,.,.,C,72,88,A,93,43,B,80,A,93,79,C,78,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,166,43.1,30,9.7,308,385,0,0.0,358,93.0,156,40.5,0,0.0,29,7.5,0,0.0,.,.,.,.,.,B,MONTE ALTO ISD,108915,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108916001,99,1,0,0,1,1,1,1,VALLEY VIEW H S,99.1,46,74,78,95,97.7,90,B,86,86,A,93,62,A,90,A,93,49,C,75,88, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,1111,100.0,73,6,1225,1111,362,32.6,1070,96.3,512,46.1,0,0.0,75,6.8,0,0.0,.,.,.,.,.,B,VALLEY VIEW ISD,108916,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
108916041,.,1,0,1,1,0,1,1,VALLEY VIEW EARLY COLLEGE CAMPUS,.,49,80,.,.,.,.,B,80,87,A,94,49,A,91,A,94,91,A,91,93, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,578,100.0,35,6.3,554,578,0,0.0,569,98.4,445,77.0,0,0.0,54,9.3,0,0.0,.,.,.,.,.,A,VALLEY VIEW ISD,108916,09,08,08 - 09,M,., , , ,01,REGION 01: EDINBURG
108916042,.,0,1,1,1,1, , ,VALLEY VIEW J H,.,47,78,.,.,.,.,C,78,88,A,94,47,A,90,A,94,72,B,82,90, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,555,100.0,33,5,662,555,0,0.0,549,98.9,431,77.7,0,0.0,69,12.4,0,0.0,.,.,.,.,.,A,VALLEY VIEW ISD,108916,07,06,06 - 07,M,., , , ,01,REGION 01: EDINBURG
108916102,.,1,1,1,0,1,1, ,VALLEY VIEW EL,.,59,89,.,.,.,.,B,89,88,A,93,59,A,91,A,93,98,A,96,94, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,203,46.5,15,5.2,288,437,0,0.0,409,93.6,344,78.7,0,0.0,47,10.8,0,0.0,.,.,.,.,.,A,VALLEY VIEW ISD,108916,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108916103,.,0,0,0,0,0,0, ,VALLEY VIEW NORTH EL,.,42,71,.,.,.,.,C,71,86,A,92,42,B,80,A,92,86,B,81,89, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,189,52.4,26,8.8,297,361,0,0.0,359,99.4,295,81.7,0,0.0,48,13.3,0,0.0,.,.,.,.,.,B,VALLEY VIEW ISD,108916,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108916104,.,1,0,1,1,1,1, ,WILBUR E LUCAS EL,.,57,86,.,.,.,.,B,86,94,A,97,57,A,91,A,97,100,A,100,98, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,199,49.3,22,8.1,273,404,0,0.0,382,94.6,323,80.0,0,0.0,48,11.9,0,0.0,.,.,.,.,.,A,VALLEY VIEW ISD,108916,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
108916105,.,1,1,1,1,1,1, ,VALLEY VIEW SOUTH EL,.,61,90,.,.,.,.,A,90,95,A,97,61,A,92,A,97,100,A,100,98, ,N,N,N,N,N,N,N,N,N,N,N,HIDALGO,.,108,163,47.5,16,7.2,223,343,0,0.0,332,96.8,304,88.6,0,0.0,27,7.9,0,0.0,.,.,.,.,.,A,VALLEY VIEW ISD,108916,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
109901001,93.8,1,0,1,0,0,0,0,ABBOTT SCHOOL,100,62,91,100,100,100,100,A,96,76,B,86,81,A,90,A,90,100,A,100,97, ,N,N,N,N,N,N,N,N,N,N,N,HILL,.,109,203,72.0,19,7.5,254,282,0,0.0,70,24.8,2,0.7,0,0.0,37,13.1,0,0.0,.,.,.,.,.,A,ABBOTT ISD,109901,12,PK,PK - 12,B,., , , ,12,REGION 12: WACO
109902001,76.9,1,1,1,1,1,1,0,BYNUM SCHOOL,76.9,57,86,100,100,100,100,A,94,79,B,89,79,A,94,A,94,96,A,92,93, ,N,N,N,N,N,N,N,N,N,N,N,HILL,.,109,135,74.6,23,12.5,184,181,0,0.0,105,58.0,12,6.6,0,0.0,43,23.8,0,0.0,.,.,.,.,.,A,BYNUM ISD,109902,12,PK,PK - 12,B,., , , ,12,REGION 12: WACO
109903001,100,0,0,1,0,0,1,0,COVINGTON SCHOOL,100,42,71,95,99,100,100,B,88,63,C,70,69,A,90,A,90,64,C,78,86, ,N,N,N,N,N,N,N,N,N,N,N,HILL,.,109,219,72.8,32,12.3,260,301,0,0.0,152,50.5,16,5.3,0,0.0,44,14.6,0,0.0,.,.,.,.,.,B,COVINGTON ISD,109903,12,PK,PK - 12,B,., , , ,12,REGION 12: WACO
