CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME,CAMPNAME_CLEAN
109904104,109904,HILLSBORO EL,109,HILLSBORO ISD,12,HILL,E,KG - 02,N,N,109904109,HILLSBORO INT,Hillsboro Elementary School
109904109,109904,HILLSBORO INT,109,HILLSBORO ISD,12,HILL,E,03 - 05,N,N, , ,Hillsboro Intermediate School
109905001,109905,HUBBARD H S,109,HUBBARD ISD,12,HILL,B,06 - 12,N,N, , ,Hubbard High School
109905101,109905,HUBBARD EL,109,HUBBARD ISD,12,HILL,E,EE - 05,N,N, , ,Hubbard Elementary School
109907001,109907,ITASCA H S,109,ITASCA ISD,12,HILL,S,09 - 12,N,N, , ,Itasca High School
109907010,109907,HILL CO J J A E P,109,ITASCA ISD,12,HILL,S,09 - 11,N,N, , ,Hill Co JJAEP
109907041,109907,ITASCA MIDDLE,109,ITASCA ISD,12,HILL,M,06 - 08,N,N, , ,Itasca Middle School
109907101,109907,ITASCA EL,109,ITASCA ISD,12,HILL,E,EE - 05,N,N, , ,Itasca Elementary School
109908101,109908,MALONE EL,109,MALONE ISD,12,HILL,E,PK - 08,N,N, , ,Malone Elementary School
109910101,109910,MOUNT CALM ISD,109,MOUNT CALM ISD,12,HILL,B,PK - 12,N,N, , ,Mount Calm Isd
109911001,109911,WHITNEY H S,109,WHITNEY ISD,12,HILL,S,09 - 12,N,N, , ,Whitney High School
109911041,109911,WHITNEY MIDDLE,109,WHITNEY ISD,12,HILL,M,06 - 08,N,N, , ,Whitney Middle School
109911101,109911,WHITNEY EL,109,WHITNEY ISD,12,HILL,E,EE - 02,N,N,109911102,WHITNEY INT,Whitney Elementary School
109911102,109911,WHITNEY INT,109,WHITNEY ISD,12,HILL,E,03 - 05,N,N, , ,Whitney Intermediate School
109912001,109912,AQUILLA SCHOOL,109,AQUILLA ISD,12,HILL,B,EE - 12,N,N, , ,Aquilla School
109913001,109913,BLUM ISD,109,BLUM ISD,12,HILL,B,PK - 12,N,N, , ,Blum Isd
109914001,109914,PENELOPE SCHOOL,109,PENELOPE ISD,12,HILL,B,PK - 12,N,N, , ,Penelope School
110901001,110901,ANTON SCHOOL,110,ANTON ISD,17,HOCKLEY,B,PK - 12,N,N, , ,Anton School
110902001,110902,LEVELLAND H S,110,LEVELLAND ISD,17,HOCKLEY,S,09 - 12,N,N, , ,Levelland High School
110902041,110902,LEVELLAND MIDDLE,110,LEVELLAND ISD,17,HOCKLEY,M,06 - 08,N,N, , ,Levelland Middle School
110902042,110902,LEVELLAND INT,110,LEVELLAND ISD,17,HOCKLEY,E,04 - 06,N,N, , ,Levelland Intermediate School
110902104,110902,CAPITOL EL,110,LEVELLAND ISD,17,HOCKLEY,E,01 - 03,N,N, , ,Capitol Elementary School
110902105,110902,SOUTH EL,110,LEVELLAND ISD,17,HOCKLEY,E,01 - 05,N,N, , ,South Elementary School
110902106,110902,LEVELLAND ACADEMIC BEGINNINGS CENT,110,LEVELLAND ISD,17,HOCKLEY,E,EE - 01,N,N,110902105,SOUTH EL,Levelland Academic Beginnings Cent
110905001,110905,ROPES SCHOOL,110,ROPES ISD,17,HOCKLEY,B,PK - 12,N,N, , ,Ropes School
110906001,110906,SMYER SCHOOLS,110,SMYER ISD,17,HOCKLEY,B,PK - 12,N,N, , ,Smyer Schools
110907001,110907,SUNDOWN H S,110,SUNDOWN ISD,17,HOCKLEY,S,09 - 12,N,N, , ,Sundown High School
110907002,110907,PEP ALTER SCHOOL,110,SUNDOWN ISD,17,HOCKLEY,S,10 - 12,N,N, , ,Pep Alter School
110907041,110907,SUNDOWN J H,110,SUNDOWN ISD,17,HOCKLEY,M,06 - 08,N,N, , ,Sundown Junior High
110907101,110907,SUNDOWN EL,110,SUNDOWN ISD,17,HOCKLEY,E,PK - 05,N,N, , ,Sundown Elementary School
110908001,110908,WHITHARRAL SCHOOL,110,WHITHARRAL ISD,17,HOCKLEY,B,PK - 12,N,N, , ,Whitharral School
111801001,111801,LAKE GRANBURY ACADEMY,111,LAKE GRANBURY ACADEMY CHARTER SCHO,11,HOOD,B,06 - 12,Y,Y, , ,Lake Granbury Academy
111901001,111901,GRANBURY H S,111,GRANBURY ISD,11,HOOD,S,09 - 12,N,N, , ,Granbury High School
111901002,111901,STARS ACCELERATED H S,111,GRANBURY ISD,11,HOOD,S,09 - 12,N,Y, , ,Stars Accelerated High School
111901041,111901,GRANBURY MIDDLE,111,GRANBURY ISD,11,HOOD,M,06 - 08,N,N, , ,Granbury Middle School
111901042,111901,ACTON MIDDLE,111,GRANBURY ISD,11,HOOD,M,06 - 08,N,N, , ,Acton Middle School
111901102,111901,ACTON EL,111,GRANBURY ISD,11,HOOD,E,PK - 05,N,N, , ,Acton Elementary School
111901104,111901,EMMA ROBERSON EL,111,GRANBURY ISD,11,HOOD,E,EE - 02,N,N,111901108,JOHN AND LYNN BRAWNER INT,Emma Roberson Elementary School
111901105,111901,NETTIE BACCUS EL,111,GRANBURY ISD,11,HOOD,E,PK - 05,N,N, , ,Nettie Baccus Elementary School
111901106,111901,OAK WOODS SCHOOL,111,GRANBURY ISD,11,HOOD,E,PK - 05,N,N, , ,Oak Woods School
111901107,111901,MAMBRINO SCHOOL,111,GRANBURY ISD,11,HOOD,E,EE - 05,N,N, , ,Mambrino School
111901108,111901,JOHN AND LYNN BRAWNER INT,111,GRANBURY ISD,11,HOOD,E,03 - 05,N,N, , ,John And Lynn Brawner Intermediate School
111902003,111902,LIPAN H S,111,LIPAN ISD,11,HOOD,S,07 - 12,N,N, , ,Lipan High School
111902102,111902,LIPAN EL,111,LIPAN ISD,11,HOOD,E,EE - 06,N,N, , ,Lipan Elementary School
111903001,111903,TOLAR H S,111,TOLAR ISD,11,HOOD,S,09 - 12,N,N, , ,Tolar High School
111903041,111903,TOLAR J H,111,TOLAR ISD,11,HOOD,M,06 - 08,N,N, , ,Tolar Junior High
111903101,111903,TOLAR EL,111,TOLAR ISD,11,HOOD,E,PK - 05,N,N, , ,Tolar Elementary School
112901002,112901,SULPHUR SPRINGS H S,112,SULPHUR SPRINGS ISD,8,HOPKINS,S,09 - 12,N,N, , ,Sulphur Springs High School
112901041,112901,SULPHUR SPRINGS MIDDLE,112,SULPHUR SPRINGS ISD,8,HOPKINS,M,06 - 08,N,N, , ,Sulphur Springs Middle School
112901102,112901,BARBARA BUSH PRI,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,KG - 02,N,N,112901000,SULPHUR SPRINGS ISD,Barbara Bush Primary School
112901104,112901,LAMAR PRI,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,KG - 03,N,N, , ,Lamar Primary School
112901105,112901,TRAVIS PRI,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,KG - 03,N,N, , ,Travis Primary School
112901106,112901,BOWIE PRI,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,KG - 03,N,N, , ,Bowie Primary School
112901107,112901,DOUGLASS ECLC,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,EE - PK,N,N,112901000,SULPHUR SPRINGS ISD,Douglass Eclc
112901108,112901,SULPHUR SPRINGS EL,112,SULPHUR SPRINGS ISD,8,HOPKINS,E,04 - 05,N,N, , ,Sulphur Springs Elementary School
112905001,112905,CUMBY H S,112,CUMBY ISD,8,HOPKINS,B,06 - 12,N,N, , ,Cumby High School
112905101,112905,CUMBY EL,112,CUMBY ISD,8,HOPKINS,E,PK - 05,N,N, , ,Cumby Elementary School
112906001,112906,NORTH HOPKINS H S,112,NORTH HOPKINS ISD,8,HOPKINS,S,07 - 12,N,N, , ,North Hopkins High School
112906101,112906,NORTH HOPKINS EL,112,NORTH HOPKINS ISD,8,HOPKINS,E,PK - 06,N,N, , ,North Hopkins Elementary School
112907001,112907,MILLER GROVE SCHOOL,112,MILLER GROVE ISD,8,HOPKINS,B,PK - 12,N,N, , ,Miller Grove School
112908001,112908,COMO-PICKTON SCHOOL,112,COMO-PICKTON CISD,8,HOPKINS,B,EE - 12,N,N, , ,Como-Pickton School
112909001,112909,SALTILLO SCHOOL,112,SALTILLO ISD,8,HOPKINS,B,PK - 12,N,N, , ,Saltillo School
112910001,112910,SULPHUR BLUFF ISD,112,SULPHUR BLUFF ISD,8,HOPKINS,B,EE - 12,N,N, , ,Sulphur Bluff Isd
113901002,113901,CROCKETT H S,113,CROCKETT ISD,6,HOUSTON,S,09 - 12,N,N, , ,Crockett High School
113901041,113901,CROCKETT J H,113,CROCKETT ISD,6,HOUSTON,M,06 - 08,N,N, , ,Crockett Junior High
113901102,113901,CROCKETT EL,113,CROCKETT ISD,6,HOUSTON,E,01 - 05,N,N, , ,Crockett Elementary School
113901105,113901,EARLY CHILDHOOD CTR,113,CROCKETT ISD,6,HOUSTON,E,EE - KG,N,N,113901102,CROCKETT EL,Early Childhood Center
113902002,113902,GRAPELAND H S,113,GRAPELAND ISD,6,HOUSTON,S,09 - 12,N,N, , ,Grapeland High School
113902041,113902,GRAPELAND J H,113,GRAPELAND ISD,6,HOUSTON,M,06 - 08,N,N, , ,Grapeland Junior High
113902102,113902,GRAPELAND EL,113,GRAPELAND ISD,6,HOUSTON,E,PK - 05,N,N, , ,Grapeland Elementary School
113903002,113903,LOVELADY J H H S,113,LOVELADY ISD,6,HOUSTON,S,07 - 12,N,N, , ,Lovelady J H High School
113903102,113903,LOVELADY EL,113,LOVELADY ISD,6,HOUSTON,E,PK - 06,N,N, , ,Lovelady Elementary School
113905001,113905,LATEXO H S,113,LATEXO ISD,6,HOUSTON,S,07 - 12,N,N, , ,Latexo High School
113905101,113905,LATEXO EL,113,LATEXO ISD,6,HOUSTON,E,EE - 06,N,N, , ,Latexo Elementary School
113906101,113906,KENNARD ISD,113,KENNARD ISD,6,HOUSTON,B,EE - 12,N,N, , ,Kennard Isd
114901001,114901,BIG SPRING H S,114,BIG SPRING ISD,18,HOWARD,S,09 - 12,N,N, , ,Big Spring High School
114901003,114901,ANDERSON ACCELERATED H S,114,BIG SPRING ISD,18,HOWARD,S,11 - 12,N,Y, , ,Anderson Accelerated High School
114901043,114901,BIG SPRING J H,114,BIG SPRING ISD,18,HOWARD,M,07 - 08,N,N, , ,Big Spring Junior High
114901044,114901,BIG SPRING INT,114,BIG SPRING ISD,18,HOWARD,M,05 - 06,N,N, , ,Big Spring Intermediate School
114901102,114901,GOLIAD EL,114,BIG SPRING ISD,18,HOWARD,E,04 - 04,N,N, , ,Goliad Elementary School
114901108,114901,KENTWOOD EL,114,BIG SPRING ISD,18,HOWARD,E,EE - PK,N,N,114901000,BIG SPRING ISD,Kentwood Elementary School
114901110,114901,MARCY EL,114,BIG SPRING ISD,18,HOWARD,E,KG - 02,N,N,114901000,BIG SPRING ISD,Marcy Elementary School
114901111,114901,MOSS EL,114,BIG SPRING ISD,18,HOWARD,E,KG - 02,N,N,114901000,BIG SPRING ISD,Moss Elementary School
114901113,114901,WASHINGTON EL,114,BIG SPRING ISD,18,HOWARD,E,03 - 03,N,N, , ,Washington Elementary School
114902001,114902,COAHOMA H S,114,COAHOMA ISD,18,HOWARD,S,09 - 12,N,N, , ,Coahoma High School
114902041,114902,COAHOMA J H,114,COAHOMA ISD,18,HOWARD,M,06 - 08,N,N, , ,Coahoma Junior High
114902101,114902,COAHOMA EL,114,COAHOMA ISD,18,HOWARD,E,PK - 05,N,N, , ,Coahoma Elementary School
114904001,114904,FORSAN H S,114,FORSAN ISD,18,HOWARD,B,06 - 12,N,N, , ,Forsan High School
114904101,114904,FORSAN EL,114,FORSAN ISD,18,HOWARD,E,PK - 05,N,N, , ,Forsan Elementary School
115901004,115901,FORT HANCOCK H S,115,FT HANCOCK ISD,19,HUDSPETH,S,09 - 12,N,N, , ,Fort Hancock High School
115901041,115901,FORT HANCOCK MIDDLE,115,FT HANCOCK ISD,19,HUDSPETH,M,06 - 08,N,N, , ,Fort Hancock Middle School
115901101,115901,BENITO MARTINEZ EL,115,FT HANCOCK ISD,19,HUDSPETH,E,PK - 05,N,N, , ,Benito Martinez Elementary School
115902001,115902,SIERRA BLANCA SCHOOL,115,SIERRA BLANCA ISD,19,HUDSPETH,B,PK - 12,N,N, , ,Sierra Blanca School
115903001,115903,DELL CITY SCHOOL,115,DELL CITY ISD,19,HUDSPETH,B,PK - 12,N,N, , ,Dell City School
116901001,116901,CADDO MILLS H S,116,CADDO MILLS ISD,10,HUNT,S,09 - 12,N,N, , ,Caddo Mills High School
116901041,116901,CADDO MILLS MIDDLE,116,CADDO MILLS ISD,10,HUNT,M,06 - 08,N,N, , ,Caddo Mills Middle School
116901101,116901,FRANCES AND JEANNETTE LEE EL,116,CADDO MILLS ISD,10,HUNT,E,EE - 05,N,N, , ,Frances And Jeannette Lee Elementary School
116901102,116901,KATHRYN GRIFFIS EL,116,CADDO MILLS ISD,10,HUNT,E,PK - 05,N,N, , ,Kathryn Griffis Elementary School
116902001,116902,CELESTE H S,116,CELESTE ISD,10,HUNT,S,09 - 12,N,N, , ,Celeste High School
116902041,116902,CELESTE J H,116,CELESTE ISD,10,HUNT,M,06 - 08,N,N, , ,Celeste Junior High
116902101,116902,CELESTE EL,116,CELESTE ISD,10,HUNT,E,EE - 05,N,N, , ,Celeste Elementary School
116903001,116903,COMMERCE H S,116,COMMERCE ISD,10,HUNT,S,09 - 12,N,N, , ,Commerce High School
116903043,116903,COMMERCE MIDDLE,116,COMMERCE ISD,10,HUNT,M,06 - 08,N,N, , ,Commerce Middle School
116903101,116903,COMMERCE EL,116,COMMERCE ISD,10,HUNT,E,EE - 02,N,N,116903104,ALBERT C WILLIAMS EL,Commerce Elementary School
116903104,116903,ALBERT C WILLIAMS EL,116,COMMERCE ISD,10,HUNT,E,03 - 05,N,N, , ,Albert C Williams Elementary School
116905001,116905,NEW HORIZONS LEARNING CENTER,116,GREENVILLE ISD,10,HUNT,S,09 - 12,N,Y, , ,New Horizons Learning Center
116905002,116905,GREENVILLE H S,116,GREENVILLE ISD,10,HUNT,S,09 - 12,N,N, , ,Greenville High School
116905004,116905,GREENVILLE ALTERNATIVE EDUCATIONAL,116,GREENVILLE ISD,10,HUNT,B,06 - 12,N,N, , ,Greenville Alternative Educational
116905041,116905,GREENVILLE MIDDLE,116,GREENVILLE ISD,10,HUNT,M,07 - 08,N,N, , ,Greenville Middle School
116905102,116905,BOWIE EL,116,GREENVILLE ISD,10,HUNT,E,KG - 05,N,N, , ,Bowie Elementary School
116905103,116905,CROCKETT EL,116,GREENVILLE ISD,10,HUNT,E,KG - 05,N,N, , ,Crockett Elementary School
116905104,116905,CARVER EL,116,GREENVILLE ISD,10,HUNT,E,KG - 05,N,N, , ,Carver Elementary School
116905106,116905,LAMAR EL,116,GREENVILLE ISD,10,HUNT,E,KG - 05,N,N, , ,Lamar Elementary School
116905107,116905,TRAVIS EL,116,GREENVILLE ISD,10,HUNT,E,KG - 06,N,N, , ,Travis Elementary School
116905109,116905,L P WATERS EARLY CHILDHOOD CENTER,116,GREENVILLE ISD,10,HUNT,E,EE - PK,N,N,116905106,LAMAR EL,L P Waters Early Childhood Center
116905114,116905,KATHERINE G JOHNSON STEM ACADEMY,116,GREENVILLE ISD,10,HUNT,E,KG - 05,N,N, , ,Katherine G Johnson Stem Academy
116906001,116906,LONE OAK H S,116,LONE OAK ISD,10,HUNT,S,09 - 12,N,N, , ,Lone Oak High School
116906041,116906,LONE OAK MIDDLE,116,LONE OAK ISD,10,HUNT,M,06 - 08,N,N, , ,Lone Oak Middle School
116906101,116906,LONE OAK EL,116,LONE OAK ISD,10,HUNT,E,EE - 05,N,N, , ,Lone Oak Elementary School
116908001,116908,WH FORD H S,116,QUINLAN ISD,10,HUNT,S,09 - 12,N,N, , ,Wh Ford High School
116908041,116908,C B THOMPSON MIDDLE,116,QUINLAN ISD,10,HUNT,M,06 - 08,N,N, , ,C B Thompson Middle School
116908101,116908,A E BUTLER INT,116,QUINLAN ISD,10,HUNT,E,03 - 05,N,N, , ,A E Butler Intermediate School
116908102,116908,D C CANNON EL,116,QUINLAN ISD,10,HUNT,E,PK - 02,N,N,116908101,A E BUTLER INT,D C Cannon Elementary School
116909001,116909,WOLFE CITY H S,116,WOLFE CITY ISD,10,HUNT,S,09 - 12,N,N, , ,Wolfe City High School
116909041,116909,WOLFE CITY MIDDLE,116,WOLFE CITY ISD,10,HUNT,M,06 - 08,N,N, , ,Wolfe City Middle School
116909101,116909,WOLFE CITY EL,116,WOLFE CITY ISD,10,HUNT,E,PK - 05,N,N, , ,Wolfe City Elementary School
116910001,116910,CAMPBELL H S,116,CAMPBELL ISD,10,HUNT,B,06 - 12,N,N, , ,Campbell High School
116910101,116910,CAMPBELL EL,116,CAMPBELL ISD,10,HUNT,E,EE - 05,N,N, , ,Campbell Elementary School
116915001,116915,BLAND H S,116,BLAND ISD,10,HUNT,S,09 - 12,N,N, , ,Bland High School
116915041,116915,BLAND MIDDLE,116,BLAND ISD,10,HUNT,M,06 - 08,N,N, , ,Bland Middle School
116915101,116915,BLAND EL,116,BLAND ISD,10,HUNT,E,EE - 05,N,N, , ,Bland Elementary School
116916001,116916,BOLES H S,116,BOLES ISD,10,HUNT,S,09 - 12,N,N, , ,Boles High School
116916041,116916,BOLES MIDDLE,116,BOLES ISD,10,HUNT,M,05 - 08,N,N, , ,Boles Middle School
116916101,116916,BOLES EL,116,BOLES ISD,10,HUNT,E,PK - 04,N,N, , ,Boles Elementary School
117901001,117901,BORGER H S,117,BORGER ISD,16,HUTCHINSON,S,09 - 12,N,N, , ,Borger High School
117901041,117901,BORGER MIDDLE,117,BORGER ISD,16,HUTCHINSON,M,07 - 08,N,N, , ,Borger Middle School
117901104,117901,PAUL BELTON EL,117,BORGER ISD,16,HUTCHINSON,E,EE - KG,N,N,117901105,CROCKETT EL,Paul Belton Elementary School
117901105,117901,CROCKETT EL,117,BORGER ISD,16,HUTCHINSON,E,03 - 04,N,N, , ,Crockett Elementary School
117901106,117901,GATEWAY EL,117,BORGER ISD,16,HUTCHINSON,E,01 - 02,N,N,117901105,CROCKETT EL,Gateway Elementary School
117901107,117901,BORGER INT,117,BORGER ISD,16,HUTCHINSON,M,05 - 06,N,N, , ,Borger Intermediate School
117903001,117903,SANFORD-FRITCH H S,117,SANFORD-FRITCH ISD,16,HUTCHINSON,S,09 - 12,N,N, , ,Sanford-Fritch High School
117903041,117903,SANFORD-FRITCH J H,117,SANFORD-FRITCH ISD,16,HUTCHINSON,M,06 - 08,N,N, , ,Sanford-Fritch Junior High
117903101,117903,SANFORD-FRITCH EL,117,SANFORD-FRITCH ISD,16,HUTCHINSON,E,EE - 05,N,N, , ,Sanford-Fritch Elementary School
117904001,117904,WEST TEXAS H S,117,PLEMONS-STINNETT-PHILLIPS CISD,16,HUTCHINSON,S,09 - 12,N,N, , ,West Texas High School
117904041,117904,WEST TEXAS MIDDLE,117,PLEMONS-STINNETT-PHILLIPS CISD,16,HUTCHINSON,M,06 - 08,N,N, , ,West Texas Middle School
117904101,117904,WEST TEXAS EL,117,PLEMONS-STINNETT-PHILLIPS CISD,16,HUTCHINSON,E,PK - 05,N,N, , ,West Texas Elementary School
117907101,117907,SPRING CREEK SCHOOL,117,SPRING CREEK ISD,16,HUTCHINSON,B,KG - 09,N,N, , ,Spring Creek School
118902001,118902,IRION H S,118,IRION COUNTY ISD,15,IRION,S,07 - 12,N,N, , ,Irion High School
118902101,118902,IRION EL,118,IRION COUNTY ISD,15,IRION,E,KG - 06,N,N, , ,Irion Elementary School
119901001,119901,BRYSON SCHOOL,119,BRYSON ISD,9,JACK,B,PK - 12,N,N, , ,Bryson School
119902001,119902,JACKSBORO H S,119,JACKSBORO ISD,9,JACK,S,09 - 12,N,N, , ,Jacksboro High School
119902041,119902,JACKSBORO MIDDLE,119,JACKSBORO ISD,9,JACK,M,06 - 08,N,N, , ,Jacksboro Middle School
119902101,119902,JACKSBORO EL,119,JACKSBORO ISD,9,JACK,E,EE - 05,N,N, , ,Jacksboro Elementary School
119903001,119903,PERRIN H S,119,PERRIN-WHITT CISD,9,JACK,S,07 - 12,N,N, , ,Perrin High School
119903101,119903,PERRIN EL,119,PERRIN-WHITT CISD,9,JACK,E,PK - 06,N,N, , ,Perrin Elementary School
120901001,120901,EDNA H S,120,EDNA ISD,3,JACKSON,S,09 - 12,N,N, , ,Edna High School
120901004,120901,EDNA ALTERNATIVE,120,EDNA ISD,3,JACKSON,S,09 - 12,N,Y, , ,Edna Alternative
120901042,120901,EDNA J H,120,EDNA ISD,3,JACKSON,M,06 - 08,N,N, , ,Edna Junior High
120901104,120901,EDNA EL,120,EDNA ISD,3,JACKSON,E,EE - 05,N,N, , ,Edna Elementary School
120902001,120902,GANADO H S,120,GANADO ISD,3,JACKSON,S,09 - 12,N,N, , ,Ganado High School
120902041,120902,GANADO JH,120,GANADO ISD,3,JACKSON,M,06 - 08,N,N, , ,Ganado Jh
120902101,120902,GANADO EL,120,GANADO ISD,3,JACKSON,E,PK - 05,N,N, , ,Ganado Elementary School
120905001,120905,INDUSTRIAL H S,120,INDUSTRIAL ISD,3,JACKSON,S,09 - 12,N,N, , ,Industrial High School
120905041,120905,INDUSTRIAL J H,120,INDUSTRIAL ISD,3,JACKSON,M,06 - 08,N,N, , ,Industrial Junior High
120905101,120905,INDUSTRIAL EL WEST,120,INDUSTRIAL ISD,3,JACKSON,E,KG - 05,N,N, , ,Industrial El West
120905102,120905,INDUSTRIAL EL EAST,120,INDUSTRIAL ISD,3,JACKSON,E,PK - 05,N,N, , ,Industrial El East
121902001,121902,BROOKELAND H S,121,BROOKELAND ISD,5,JASPER,B,06 - 12,N,N, , ,Brookeland High School
121902101,121902,BROOKELAND EL,121,BROOKELAND ISD,5,JASPER,E,EE - 05,N,N, , ,Brookeland Elementary School
121903001,121903,BUNA H S,121,BUNA ISD,5,JASPER,S,09 - 12,N,N, , ,Buna High School
121903041,121903,BUNA J H,121,BUNA ISD,5,JASPER,M,06 - 08,N,N, , ,Buna Junior High
121903101,121903,BUNA EL,121,BUNA ISD,5,JASPER,E,EE - 05,N,N, , ,Buna Elementary School
121904001,121904,JASPER H S,121,JASPER ISD,5,JASPER,S,09 - 12,N,N, , ,Jasper High School
121904043,121904,JASPER J H,121,JASPER ISD,5,JASPER,M,06 - 08,N,N, , ,Jasper Junior High
121904103,121904,PARNELL EL,121,JASPER ISD,5,JASPER,E,04 - 05,N,N, , ,Parnell Elementary School
121904105,121904,JEAN C FEW PRI,121,JASPER ISD,5,JASPER,E,EE - 03,N,N, , ,Jean C Few Primary School
121905001,121905,KIRBYVILLE H S,121,KIRBYVILLE CISD,5,JASPER,S,09 - 12,N,N, , ,Kirbyville High School
121905041,121905,KIRBYVILLE J H,121,KIRBYVILLE CISD,5,JASPER,M,06 - 08,N,N, , ,Kirbyville Junior High
121905103,121905,KIRBYVILLE EL,121,KIRBYVILLE CISD,5,JASPER,E,EE - 05,N,N, , ,Kirbyville Elementary School
121906001,121906,EVADALE H S,121,EVADALE ISD,5,JASPER,S,09 - 12,N,N, , ,Evadale High School
121906041,121906,EVADALE J H,121,EVADALE ISD,5,JASPER,M,06 - 08,N,N, , ,Evadale Junior High
121906101,121906,EVADALE EL,121,EVADALE ISD,5,JASPER,E,PK - 05,N,N, , ,Evadale Elementary School
122901001,122901,FT DAVIS SCHOOL,122,FT DAVIS ISD,18,JEFF DAVIS,B,PK - 12,N,N, , ,Ft Davis School
122902001,122902,VALENTINE SCHOOL,122,VALENTINE ISD,18,JEFF DAVIS,B,PK - 11,N,N, , ,Valentine School
123803001,123803,TEKOA ACADEMY OF ACCELERATED STUDI,123,TEKOA ACADEMY OF ACCELERATED STUDI,5,JEFFERSON,S,09 - 12,Y,N, , ,Tekoa Academy Of Accelerated Studi
123803041,123803,TEKOA ACADEMY OF ACCELERATED STUDI,123,TEKOA ACADEMY OF ACCELERATED STUDI,5,JEFFERSON,M,06 - 08,Y,N, , ,Tekoa Academy Of Accelerated Studi
123803101,123803,TEKOA ACADEMY OF ACCELERATED STUDI,123,TEKOA ACADEMY OF ACCELERATED STUDI,5,JEFFERSON,E,PK - 05,Y,N, , ,Tekoa Academy Of Accelerated Studi
123803103,123803,TEKOA ACADEMY OF ACCELERATED STUDI,123,TEKOA ACADEMY OF ACCELERATED STUDI,5,JEFFERSON,E,PK - 08,Y,N, , ,Tekoa Academy Of Accelerated Studi
123805001,123805,EHRHART SCHOOL,123,EHRHART SCHOOL,5,JEFFERSON,E,PK - 08,Y,N, , ,Ehrhart School
123807001,123807,BOB HOPE SCHOOL,123,BOB HOPE SCHOOL,5,JEFFERSON,B,06 - 12,Y,N, , ,Bob Hope School
123807101,123807,BOB HOPE SCHOOL - EL CAMPUS,123,BOB HOPE SCHOOL,5,JEFFERSON,E,PK - 05,Y,N, , ,Bob Hope School - El Campus
123807102,123807,BOB HOPE SCHOOL BEAUMONT,123,BOB HOPE SCHOOL,5,JEFFERSON,E,PK - 03,Y,N, , ,Bob Hope School Beaumont
123905001,123905,NEDERLAND H S,123,NEDERLAND ISD,5,JEFFERSON,S,09 - 12,N,N, , ,Nederland High School
123905041,123905,CENTRAL MIDDLE,123,NEDERLAND ISD,5,JEFFERSON,M,05 - 08,N,N, , ,Central Middle School
123905042,123905,WILSON MIDDLE,123,NEDERLAND ISD,5,JEFFERSON,M,05 - 08,N,N, , ,Wilson Middle School
123905101,123905,HELENA PARK EL,123,NEDERLAND ISD,5,JEFFERSON,E,EE - 04,N,N, , ,Helena Park Elementary School
123905102,123905,HIGHLAND PARK EL,123,NEDERLAND ISD,5,JEFFERSON,E,EE - 04,N,N, , ,Highland Park Elementary School
123905103,123905,HILLCREST EL,123,NEDERLAND ISD,5,JEFFERSON,E,EE - 04,N,N, , ,Hillcrest Elementary School
123905104,123905,LANGHAM EL,123,NEDERLAND ISD,5,JEFFERSON,E,EE - 04,N,N, , ,Langham Elementary School
123907007,123907,JEFFERSON CO YOUTH ACAD,123,PORT ARTHUR ISD,5,JEFFERSON,B,06 - 10,N,N, , ,Jefferson Co Youth Acad
123907009,123907,MEMORIAL H S,123,PORT ARTHUR ISD,5,JEFFERSON,S,09 - 12,N,N, , ,Memorial High School
123907041,123907,JEFFERSON MIDDLE,123,PORT ARTHUR ISD,5,JEFFERSON,M,06 - 08,N,N, , ,Jefferson Middle School
123907043,123907,LINCOLN MIDDLE,123,PORT ARTHUR ISD,5,JEFFERSON,M,06 - 08,N,N, , ,Lincoln Middle School
123907102,123907,DEQUEEN EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,03 - 05,N,N, , ,Dequeen Elementary School
123907103,123907,HOUSTON EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Houston Elementary School
123907105,123907,LAKEVIEW EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Lakeview Elementary School
123907108,123907,TRAVIS EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Travis Elementary School
123907109,123907,TYRRELL EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Tyrrell Elementary School
123907111,123907,WHEATLEY SCHOOL OF EARLY CHILDHOOD,123,PORT ARTHUR ISD,5,JEFFERSON,E,EE - PK,N,N,123907108,TRAVIS EL,Wheatley School Of Early Childhood
123907113,123907,PORT ACRES EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Port Acres Elementary School
123907116,123907,STAFF SERGEANT LUCIAN ADAMS EL,123,PORT ARTHUR ISD,5,JEFFERSON,E,PK - 05,N,N, , ,Staff Sergeant Lucian Adams Elementary School
