CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME,CAMPNAME_CLEAN,CD1G,CD2G,CD3G,C_RATING
246904110,246904.0,JAMES E MITCHELL EL,246.0,GEORGETOWN ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,James E Mitchell Elementary School,D,C,D,C
246904197,246904.0,WILLIAMSON CO J J A E P,246.0,GEORGETOWN ISD,13.0,WILLIAMSON,S,07 - 12,N,N, , ,Williamson Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
246904199,246904.0,WILLIAMSON CO JUVENILE DETENTION C,246.0,GEORGETOWN ISD,13.0,WILLIAMSON,S,10 - 10,N,Y, , ,Williamson Co Juvenile Detention C,Not Rated,Not Rated,Not Rated,Not Rated
246905001,246905.0,GRANGER SCHOOL,246.0,GRANGER ISD,13.0,WILLIAMSON,B,PK - 12,N,N, , ,Granger School,B,B,C,B
246906001,246906.0,HUTTO H S,246.0,HUTTO ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Hutto High School,B,B,C,B
246906002,246906.0,WILLIAMSON COUNTY CORE/JJAEP,246.0,HUTTO ISD,13.0,WILLIAMSON,S,11 - 11,N,N, , ,Williamson County Core/JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
246906041,246906.0,HUTTO MIDDLE,246.0,HUTTO ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Hutto Middle School,C,C,C,C
246906042,246906.0,FARLEY MIDDLE,246.0,HUTTO ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Farley Middle School,B,C,C,C
246906101,246906.0,HUTTO EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Hutto Elementary School,C,B,C,C
246906103,246906.0,COTTONWOOD CREEK EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Cottonwood Creek Elementary School,C,C,B,B
246906104,246906.0,RAY EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Ray Elementary School,C,D,C,C
246906106,246906.0,VETERANS HILL EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Veterans Hill Elementary School,C,C,B,C
246906107,246906.0,HOWARD NORMAN EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Howard Norman Elementary School,C,C,C,C
246906108,246906.0,BENJAMIN DOC KERLEY EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Benjamin Doc Kerley Elementary School,Not Rated,Not Rated,Not Rated,Not Rated
246906121,246906.0,NADINE JOHNSON EL,246.0,HUTTO ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Nadine Johnson Elementary School,C,D,D,C
246907001,246907.0,JARRELL H S,246.0,JARRELL ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Jarrell High School,B,B,C,B
246907002,246907.0,WILLIAMSON CO J J A E P,246.0,JARRELL ISD,13.0,WILLIAMSON,S,11 - 11,N,N, , ,Williamson Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
246907041,246907.0,JARRELL MIDDLE,246.0,JARRELL ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Jarrell Middle School,D,D,F,F
246907101,246907.0,JARRELL EL,246.0,JARRELL ISD,13.0,WILLIAMSON,E,EE - 05,N,N,246907201,JARRELL INT,Jarrell Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
246907102,246907.0,IGO EL,246.0,JARRELL ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Igo Elementary School,Not Rated,Not Rated,Not Rated,Not Rated
246908001,246908.0,LIBERTY HILL H S,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Liberty Hill High School,A,C,B,A
246908005,246908.0,WILLIAMSON COUNTY CORE/JJAEP,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,S,11 - 11,N,N, , ,Williamson County Core/JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
246908006,246908.0,WILLIAMSON COUNTY JUVENILE DETENTI,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,S,09 - 09,N,N, , ,Williamson County Juvenile Detenti,Not Rated,Not Rated,Not Rated,Not Rated
246908041,246908.0,LIBERTY HILL J H,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,M,07 - 08,N,N, , ,Liberty Hill Junior High,A,A,A,A
246908101,246908.0,LIBERTY HILL EL,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,E,EE - 04,N,N, , ,Liberty Hill Elementary School,B,D,D,C
246908102,246908.0,LIBERTY HILL INT,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,M,05 - 06,N,N, , ,Liberty Hill Intermediate School,A,C,B,B
246908103,246908.0,BILL BURDEN EL,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,E,EE - 04,N,N, , ,Bill Burden Elementary School,C,C,C,C
246908104,246908.0,RANCHO SIENNA EL,246.0,LIBERTY HILL ISD,13.0,WILLIAMSON,E,EE - 04,N,N, , ,Rancho Sienna Elementary School,A,C,B,B
246909001,246909.0,ROUND ROCK H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Round Rock High School,A,B,B,A
246909002,246909.0,ROUND ROCK OPPORT CTR DAEP,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,B,06 - 12,N,N, , ,Round Rock Opport Ctr DAEP,Not Rated,Not Rated,Not Rated,Not Rated
246909003,246909.0,WESTWOOD H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Westwood High School,A,B,B,A
246909004,246909.0,MCNEIL H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,McNeil High School,A,B,B,A
246909007,246909.0,STONY POINT H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Stony Point High School,B,B,C,B
246909008,246909.0,CEDAR RIDGE H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Cedar Ridge High School,A,B,C,B
246909011,246909.0,SUCCESS H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,Y, , ,Success High School,B,B,F,C
246909012,246909.0,WILLIAMSON COUNTY CORE/JJAEP,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,B,06 - 12,N,N, , ,Williamson County Core/JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
246909015,246909.0,RRISD EARLY COLLEGE H S,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Rrisd Early College High School,A,A,A,A
246909016,246909.0,WILLIAMSON COUNTY JUV DETENTION CE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,S,10 - 11,N,Y, , ,Williamson County Juv Detention Center,Not Rated,Not Rated,Not Rated,Not Rated
246909041,246909.0,C D FULKES MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,C D Fulkes Middle School,C,C,F,D
246909042,246909.0,NOEL GRISHAM MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Noel Grisham Middle School,A,B,C,B
246909043,246909.0,CHISHOLM TRAIL MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Chisholm Trail Middle School,B,B,C,B
246909044,246909.0,CANYON VISTA MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Canyon Vista Middle School,A,A,A,A
246909045,246909.0,DEERPARK MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Deerpark Middle School,B,B,C,B
246909046,246909.0,HOPEWELL MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Hopewell Middle School,A,B,C,B
246909047,246909.0,CEDAR VALLEY MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Cedar Valley Middle School,A,B,A,A
246909051,246909.0,RIDGEVIEW MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Ridgeview Middle School,A,B,B,A
246909052,246909.0,JAMES GARLAND WALSH MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,James Garland Walsh Middle School,A,A,A,A
246909053,246909.0,PFC ROBERT P HERNANDEZ MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Pfc Robert P Hernandez Middle School,C,C,F,D
246909054,246909.0,PEARSON RANCH MIDDLE,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Pearson Ranch Middle School,A,B,B,A
246909101,246909.0,CLAUDE BERKMAN EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Claude Berkman Elementary School,C,B,B,B
246909102,246909.0,EL DAEP,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,01 - 01,N,N, , ,El DAEP,Not Rated,Not Rated,Not Rated,Not Rated
246909105,246909.0,SPICEWOOD EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Spicewood Elementary School,A,A,A,A
246909106,246909.0,XENIA VOIGT EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Xenia Voigt Elementary School,D,D,D,D
246909107,246909.0,DEEPWOOD EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Deepwood Elementary School,B,C,C,B
246909108,246909.0,FOREST NORTH EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Forest North Elementary School,C,C,D,C
246909109,246909.0,ANDERSON MILL EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Anderson Mill Elementary School,C,C,C,C
246909110,246909.0,KATHY CARAWAY EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Kathy Caraway Elementary School,A,B,B,A
246909111,246909.0,VIC ROBERTSON EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Vic Robertson Elementary School,C,C,C,C
246909113,246909.0,PURPLE SAGE EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Purple Sage Elementary School,A,A,A,A
246909114,246909.0,BRUSHY CREEK EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Brushy Creek Elementary School,A,B,A,A
246909115,246909.0,WELLS BRANCH EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Wells Branch Elementary School,C,D,D,C
246909116,246909.0,LAUREL MOUNTAIN EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Laurel Mountain Elementary School,A,A,A,A
246909117,246909.0,POND SPRINGS EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Pond Springs Elementary School,B,D,C,B
246909118,246909.0,BLUEBONNET EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Bluebonnet Elementary School,D,C,C,C
246909119,246909.0,DOUBLE FILE TRAIL EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Double File Trail Elementary School,B,B,B,B
246909120,246909.0,LIVE OAK EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Live Oak Elementary School,C,C,C,C
246909121,246909.0,GATTIS EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Gattis Elementary School,C,C,C,C
246909122,246909.0,OLD TOWN EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Old Town Elementary School,B,C,A,A
246909123,246909.0,FERN BLUFF EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Fern Bluff Elementary School,A,A,A,A
246909124,246909.0,JOLLYVILLE EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Jollyville Elementary School,B,B,B,B
246909125,246909.0,CANYON CREEK EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Canyon Creek Elementary School,A,A,A,A
246909126,246909.0,FOREST CREEK EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Forest Creek Elementary School,A,C,A,A
246909127,246909.0,CALDWELL HEIGHTS EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Caldwell Heights Elementary School,C,C,C,C
246909128,246909.0,GREAT OAKS EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Great Oaks Elementary School,A,B,A,A
246909129,246909.0,JOE LEE JOHNSON EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Joe Lee Johnson Elementary School,C,C,C,C
246909130,246909.0,BLACKLAND PRAIRIE EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Blackland Prairie Elementary School,A,A,A,A
246909131,246909.0,TERAVISTA EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Teravista Elementary School,A,C,B,A
246909132,246909.0,CACTUS RANCH EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Cactus Ranch Elementary School,A,A,A,A
246909134,246909.0,PATSY SOMMER EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Patsy Sommer Elementary School,A,A,A,A
246909135,246909.0,CHANDLER OAKS EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Chandler Oaks Elementary School,A,B,B,A
246909136,246909.0,NEYSA CALLISON EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Neysa Callison Elementary School,D,D,F,F
246909137,246909.0,UNION HILL EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Union Hill Elementary School,C,B,B,B
246909138,246909.0,LINDA HERRINGTON EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Linda Herrington Elementary School,A,B,A,A
246909139,246909.0,ELSA ENGLAND EL,246.0,ROUND ROCK ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Elsa England Elementary School,A,A,A,A
246911001,246911.0,TAYLOR H S,246.0,TAYLOR ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Taylor High School,C,C,C,C
246911009,246911.0,LEGACY EARLY COLLEGE H S,246.0,TAYLOR ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Legacy Early College High School,A,A,A,A
246911041,246911.0,TAYLOR MIDDLE,246.0,TAYLOR ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Taylor Middle School,C,C,F,D
246911102,246911.0,MAIN STREET INT,246.0,TAYLOR ISD,13.0,WILLIAMSON,E,04 - 05,N,N, , ,Main Street Intermediate School,C,C,C,C
246911103,246911.0,NAOMI PASEMANN EL,246.0,TAYLOR ISD,13.0,WILLIAMSON,E,01 - 03,N,N, , ,Naomi Pasemann Elementary School,D,D,D,D
246911107,246911.0,TH JOHNSON EL,246.0,TAYLOR ISD,13.0,WILLIAMSON,E,EE - KG,N,N,246911103,NAOMI PASEMANN EL,Th Johnson Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
246912001,246912.0,THRALL H S,246.0,THRALL ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Thrall High School,A,B,A,A
246912042,246912.0,THRALL MIDDLE,246.0,THRALL ISD,13.0,WILLIAMSON,M,05 - 08,N,N, , ,Thrall Middle School,B,A,B,A
246912101,246912.0,THRALL EL,246.0,THRALL ISD,13.0,WILLIAMSON,E,PK - 04,N,N, , ,Thrall Elementary School,C,D,D,C
246913001,246913.0,LEANDER H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Leander High School,A,B,B,A
246913002,246913.0,CEDAR PARK H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Cedar Park High School,A,B,B,A
246913003,246913.0,VISTA RIDGE H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Vista Ridge High School,A,B,A,A
246913004,246913.0,ROUSE H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Rouse High School,A,B,A,A
246913005,246913.0,VANDEGRIFT H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Vandegrift High School,A,B,B,A
246913006,246913.0,GLENN H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,09 - 12,N,N, , ,Glenn High School,C,C,C,C
246913010,246913.0,WILLIAMSON CO ACADEMY,246.0,LEANDER ISD,13.0,WILLIAMSON,S,08 - 11,N,N, , ,Williamson Co Academy,Not Rated,Not Rated,Not Rated,Not Rated
246913011,246913.0,NEW HOPE H S,246.0,LEANDER ISD,13.0,WILLIAMSON,S,11 - 12,N,Y, , ,New Hope High School,A,Not Rated,Not Rated,A
246913012,246913.0,WILLIAMSON COUNTY DETENTION CENTER,246.0,LEANDER ISD,13.0,WILLIAMSON,S,08 - 11,N,N, , ,Williamson County Detention Center,Not Rated,Not Rated,Not Rated,Not Rated
246913014,246913.0,LEANDER EXTENDED OPPORTUNITY,246.0,LEANDER ISD,13.0,WILLIAMSON,B,06 - 12,N,N, , ,Leander Extended Opportunity,Not Rated,Not Rated,Not Rated,Not Rated
246913041,246913.0,CEDAR PARK MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Cedar Park Middle School,A,B,A,A
246913042,246913.0,LEANDER MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Leander Middle School,B,B,B,B
246913043,246913.0,RUNNING BRUSHY MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Running Brushy Middle School,B,C,C,B
246913044,246913.0,ARTIE L HENRY MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Artie L Henry Middle School,A,B,A,A
246913045,246913.0,CANYON RIDGE MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Canyon Ridge Middle School,A,B,A,A
246913046,246913.0,KNOX WILEY MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Knox Wiley Middle School,B,C,B,B
246913047,246913.0,FOUR POINTS MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Four Points Middle School,A,B,B,A
246913048,246913.0,FLORENCE W STILES MIDDLE,246.0,LEANDER ISD,13.0,WILLIAMSON,M,06 - 08,N,N, , ,Florence W Stiles Middle School,A,B,A,A
246913101,246913.0,WHITESTONE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Whitestone Elementary School,B,A,A,A
246913102,246913.0,ADA MAE FAUBION EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,PK - 05,N,N, , ,Ada Mae Faubion Elementary School,C,B,C,B
246913103,246913.0,BLOCK HOUSE CREEK EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Block House Creek Elementary School,B,C,B,B
246913104,246913.0,CYPRESS EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Cypress Elementary School,A,B,A,A
246913105,246913.0,C C MASON EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,C C Mason Elementary School,C,C,C,C
246913106,246913.0,LOIS F GIDDENS EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Lois F Giddens Elementary School,C,C,D,C
246913107,246913.0,STEINER RANCH EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Steiner Ranch Elementary School,A,A,A,A
246913108,246913.0,PAULINE NAUMANN EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Pauline Naumann Elementary School,B,C,A,B
246913109,246913.0,BAGDAD EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Bagdad Elementary School,C,B,C,C
246913110,246913.0,CHARLOTTE COX EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Charlotte Cox Elementary School,A,B,A,A
246913111,246913.0,LAURA WELCH BUSH EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,Laura Welch Bush Elementary School,A,A,A,A
246913112,246913.0,PATRICIA KNOWLES EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Patricia Knowles Elementary School,C,C,C,C
246913113,246913.0,DEER CREEK EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Deer Creek Elementary School,A,A,A,A
246913114,246913.0,PLEASANT HILL EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Pleasant Hill Elementary School,C,D,C,C
246913115,246913.0,RUTLEDGE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Rutledge Elementary School,A,A,A,A
246913116,246913.0,JIM PLAIN EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Jim Plain Elementary School,C,D,D,C
246913117,246913.0,WILLIAM J WINKLEY EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,William J Winkley Elementary School,A,B,A,A
246913118,246913.0,RIVER PLACE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,KG - 05,N,N, , ,River Place Elementary School,A,B,C,B
246913119,246913.0,GRANDVIEW HILLS EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Grandview Hills Elementary School,A,B,A,A
246913120,246913.0,PARKSIDE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Parkside Elementary School,A,B,A,A
246913121,246913.0,WESTSIDE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Westside Elementary School,A,B,B,B
246913122,246913.0,RONALD REAGAN EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Ronald Reagan Elementary School,A,B,B,B
246913123,246913.0,RIVER RIDGE EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,River Ridge Elementary School,A,B,A,A
246913124,246913.0,OFFICER LEONARD A REED EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Officer Leonard A Reed Elementary School,C,B,B,B
246913125,246913.0,CHRISTINE CAMACHO EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Christine Camacho Elementary School,C,C,D,D
246913126,246913.0,MONTA JANE AKIN EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Monta Jane Akin Elementary School,A,B,A,A
246913127,246913.0,LARKSPUR EL,246.0,LEANDER ISD,13.0,WILLIAMSON,E,EE - 05,N,N, , ,Larkspur Elementary School,Not Rated,Not Rated,Not Rated,Not Rated
246914101,246914.0,COUPLAND EL,246.0,COUPLAND ISD,13.0,WILLIAMSON,E,KG - 08,N,N, , ,Coupland Elementary School,B,B,A,A
247901001,247901.0,FLORESVILLE H S,247.0,FLORESVILLE ISD,20.0,WILSON,S,09 - 12,N,N, , ,Floresville High School,B,B,C,B
247901002,247901.0,FLORESVILLE ALTER CTR,247.0,FLORESVILLE ISD,20.0,WILSON,B,05 - 12,N,N, , ,Floresville Alter Center,Not Rated,Not Rated,Not Rated,Not Rated
247901003,247901.0,WILSON CO J J A E P,247.0,FLORESVILLE ISD,20.0,WILSON,S,08 - 12,N,N, , ,Wilson Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
247901041,247901.0,FLORESVILLE MIDDLE,247.0,FLORESVILLE ISD,20.0,WILSON,M,06 - 08,N,N, , ,Floresville Middle School,C,C,C,C
247901104,247901.0,NORTH EL,247.0,FLORESVILLE ISD,20.0,WILSON,E,PK - 05,N,N, , ,North Elementary School,C,C,C,C
247901106,247901.0,SOUTH EL,247.0,FLORESVILLE ISD,20.0,WILSON,E,EE - 05,N,N, , ,South Elementary School,D,C,C,C
247903001,247903.0,LA VERNIA H S,247.0,LA VERNIA ISD,20.0,WILSON,S,09 - 12,N,N, , ,La Vernia High School,B,C,A,B
247903002,247903.0,FLORESVILLE ALTERNATIVE EDUCATION,247.0,LA VERNIA ISD,20.0,WILSON,B,06 - 12,N,N, , ,Floresville Alternative Education,Not Rated,Not Rated,Not Rated,Not Rated
247903003,247903.0,WILSON CO JJAEP,247.0,LA VERNIA ISD,20.0,WILSON,S,10 - 10,N,N, , ,Wilson Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
247903041,247903.0,LA VERNIA J H,247.0,LA VERNIA ISD,20.0,WILSON,M,06 - 08,N,N, , ,La Vernia Junior High,A,C,C,B
247903103,247903.0,LA VERNIA PRI,247.0,LA VERNIA ISD,20.0,WILSON,E,EE - 02,N,N,247903104,LA VERNIA INT,La Vernia Primary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,A
247903104,247903.0,LA VERNIA INT,247.0,LA VERNIA ISD,20.0,WILSON,E,03 - 05,N,N, , ,La Vernia Intermediate School,A,B,A,A
247904001,247904.0,POTH H S,247.0,POTH ISD,20.0,WILSON,S,09 - 12,N,N, , ,Poth High School,A,A,A,A
247904002,247904.0,FLORESVILLE ALTERNATIVE CENTER,247.0,POTH ISD,20.0,WILSON,S,07 - 11,N,N, , ,Floresville Alternative Center,Not Rated,Not Rated,Not Rated,Not Rated
247904041,247904.0,POTH J H,247.0,POTH ISD,20.0,WILSON,M,06 - 08,N,N, , ,Poth Junior High,A,A,A,A
247904101,247904.0,POTH EL,247.0,POTH ISD,20.0,WILSON,E,EE - 05,N,N, , ,Poth Elementary School,B,B,B,B
247906001,247906.0,STOCKDALE H S,247.0,STOCKDALE ISD,20.0,WILSON,S,09 - 12,N,N, , ,Stockdale High School,A,B,B,A
247906002,247906.0,ALTERNATIVE SCHOOL,247.0,STOCKDALE ISD,20.0,WILSON,S,09 - 09,N,N, , ,Alternative School,Not Rated,Not Rated,Not Rated,Not Rated
247906041,247906.0,STOCKDALE J H,247.0,STOCKDALE ISD,20.0,WILSON,M,06 - 08,N,N, , ,Stockdale Junior High,B,B,C,B
247906101,247906.0,STOCKDALE EL,247.0,STOCKDALE ISD,20.0,WILSON,E,EE - 05,N,N, , ,Stockdale Elementary School,C,B,B,B
248901001,248901.0,KERMIT H S,248.0,KERMIT ISD,18.0,WINKLER,S,09 - 12,N,N, , ,Kermit High School,C,C,D,C
