CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,C_RATING,CD1G,CD2G,CD2AG,CD2BG,CD3G,CPETALLC,CPE0312C,GRDTYPE,GRDSPAN,CPETECOP,CFLDAEP,CFLJJ,CFLPAIRD,CFLALTED,CFLRTF,PAIRCAMP,CFLPAIRO,CFLPAIR,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD2A,CD2AS,CD2BS,CD2B,CD3,CD3S,CD1S,CD2S,CDALLS,CPETSTEC,CPETECHC,CPETPTEC,CPEMALLC,CPEMALLT,CPEMALLP,CPETECOC,CPETSPEC,GRDLOW,GRDHIGH,CPETLEPC,CPETLEPP,CPETSPEP,CPETECHP,CPETPTEP,CPETSTEP,CPE0312P,CFLCHART,CFLEEK,CFLNEWCAMP,CFLAEC,PAIRNAME,CFLAEATYPE,LAS_SCORE,LAS_WEIGHT
"152909001","SHALLOWATER H S","152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","A","A","A","D","A","A",504,504,"S","09 - 12",38.5,"N","N","N","N","N"," ","N","N",61,90,98,98,100,100,64,64,93,,81,93,95,93,94,0,0,0,48,560,8.6,194,37,"09","12",22,4.4,7.3,0,0,0,100,"N","N","N","N"," "," ",,
"152909003","DAEP","152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",8,8,"B","06 - 12",62.5,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,0,34,34,100,5,1,"06","12",1,12.5,12.5,0,0,0,100,"N","N","N","N"," "," ",,
"152909041","SHALLOWATER MIDDLE","152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","A","B","B","B","B","A",520,520,"M","05 - 08",37.3,"N","N","N","N","N"," ","N","N",59,89,,,,,74,85,84,,79,93,89,85,90,0,,,44,527,8.3,194,62,"05","08",14,2.7,11.9,0,0,0,100,"N","N","N","N"," "," ",,
"152909101","SHALLOWATER EL","152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",317,0,"E","EE - 01",39.4,"N","N","N","N","N","152909102","N","Y",,,,,,,,,,,,,,,82,,,,6,131,4.6,125,24,"EE","01",11,3.5,7.6,0,0,0,0,"N","N","N","N","SHALLOWATER INT"," ",,
"152909102","SHALLOWATER INT","152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","B","B","D","B","C",386,264,"E","02 - 04",42.7,"N","N","N","N","N"," ","Y","N",56,85,,,,,57,62,80,,47,75,85,80,82,0,0,0,20,401,5,165,60,"02","04",17,4.4,15.5,0,0,0,68.4,"N","N","N","N"," "," ",,
"152910001","IDALOU H S","152910","IDALOU ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","A","A","A","B","A","A",285,285,"S","09 - 12",23.5,"N","N","N","N","N"," ","N","N",71,93,97,98,100,100,77,83,93,,94,98,96,93,97,0,0,0,21,290,7.2,67,23,"09","12",7,2.5,8.1,0,0,0,100,"N","N","N","N"," "," ",,
"152910041","IDALOU MIDDLE","152910","IDALOU ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","B","B","B","C","B",293,293,"M","05 - 08",32.8,"N","N","N","N","N"," ","N","N",54,85,,,,,69,81,72,,59,81,85,81,84,0,,,25,314,8,96,45,"05","08",8,2.7,15.4,0,0,0,100,"N","N","N","N"," "," ",,
"152910101","IDALOU EL","152910","IDALOU ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","C","B","C","C","C","C",394,150,"E","PK - 04",38.1,"N","N","N","N","N"," ","N","N",53,80,,,,,66,74,74,,38,72,80,74,78,,,,33,319,10.3,150,45,"PK","04",5,1.3,11.4,0,0,0,38.1,"N","N","N","N"," "," ",,
"153903001","O'DONNELL SCHOOL","153903","O'DONNELL ISD","153","LYNN","17","REGION 17: LUBBOCK","A","B","A","D","A","A",270,204,"B","PK - 12",70.7,"N","N","N","N","N"," ","N","N",45,73,100,100,100,100,67,69,90,,76,91,89,90,90,0,0,91,29,275,10.5,191,44,"PK","12",16,5.9,16.3,0,33.7,0,75.6,"N","N","N","N"," "," ",,
"153904001","TAHOKA H S","153904","TAHOKA ISD","153","LYNN","17","REGION 17: LUBBOCK","B","B","B","F","B","B",169,169,"S","09 - 12",62.1,"N","N","N","N","N"," ","N","N",45,73,98,98,97.7,85,60,59,87,,63,81,85,87,85,0,0,0,13,183,7.1,105,31,"09","12",4,2.4,18.3,0,0,0,100,"N","N","N","N"," "," ",,
"153904041","TAHOKA MIDDLE","153904","TAHOKA ISD","153","LYNN","17","REGION 17: LUBBOCK","B","C","B","C","B","C",134,134,"M","06 - 08",65.7,"N","N","N","N","N"," ","N","N",46,77,,,,,66,78,83,,52,77,77,83,81,0,0,0,11,127,8.7,88,25,"06","08",4,3,18.7,0,0,0,100,"N","N","N","N"," "," ",,
"153904101","TAHOKA EL","153904","TAHOKA ISD","153","LYNN","17","REGION 17: LUBBOCK","B","C","B","B","C","C",275,121,"E","PK - 05",56,"N","N","N","N","N"," ","N","N",45,73,,,,,78,88,70,,50,76,73,88,84,,,,27,238,11.3,154,45,"PK","05",10,3.6,16.4,0,0,0,44,"N","N","N","N"," "," ",,
"153905001","NEW HOME SCHOOL","153905","NEW HOME ISD","153","LYNN","17","REGION 17: LUBBOCK","B","B","C","C","D","B",666,508,"B","PK - 12",13.2,"N","N","N","N","N"," ","N","N",62,91,67,72,100,100,70,74,66,,70,87,85,74,86,0,0,0,20,574,3.5,88,48,"PK","12",16,2.4,7.2,0,0,0,76.3,"N","N","N","N"," "," ",,
"153907001","WILSON SCHOOL","153907","WILSON ISD","153","LYNN","17","REGION 17: LUBBOCK","C","C","C","F","C","F",134,101,"B","PK - 12",82.8,"N","N","N","N","N"," ","N","N",29,55,89,91,100,100,44,51,75,,36,59,78,75,72,0,38,0,29,130,22.3,111,21,"PK","12",11,8.2,15.7,28.4,0,0,75.4,"N","N","N","N"," "," ",,
"154901001","MADISONVILLE H S","154901","MADISONVILLE CISD","154","MADISON","06","REGION 06: HUNTSVILLE","A","A","A","D","A","A",683,683,"S","09 - 12",66.8,"N","N","N","N","N"," ","N","N",53,80,97,98,100,100,67,69,93,,76,91,91,93,92,0,0,0,75,728,10.3,456,64,"09","12",68,10,9.4,0,0,0,100,"N","N","N","N"," "," ",,
"154901041","MADISONVILLE J H","154901","MADISONVILLE CISD","154","MADISON","06","REGION 06: HUNTSVILLE","B","B","B","B","B","B",525,525,"M","06 - 08",71.2,"N","N","N","N","N"," ","N","N",50,81,,,,,69,81,89,,64,85,81,89,88,0,0,0,48,569,8.4,374,53,"06","08",82,15.6,10.1,0,0,0,100,"N","N","N","N"," "," ",,
"154901101","MADISONVILLE EL","154901","MADISONVILLE CISD","154","MADISON","06","REGION 06: HUNTSVILLE","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",677,0,"E","EE - 02",78.1,"N","N","N","N","N","154901102","N","Y",,,,,,,,,,,,,,,84,0,0,0,44,380,11.6,529,85,"EE","02",171,25.3,12.6,0,0,0,0,"N","N","N","N","MADISONVILLE INT"," ",,
"154901102","MADISONVILLE INT","154901","MADISONVILLE CISD","154","MADISON","06","REGION 06: HUNTSVILLE","B","C","B","C","B","B",505,505,"E","03 - 05",71.9,"N","N","N","N","N"," ","Y","N",49,77,,,,,70,79,82,,73,89,77,82,84,0,0,0,48,518,9.3,363,73,"03","05",109,21.6,14.5,0,0,0,100,"N","N","N","N"," "," ",,
"154903001","NORTH ZULCH ELEMENTARY/SECONDARY","154903","NORTH ZULCH ISD","154","MADISON","06","REGION 06: HUNTSVILLE","A","A","A","C","A","A",358,242,"B","PK - 12",71.2,"N","N","N","N","N"," ","N","N",55,83,100,100,100,100,69,72,95,,83,93,93,95,94,0,0,0,29,311,9.3,255,60,"PK","12",15,4.2,16.8,0,0,0,67.6,"N","N","N","N"," "," ",,
"155901002","JEFFERSON H S","155901","JEFFERSON ISD","155","MARION","08","REGION 08: MT PLEASANT","C","C","C","C","C","C",375,375,"S","09 - 12",67.2,"N","N","N","N","N"," ","N","N",49,77,60,67,100,100,69,72,78,,56,76,78,78,77,0,0,0,46,399,11.5,252,70,"09","12",4,1.1,18.7,0,0,0,100,"N","N","N","N"," "," ",,
"155901041","JEFFERSON J H","155901","JEFFERSON ISD","155","MARION","08","REGION 08: MT PLEASANT","D","D","D","F","D","D",323,323,"M","05 - 08",70,"N","N","N","N","N"," ","N","N",34,64,,,,,50,57,63,,16,60,64,63,63,0,,,55,369,14.9,226,72,"05","08",7,2.2,22.3,0,0,0,100,"N","N","N","N"," "," ",,
"155901102","JEFFERSON EL","155901","JEFFERSON ISD","155","MARION","08","REGION 08: MT PLEASANT","C","C","C","F","C","D",267,131,"E","01 - 04",81.6,"N","N","N","N","N"," ","Y","N",41,70,,,,,48,55,75,,26,66,70,75,72,,,,51,308,16.6,218,66,"01","04",3,1.1,24.7,0,0,0,49.1,"N","N","N","N"," "," ",,
"155901103","JEFFERSON PRI SCH","155901","JEFFERSON ISD","155","MARION","08","REGION 08: MT PLEASANT","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",141,0,"E","EE - KG",87.9,"N","N","N","N","N","155901102","N","Y",,,,,,,,,,,,,,,72,,,,,,,124,18,"EE","KG",2,1.4,12.8,0,0,0,0,"N","Y","N","N","JEFFERSON EL"," ",,
"156902001","STANTON H S","156902","STANTON ISD","156","MARTIN","18","REGION 18: MIDLAND","B","B","B","F","B","C",317,317,"S","09 - 12",42.3,"N","N","N","N","N"," ","N","N",45,73,95,96,98.6,90,54,56,82,,60,78,86,82,84,0,0,0,32,321,10,134,38,"09","12",38,12,12,0,0,0,100,"N","N","N","N"," "," ",,
"156902041","STANTON MIDDLE","156902","STANTON ISD","156","MARTIN","18","REGION 18: MIDLAND","B","B","B","B","B","B",231,231,"M","06 - 08",52.4,"N","N","N","N","N"," ","N","N",54,85,,,,,70,82,86,,68,88,85,86,87,0,,,52,287,18.1,121,31,"06","08",19,8.2,13.4,0,0,0,100,"N","N","N","N"," "," ",,
"156902101","STANTON EL","156902","STANTON ISD","156","MARTIN","18","REGION 18: MIDLAND","C","C","C","C","C","C",489,237,"E","EE - 05",61.8,"N","N","N","N","N"," ","N","N",45,73,,,,,64,71,74,,54,77,73,74,75,,,,79,449,17.6,302,75,"EE","05",67,13.7,15.3,0,0,0,48.5,"N","N","N","N"," "," ",,
"156905001","GRADY SCHOOL","156905","GRADY ISD","156","MARTIN","18","REGION 18: MIDLAND","A","A","B","B","B","A",249,187,"B","EE - 12",18.5,"N","N","N","N","N"," ","N","N",66,92,86,88,100,100,79,85,82,,85,94,92,85,93,0,0,0,4,230,1.7,46,18,"EE","12",17,6.8,7.2,0,0,0,75.1,"N","N","N","N"," "," ",,
"157901001","MASON H S","157901","MASON ISD","157","MASON","15","REGION 15: SAN ANGELO","A","A","A","B","A","A",210,210,"S","09 - 12",35.2,"N","N","N","N","N"," ","N","N",70,93,91,93,100,100,82,87,91,,87,95,94,91,94,0,0,0,16,221,7.2,74,22,"09","12",14,6.7,10.5,0,0,0,100,"N","N","N","N"," "," ",,
"157901041","MASON J H","157901","MASON ISD","157","MASON","15","REGION 15: SAN ANGELO","B","B","B","B","B","C",195,195,"M","05 - 08",42.1,"N","N","N","N","N"," ","N","N",53,84,,,,,69,81,80,,47,75,84,81,81,0,,,12,211,5.7,82,22,"05","08",29,14.9,11.3,0,0,0,100,"N","N","N","N"," "," ",,
"157901101","MASON EL","157901","MASON ISD","157","MASON","15","REGION 15: SAN ANGELO","B","C","C","D","C","B",299,108,"E","PK - 04",50.5,"N","N","N","N","N"," ","N","N",51,78,,,,,56,60,77,,65,83,78,77,80,,,,16,211,7.6,151,48,"PK","04",50,16.7,16.1,0,0,0,36.1,"N","N","N","N"," "," ",,
"158901001","BAY CITY H S","158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","B","B","F","B","C",1033,1033,"S","09 - 12",72.5,"N","N","N","N","N"," ","N","N",47,75,99,99,99.1,95,60,59,89,,60,78,89,89,86,0,66,0,112,1082,10.4,749,116,"09","12",151,14.6,11.2,6.4,0,0,100,"N","N","N","N"," "," ",,
"158901041","BAY CITY J H","158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","C","C","C","C","C",769,769,"M","06 - 08",74.3,"N","N","N","N","N"," ","N","N",40,72,,,,,62,72,79,,37,71,72,79,77,0,0,0,81,835,9.7,571,97,"06","08",154,20,12.6,0,0,0,100,"N","N","N","N"," "," ",,
"158901101","CHERRY EL","158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",439,0,"E","EE - KG",82.5,"N","N","Y","N","N","158901000","N","Y",,,,,,,,,,,,,,,76,0,0,0,,,,362,79,"EE","KG",86,19.6,18,0,0,0,0,"N","Y","N","N","BAY CITY ISD"," ",,
"158901102","TENIE HOLMES EL","158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","D","F","D","D","D","D",757,757,"E","03 - 05",78.6,"N","N","N","N","N"," ","N","N",34,59,,,,,60,66,60,,30,68,59,66,67,0,0,0,90,829,10.9,595,123,"03","05",153,20.2,16.2,0,0,0,100,"N","N","N","N"," "," ",,
"158901104","ROBERTS EL","158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",502,0,"E","01 - 02",77.1,"N","N","Y","N","N","158901000","N","Y",,,,,,,,,,,,,,,76,0,0,0,81,560,14.5,387,73,"01","02",87,17.3,14.5,0,0,0,0,"N","N","N","N","BAY CITY ISD"," ",,
"158902001","TIDEHAVEN H S","158902","TIDEHAVEN ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","C","B","B","C","B",282,282,"S","09 - 12",57.1,"N","N","N","N","N"," ","N","N",64,91,48,58,98.4,90,77,83,76,,64,82,78,83,83,0,0,0,23,292,7.9,161,20,"09","12",30,10.6,7.1,0,0,0,100,"N","N","N","N"," "," ",,
"158902041","TIDEHAVEN INT","158902","TIDEHAVEN ISD","158","MATAGORDA","03","REGION 03: VICTORIA","A","B","A","B","A","A",223,223,"M","06 - 08",66.8,"N","N","N","N","N"," ","N","N",59,89,,,,,73,84,91,,77,92,89,91,91,0,,,23,248,9.3,149,25,"06","08",23,10.3,11.2,0,0,0,100,"N","N","N","N"," "," ",,
"158902101","BLESSING EL","158902","TIDEHAVEN ISD","158","MATAGORDA","03","REGION 03: VICTORIA","A","A","A","B","A","B",265,108,"E","EE - 05",68.7,"N","N","N","N","N"," ","N","N",61,90,,,,,71,80,91,,72,88,90,91,90,0,0,0,15,210,7.1,182,33,"EE","05",48,18.1,12.5,0,0,0,40.8,"N","N","N","N"," "," ",,
"158902102","MARKHAM EL","158902","TIDEHAVEN ISD","158","MATAGORDA","03","REGION 03: VICTORIA","A","A","A","A","A","A",255,100,"E","EE - 05",58.4,"N","N","N","N","N"," ","N","N",74,94,,,,,89,95,93,,84,94,94,95,95,0,0,0,18,186,9.7,149,39,"EE","05",13,5.1,15.3,0,0,0,39.2,"N","N","N","N"," "," ",,
"158904101","MATAGORDA SCHOOL","158904","MATAGORDA ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","C","C","F","C","F",113,77,"B","PK - 12",72.6,"N","N","N","N","N"," ","N","N",44,72,,,,,50,54,78,,30,54,72,78,71,0,0,0,13,80,16.3,82,20,"PK","12",11,9.7,17.7,0,0,0,68.1,"N","N","N","N"," "," ",,
"158905001","PALACIOS JUNIOR SENIOR H S","158905","PALACIOS ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","B","B","D","B","B",658,658,"B","06 - 12",78,"N","N","N","N","N"," ","N","N",47,75,93,94,96.7,80,63,62,89,,69,86,84,89,88,,,,35,401,8.7,513,100,"06","12",108,16.4,15.2,0,0,0,100,"N","N","N","N"," "," ",,
"158905101","CENTRAL EL","158905","PALACIOS ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",354,0,"E","EE - 02",82.5,"N","N","N","N","N","158905102","N","Y",,,,,,,,,,,,,,,85,,,,21,190,11.1,292,55,"EE","02",83,23.4,15.5,0,0,0,0,"N","N","N","N","EAST SIDE INT"," ",,
"158905102","EAST SIDE INT","158905","PALACIOS ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","C","B","C","B","A",247,247,"E","03 - 05",75.3,"N","N","N","N","N"," ","Y","N",49,77,,,,,70,79,83,,76,91,77,83,85,,,,21,285,7.4,186,50,"03","05",53,21.5,20.2,0,0,0,100,"N","N","N","N"," "," ",,
"158906002","VAN VLECK H S","158906","VAN VLECK ISD","158","MATAGORDA","03","REGION 03: VICTORIA","A","B","B","D","B","A",337,337,"S","09 - 12",46,"N","N","N","N","N"," ","N","N",55,83,84,86,100,100,65,65,84,,81,93,88,84,90,,,,32,372,8.6,155,33,"09","12",7,2.1,9.8,0,0,0,100,"N","N","N","N"," "," ",,
"158906041","VAN VLECK JR H S","158906","VAN VLECK ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","C","B","B","B","B",255,255,"M","06 - 08",58,"N","N","N","N","N"," ","N","N",48,79,,,,,71,82,82,,61,82,79,82,82,,,,23,255,9,148,43,"06","08",8,3.1,16.9,0,0,0,100,"N","N","N","N"," "," ",,
"158906102","VAN VLECK EL","158906","VAN VLECK ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","C","C","D","C","D",458,248,"E","EE - 05",64.6,"N","N","N","N","N"," ","N","N",46,74,,,,,58,63,77,,18,63,74,77,73,,,,27,233,11.6,296,66,"EE","05",20,4.4,14.4,0,0,0,54.1,"N","N","N","N"," "," ",,
"159901001","EAGLE PASS H S","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","C","B","C","B","B",2306,2306,"S","09 - 12",71.5,"N","N","N","N","N"," ","N","N",55,83,61,68,99.4,95,73,79,81,,65,82,79,81,81,0,0,0,201,2472,8.1,1649,195,"09","12",822,35.6,8.5,0,0,0,100,"N","N","N","N"," "," ",,
"159901003","DAEP","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",30,30,"S","07 - 12",90,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,0,206,206,100,27,5,"07","12",16,53.3,16.7,0,0,0,100,"N","N","N","N"," "," ",,
"159901004","C C WINN H S","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","C","D","C","D",1935,1935,"S","09 - 12",84.1,"N","N","N","N","N"," ","N","N",45,73,61,68,94.5,70,63,62,76,,39,62,70,76,72,0,0,0,294,2116,13.9,1627,212,"09","12",762,39.4,11,0,0,0,100,"N","N","N","N"," "," ",,
"159901041","EAGLE PASS J H","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","B","D","B","C",1051,1051,"M","07 - 08",71.7,"N","N","N","N","N"," ","N","N",43,75,,,,,58,65,81,,38,72,75,81,78,0,0,0,100,1108,9,754,123,"07","08",502,47.8,11.7,0,0,0,100,"N","N","N","N"," "," ",,
"159901042","MEMORIAL J H","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","B","D","B","D",910,910,"M","07 - 08",88.1,"N","N","N","N","N"," ","N","N",38,70,,,,,59,67,80,,16,60,70,80,74,0,0,0,106,1034,10.3,802,128,"07","08",486,53.4,14.1,0,0,0,100,"N","N","N","N"," "," ",,
"159901102","RAY H DARR EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","C","B","D","B","C",376,248,"E","01 - 06",95.5,"N","N","N","N","N"," ","Y","N",46,74,,,,,59,65,83,,41,73,74,83,80,0,,,60,427,14.1,359,39,"01","06",175,46.5,10.4,0,0,0,66,"N","N","N","N"," "," ",,
"159901103","LANGUAGE DEVELOPMENT CENTER","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",439,0,"E","EE - KG",92,"N","N","N","N","N","159901102","N","Y",,,,,,,,,,,,,,,80,,,,,,,404,50,"EE","KG",269,61.3,11.4,0,0,0,0,"N","Y","N","N","RAY H DARR EL"," ",,
"159901104","DENA KELSO GRAVES EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","C","C","C","C",510,313,"E","01 - 06",85.1,"N","N","N","N","N"," ","Y","N",42,71,,,,,63,70,77,,39,72,71,77,76,0,0,0,78,548,14.2,434,90,"01","06",292,57.3,17.6,0,0,0,61.4,"N","N","N","N"," "," ",,
"159901105","NELLIE MAE GLASS EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","B","F","B","D",430,282,"E","01 - 06",81.2,"N","N","N","N","N"," ","Y","N",44,72,,,,,53,58,80,,24,65,72,80,76,0,,,53,476,11.1,349,75,"01","06",215,50,17.4,0,0,0,65.6,"N","N","N","N"," "," ",,
"159901106","JUAN N SEGUIN EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","D","F","D","F","D","D",263,160,"E","01 - 06",93.2,"N","N","N","N","N"," ","N","N",32,57,,,,,51,57,60,,14,61,57,60,60,0,,,46,306,15,245,29,"01","06",198,75.3,11,0,0,0,60.8,"N","N","N","N"," "," ",,
"159901107","MAUDE MAE KIRCHNER EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","C","C","C","B",119,67,"E","PK - 06",84,"N","N","N","N","N"," ","N","N",42,71,,,,,65,73,77,,66,84,71,77,79,0,,,5,105,4.8,100,14,"PK","06",56,47.1,11.8,0,0,0,56.3,"N","N","N","N"," "," ",,
"159901109","SAN LUIS EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","D","B","B","C","B",307,198,"E","01 - 06",85.7,"N","N","N","N","N"," ","N","N",39,67,,,,,75,85,72,,62,81,67,85,84,0,,,34,334,10.2,263,40,"01","06",184,59.9,13,0,0,0,64.5,"N","N","N","N"," "," ",,
"159901110","ROSITA VALLEY EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","D","C","C","C","C",474,308,"E","01 - 06",88.8,"N","N","N","N","N"," ","N","N",40,69,,,,,63,70,75,,40,72,69,75,74,0,0,0,58,497,11.7,421,30,"01","06",212,44.7,6.3,0,0,0,65,"N","N","N","N"," "," ",,
"159901111","BENAVIDES HEIGHTS EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","C","C","C","C",317,193,"E","01 - 06",90.5,"N","N","N","N","N"," ","N","N",41,70,,,,,66,74,77,,36,71,70,77,75,0,,,39,322,12.1,287,70,"01","06",173,54.6,22.1,0,0,0,60.9,"N","N","N","N"," "," ",,
"159901112","EARLY CHILDHOOD CENTER","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",456,0,"E","EE - KG",80,"N","N","N","N","N","159901104","N","Y",,,,,,,,,,,,,,,76,,,,,,,365,65,"EE","KG",288,63.2,14.3,0,0,0,0,"N","Y","N","N","DENA KELSO GRAVES EL"," ",,
"159901113","SECO MINES EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","C","C","D","C","D",341,219,"E","01 - 06",90.9,"N","N","N","N","N"," ","N","N",41,70,,,,,56,60,77,,23,65,70,77,73,0,,,49,339,14.5,310,67,"01","06",163,47.8,19.6,0,0,0,64.2,"N","N","N","N"," "," ",,
"159901115","SAM HOUSTON EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","D","F","C","C","D","D",441,332,"E","01 - 06",94.1,"N","N","N","N","N"," ","Y","N",32,57,,,,,63,70,60,,19,63,57,70,68,0,0,0,58,458,12.7,415,87,"01","06",241,54.6,19.7,0,0,0,75.3,"N","N","N","N"," "," ",,
"159901116","ROSITA VALLEY LITERACY ACADEMY","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","D","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",356,0,"E","EE - 01",94.7,"N","N","N","N","N","159901115","N","Y",,,,,,,,,,,,,,,68,0,0,0,13,112,11.6,337,34,"EE","01",177,49.7,9.6,0,0,0,0,"N","N","N","N","SAM HOUSTON EL"," ",,
"159901117","PETE GALLEGO EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","C","B","C","B","C",336,217,"E","01 - 06",83.3,"N","N","N","N","N"," ","N","N",48,76,,,,,66,74,84,,59,79,76,84,83,0,,,44,394,11.2,280,34,"01","06",171,50.9,10.1,0,0,0,64.6,"N","N","N","N"," "," ",,
"159901118","HENRY B GONZALEZ EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","F","F","F","F","F","F",419,255,"E","01 - 06",96.2,"N","N","N","N","N"," ","N","N",28,54,,,,,52,57,56,,0,30,54,57,49,0,0,0,60,411,14.6,403,66,"01","06",226,53.9,15.8,0,0,0,60.9,"N","N","N","N"," "," ",,
"159901119","KENNEDY EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",399,0,"E","EE - KG",79.4,"N","N","N","N","N","159901105","N","Y",,,,,,,,,,,,,,,76,,,,,,,317,67,"EE","KG",250,62.7,16.8,0,0,0,0,"N","Y","N","N","NELLIE MAE GLASS EL"," ",,
"159901120","LIBERTY EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","A","A","A","B","A","A",499,323,"E","01 - 06",60.1,"N","N","N","N","N"," ","N","N",64,91,,,,,78,88,91,,80,92,91,91,91,0,,,36,527,6.8,300,65,"01","06",221,44.3,13,0,0,0,64.7,"N","N","N","N"," "," ",,
"159901121","ARMANDO CERNA EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","B","B","C","B","C",600,402,"E","01 - 06",64.3,"N","N","N","N","N"," ","N","N",54,82,,,,,68,76,85,,59,79,82,85,83,0,,,36,562,6.4,386,90,"01","06",300,50,15,0,0,0,67,"N","N","N","N"," "," ",,
"159901122","PERFECTO MANCHA EL","159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","B","A","C","A","B",517,348,"E","01 - 06",87,"N","N","N","N","N"," ","N","N",56,85,,,,,69,78,90,,65,83,85,90,88,0,,,52,533,9.8,450,94,"01","06",262,50.7,18.2,0,0,0,67.3,"N","N","N","N"," "," ",,
"160901001","BRADY H S","160901","BRADY ISD","160","MCCULLOCH","15","REGION 15: SAN ANGELO","C","B","B","F","B","C",292,292,"S","09 - 12",60.3,"N","N","N","N","N"," ","N","N",51,78,67,72,100,100,53,55,80,,57,76,80,80,79,0,0,0,38,318,11.9,176,39,"09","12",16,5.5,13.4,0,0,0,100,"N","N","N","N"," "," ",,
