CAMPUS,CAMPNAME,DISTRICT,DISTNAME,REGION,REGNNAME,COUNTY,CNTYNAME,GRDTYPE,GRDSPAN,PAIRCAMP,PAIRNAME,CFLALTED,CFLCHART,CAMPNAME_CLEAN
101919121,GINGER MCNABB EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Ginger McNabb Elementary School
101919122,NORTHGATE EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Northgate Elementary School
101919123,DONNA LEWIS EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Donna Lewis Elementary School
101919124,CAROLEE BOOKER EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Carolee Booker Elementary School
101919125,HOYLAND EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Hoyland Elementary School
101919126,RALPH EICKENROHT EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Ralph Eickenroht Elementary School
101919127,HELEN MAJOR EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Helen Major Elementary School
101919128,GLORIA MARSHALL EL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Gloria Marshall Elementary School
101919130,THE SCHOOL FOR INTERNATIONAL STUDIES AT BAMMEL,101919,SPRING ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,The School For International Studies At Bammel
101920001,MEMORIAL H S,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Memorial High School
101920003,SPRING WOODS H S,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Spring Woods High School
101920005,NORTHBROOK H S,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Northbrook High School
101920006,STRATFORD H S,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Stratford High School
101920014,WESTCHESTER ACADEMY FOR INTERNATIONAL STUDIES,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,B,06 - 12, , ,N,N,Westchester Academy For International Studies
101920018,SPRING BRANCH ACADEMIC INSTITUTE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,B,KG - 12, , ,N,N,Spring Branch Academic Institute
101920041,LANDRUM MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,05 - 08, , ,N,N,Landrum Middle School
101920042,MEMORIAL MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Memorial Middle School
101920043,SPRING BRANCH MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Spring Branch Middle School
101920044,SPRING WOODS MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Spring Woods Middle School
101920045,SPRING FOREST MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Spring Forest Middle School
101920046,SPRING OAKS MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Spring Oaks Middle School
101920047,NORTHBROOK MIDDLE,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Northbrook Middle School
101920048,CORNERSTONE ACADEMY,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Cornerstone Academy
101920101,BENDWOOD SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - EE, , ,N,N,Bendwood School
101920102,BUNKER HILL EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Bunker Hill Elementary School
101920103,EDGEWOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Edgewood Elementary School
101920104,FROSTWOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Frostwood Elementary School
101920105,HOLLIBROOK EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Hollibrook Elementary School
101920106,HOUSMAN EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Housman Elementary School
101920107,HUNTERS CREEK EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Hunters Creek Elementary School
101920108,MEADOW WOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Meadow Wood Elementary School
101920109,MEMORIAL DRIVE EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Memorial Drive Elementary School
101920110,PINE SHADOWS EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Pine Shadows Elementary School
101920111,RIDGECREST EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Ridgecrest Elementary School
101920112,RUMMEL CREEK EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Rummel Creek Elementary School
101920113,SHADOW OAKS EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Shadow Oaks Elementary School
101920114,SPRING BRANCH EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Spring Branch Elementary School
101920115,VALLEY OAKS EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Valley Oaks Elementary School
101920116,WESTWOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Westwood Elementary School
101920117,WOODVIEW EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Woodview Elementary School
101920118,WILCHESTER EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Wilchester Elementary School
101920119,SHERWOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Sherwood Elementary School
101920120,SPRING SHADOWS EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Spring Shadows Elementary School
101920121,NOTTINGHAM EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Nottingham Elementary School
101920122,TERRACE EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Terrace Elementary School
101920123,THORNWOOD EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Thornwood Elementary School
101920124,CEDAR BROOK EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 05, , ,N,N,Cedar Brook Elementary School
101920125,TREASURE FOREST EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Treasure Forest Elementary School
101920126,BUFFALO CREEK EL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Buffalo Creek Elementary School
101920128,THE WILDCAT WAY SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - PK,'101920112,RUMMEL CREEK EL,N,N,The Wildcat Way School
101920129,THE PANDA PATH SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - PK,'101920124,CEDAR BROOK EL,N,N,The Panda Path School
101920130,THE LION LANE SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - PK,'101920111,RIDGECREST EL,N,N,The Lion Lane School
101920131,THE BEAR BLVD SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - PK,'101920107,HUNTERS CREEK EL,N,N,The Bear Blvd School
101920132,THE TIGER TRAIL SCHOOL,101920,SPRING BRANCH ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - PK,'101920110,PINE SHADOWS EL,N,N,The Tiger Trail School
101921001,TOMBALL H S,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Tomball High School
101921002,TOMBALL MEMORIAL H S,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Tomball Memorial High School
101921005,TOMBALL STAR ACADEMY,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Tomball Star Academy
101921042,TOMBALL J H,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,07 - 08, , ,N,N,Tomball Junior High
101921043,WILLOW WOOD J H,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,07 - 08, , ,N,N,Willow Wood Junior High
101921044,CREEKSIDE PARK J H,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Creekside Park Junior High
101921045,GRAND LAKES J H,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,07 - 08, , ,N,N,Grand Lakes Junior High
101921100,EARLY EXCELLENCE ACADEMY,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - PK,'101921112,CREEKSIDE FOREST EL,N,N,Early Excellence Academy
101921102,DECKER PRAIRIE EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 04, , ,N,N,Decker Prairie Elementary School
101921103,LAKEWOOD EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 04, , ,N,N,Lakewood Elementary School
101921105,TOMBALL INT,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,05 - 06, , ,N,N,Tomball Intermediate School
101921107,WILLOW CREEK EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 04, , ,N,N,Willow Creek Elementary School
101921108,TOMBALL EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 04, , ,N,N,Tomball Elementary School
101921109,NORTHPOINTE INT,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,05 - 06, , ,N,N,Northpointe Intermediate School
101921110,ROSEHILL EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 04, , ,N,N,Rosehill Elementary School
101921111,CANYON POINTE EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,PK - 04, , ,N,N,Canyon Pointe Elementary School
101921112,CREEKSIDE FOREST EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Creekside Forest Elementary School
101921113,TIMBER CREEK EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Timber Creek Elementary School
101921114,WILDWOOD EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 04, , ,N,N,Wildwood Elementary School
101921115,CREEKVIEW EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Creekview Elementary School
101921116,OAKCREST INT,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,M,05 - 06, , ,N,N,Oakcrest Intermediate School
101921117,GRAND OAKS EL,101921,TOMBALL ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 04, , ,N,N,Grand Oaks Elementary School
101924001,C E KING H S,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,C E King High School
101924012,KASE ACADEMY,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,S,10 - 12, , ,Y,N,Kase Academy
101924014,HIGH POINT EAST,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 11, , ,N,N,High Point East
101924041,C E KING MIDDLE,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,C E King Middle School
101924043,MICHAEL R NULL MIDDLE,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Michael R Null Middle School
101924102,ROYALWOOD EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,Royalwood Elementary School
101924104,L E MONAHAN EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,L E Monahan Elementary School
101924107,STEPHANIE CRAVENS EARLY CHILDHOOD,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - KG,'101924102,ROYALWOOD EL,N,N,Stephanie Cravens Early Childhood
101924108,SHELDON EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,Sheldon Elementary School
101924109,H M CARROLL EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,H M Carroll Elementary School
101924110,SHELDON EARLY CHILDHOOD ACADEMY,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - KG,'101924108,SHELDON EL,N,N,Sheldon Early Childhood Academy
101924111,GARRETT EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,Garrett Elementary School
101924112,SHELDON LAKE EL,101924,SHELDON ISD,4,REGION 04: HOUSTON,101,HARRIS,E,01 - 05, , ,N,N,Sheldon Lake Elementary School
101925001,HARGRAVE H S,101925,HUFFMAN ISD,4,REGION 04: HOUSTON,101,HARRIS,S,09 - 12, , ,N,N,Hargrave High School
101925041,HUFFMAN MIDDLE,101925,HUFFMAN ISD,4,REGION 04: HOUSTON,101,HARRIS,M,06 - 08, , ,N,N,Huffman Middle School
101925103,HUFFMAN EL,101925,HUFFMAN ISD,4,REGION 04: HOUSTON,101,HARRIS,E,EE - 05, , ,N,N,Huffman Elementary School
101925104,FALCON RIDGE EL,101925,HUFFMAN ISD,4,REGION 04: HOUSTON,101,HARRIS,E,KG - 05, , ,N,N,Falcon Ridge Elementary School
102901103,GEORGE WASHINGTON CARVER EL,102901,KARNACK ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 08, , ,N,N,George Washington Carver Elementary School
102902001,MARSHALL H S,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,S,09 - 12, , ,N,N,Marshall High School
102902006,MARSHALL EARLY GRADUATION SCHOOL,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,S,07 - 12, , ,Y,N,Marshall Early Graduation School
102902041,MARSHALL J H,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,M,06 - 08, , ,N,N,Marshall Junior High
102902103,CROCKETT EL,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,E,KG - 05, , ,N,N,Crockett Elementary School
102902107,SAM HOUSTON EL,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,E,KG - 05, , ,N,N,Sam Houston Elementary School
102902108,WM B TRAVIS EL,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,E,KG - 05, , ,N,N,Wm B Travis Elementary School
102902110,MARSHALL ECH CTR,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,E,EE - PK,'102902107,SAM HOUSTON EL,N,N,Marshall Ech Center
102902116,PRICE T YOUNG EL,102902,MARSHALL ISD,7,REGION 07: KILGORE,102,HARRISON,E,KG - 05, , ,N,N,Price T Young Elementary School
102903002,WASKOM H S,102903,WASKOM ISD,7,REGION 07: KILGORE,102,HARRISON,S,09 - 12, , ,N,N,Waskom High School
102903041,WASKOM MIDDLE,102903,WASKOM ISD,7,REGION 07: KILGORE,102,HARRISON,M,06 - 08, , ,N,N,Waskom Middle School
102903103,WASKOM EL,102903,WASKOM ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 05, , ,N,N,Waskom Elementary School
102904002,HALLSVILLE H S,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,S,09 - 12, , ,N,N,Hallsville High School
102904010,TEXAS VIRTUAL ACADEMY AT HALLSVILLE,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,B,03 - 12, , ,Y,N,Texas Virtual Academy At Hallsville
102904041,HALLSVILLE J H,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,M,07 - 08, , ,N,N,Hallsville Junior High
102904104,HALLSVILLE INT,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,M,05 - 06, , ,N,N,Hallsville Intermediate School
102904107,HALLSVILLE EAST EL,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 04, , ,N,N,Hallsville East Elementary School
102904108,HALLSVILLE NORTH EL,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 04, , ,N,N,Hallsville North Elementary School
102904109,HALLSVILLE WEST EL,102904,HALLSVILLE ISD,7,REGION 07: KILGORE,102,HARRISON,E,EE - 04, , ,N,N,Hallsville West Elementary School
102905001,HARLETON H S,102905,HARLETON ISD,7,REGION 07: KILGORE,102,HARRISON,S,09 - 12, , ,N,N,Harleton High School
102905041,HARLETON J H,102905,HARLETON ISD,7,REGION 07: KILGORE,102,HARRISON,M,06 - 08, , ,N,N,Harleton Junior High
102905101,HARLETON EL,102905,HARLETON ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 05, , ,N,N,Harleton Elementary School
102906001,ELYSIAN FIELDS H S,102906,ELYSIAN FIELDS ISD,7,REGION 07: KILGORE,102,HARRISON,S,09 - 12, , ,N,N,Elysian Fields High School
102906041,ELYSIAN FIELDS MIDDLE,102906,ELYSIAN FIELDS ISD,7,REGION 07: KILGORE,102,HARRISON,M,06 - 08, , ,N,N,Elysian Fields Middle School
102906101,ELYSIAN FIELDS EL,102906,ELYSIAN FIELDS ISD,7,REGION 07: KILGORE,102,HARRISON,E,PK - 05, , ,N,N,Elysian Fields Elementary School
103901001,CHANNING SCHOOL,103901,CHANNING ISD,16,REGION 16: AMARILLO,103,HARTLEY,B,PK - 12, , ,N,N,Channing School
103902001,HARTLEY SCHOOL,103902,HARTLEY ISD,16,REGION 16: AMARILLO,103,HARTLEY,B,PK - 12, , ,N,N,Hartley School
104901001,HASKELL H S,104901,HASKELL CISD,14,REGION 14: ABILENE,104,HASKELL,S,09 - 12, , ,N,N,Haskell High School
104901041,HASKELL J H,104901,HASKELL CISD,14,REGION 14: ABILENE,104,HASKELL,M,06 - 08, , ,N,N,Haskell Junior High
104901101,HASKELL EL,104901,HASKELL CISD,14,REGION 14: ABILENE,104,HASKELL,E,EE - 05, , ,N,N,Haskell Elementary School
104903001,RULE SCHOOL,104903,RULE ISD,14,REGION 14: ABILENE,104,HASKELL,B,PK - 12, , ,N,N,Rule School
104907001,PAINT CREEK SCHOOL,104907,PAINT CREEK ISD,14,REGION 14: ABILENE,104,HASKELL,B,PK - 12, , ,N,N,Paint Creek School
105801001,KATHERINE ANNE PORTER SCHOOL,105801,KATHERINE ANNE PORTER SCHOOL,13,REGION 13: AUSTIN,105,HAYS,S,07 - 12, , ,N,Y,Katherine Anne Porter School
105802041,TEXAS PREPARATORY SCHOOL,105802,TEXAS PREPARATORY SCHOOL,13,REGION 13: AUSTIN,105,HAYS,E,KG - 06, , ,N,Y,Texas Preparatory School
105802101,TEXAS PREPARATORY SCHOOL - AUSTIN CAMPUS,105802,TEXAS PREPARATORY SCHOOL,13,REGION 13: AUSTIN,105,HAYS,E,KG - 06, , ,N,Y,Texas Preparatory School - Austin Campus
105803001,KI CHARTER ACADEMY,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,B,02 - 12, , ,N,Y,Ki Charter Academy
105803002,KI CHARTER ACADEMY LIBERTY HILL,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,B,04 - 12, , ,N,Y,Ki Charter Academy Liberty Hill
105803003,KI CHARTER - DESOTO,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,S,08 - 12, , ,N,Y,Ki Charter - Desoto
105803004,KI CHARTER - FARMERSVILLE,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,E,02 - 07, , ,N,Y,Ki Charter - Farmersville
105803005,KI CHARTER - FORT WORTH,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,B,01 - 12, , ,N,Y,Ki Charter - Fort Worth
105803006,KI CHARTER - DENTON,105803,KI CHARTER,13,REGION 13: AUSTIN,105,HAYS,B,03 - 11, , ,N,Y,Ki Charter - Denton
105804101,DORAL ACADEMY OF TEXAS,105804,DORAL ACADEMY OF TEXAS,13,REGION 13: AUSTIN,105,HAYS,E,PK - 07, , ,N,Y,Doral Academy Of Texas
105902001,SAN MARCOS H S,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,San Marcos High School
105902041,GOODNIGHT MIDDLE,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Goodnight Middle School
105902043,MILLER MIDDLE,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Miller Middle School
105902101,BOWIE EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Bowie Elementary School
105902102,CROCKETT EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Crockett Elementary School
105902103,DEZAVALA EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Dezavala Elementary School
105902105,TRAVIS EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Travis Elementary School
105902107,HERNANDEZ EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Hernandez Elementary School
105902108,MENDEZ EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Mendez Elementary School
105902109,BONHAM PRE-K SCHOOL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,EE - PK,'105902102,CROCKETT EL,N,N,Bonham Pre-K School
105902110,RODRIGUEZ EL,105902,SAN MARCOS CISD,13,REGION 13: AUSTIN,105,HAYS,E,KG - 05, , ,N,N,Rodriguez Elementary School
105904001,DRIPPING SPRINGS H S,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,Dripping Springs High School
105904041,DRIPPING SPRINGS MIDDLE,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Dripping Springs Middle School
105904042,SYCAMORE SPRINGS MIDDLE,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Sycamore Springs Middle School
105904101,DRIPPING SPRINGS EL,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,E,EE - 05, , ,N,N,Dripping Springs Elementary School
105904102,WALNUT SPRINGS EL,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,E,PK - 05, , ,N,N,Walnut Springs Elementary School
105904103,ROOSTER SPRINGS EL,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,E,PK - 05, , ,N,N,Rooster Springs Elementary School
105904104,SYCAMORE SPRINGS EL,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,E,EE - 05, , ,N,N,Sycamore Springs Elementary School
105904105,CYPRESS SPRINGS EL,105904,DRIPPING SPRINGS ISD,13,REGION 13: AUSTIN,105,HAYS,E,PK - 05, , ,N,N,Cypress Springs Elementary School
105905001,WIMBERLEY H S,105905,WIMBERLEY ISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,Wimberley High School
105905041,DANFORTH J H,105905,WIMBERLEY ISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Danforth Junior High
105905101,JACOB'S WELL EL,105905,WIMBERLEY ISD,13,REGION 13: AUSTIN,105,HAYS,E,03 - 05, , ,N,N,Jacob's Well Elementary School
105905102,BLUE HOLE PRI,105905,WIMBERLEY ISD,13,REGION 13: AUSTIN,105,HAYS,E,PK - 02,'105905101,JACOB'S WELL EL,N,N,Blue Hole Primary School
105906001,JACK C HAYS H S,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,Jack C Hays High School
105906002,ALTER IMPACT CTR,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,B,04 - 12, , ,N,N,Alter Impact Center
105906004,LIVE OAK ACADEMY,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,Y,N,Live Oak Academy
105906005,LEHMAN H S,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,Lehman High School
105906006,MOE AND GENE JOHNSON H S,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,S,09 - 12, , ,N,N,Moe And Gene Johnson High School
105906041,R C BARTON MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,R C Barton Middle School
105906043,ERIC DAHLSTROM MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Eric Dahlstrom Middle School
105906044,LAURA B WALLACE MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Laura B Wallace Middle School
105906045,ARMANDO CHAPA MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Armando Chapa Middle School
105906046,D J RED SIMON MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,D J Red Simon Middle School
105906047,DR T C MCCORMICK JR MIDDLE,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,M,06 - 08, , ,N,N,Dr T C McCormick Jr Middle School
105906101,KYLE EL,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,E,EE - 05, , ,N,N,Kyle Elementary School
105906103,TOM GREEN EL,105906,HAYS CISD,13,REGION 13: AUSTIN,105,HAYS,E,EE - 05, , ,N,N,Tom Green Elementary School
