id,name,Campus Number,Campus Name
220902043,RICHLAND MIDDLE,220902043,Richland Middle School
220902044,NORTH OAKS MIDDLE,220902044,North Oaks Middle School
220902045,WATAUGA MIDDLE,220902045,Watauga Middle School
220902046,SMITHFIELD MIDDLE,220902046,Smithfield Middle School
220902047,NORTH RIDGE MIDDLE,220902047,North Ridge Middle School
220902101,BIRDVILLE EL,220902101,Birdville Elementary School
220902102,DAVID E SMITH EL,220902102,David E Smith Elementary School
220902103,W T FRANCISCO EL,220902103,WT Francisco Elementary School
220902104,JACK C BINION EL,220902104,Jack C Binion Elementary School
220902105,ALLIENE MULLENDORE EL,220902105,Alliene Mullendore Elementary School
220902106,RICHLAND EL,220902106,Richland Elementary School
220902107,SMITHFIELD EL,220902107,Smithfield Elementary School
220902108,SNOW HEIGHTS EL,220902108,Snow Heights Elementary School
220902109,MAJOR CHENEY EL AT SOUTH BIRDVILLE,220902109,Major Cheney Elementary School At South Birdville
220902110,O H STOWE EL,220902110,OH Stowe Elementary
220902111,ACADEMY AT WEST BIRDVILLE,220902111,Academy At West Birdville
220902112,HOLIDAY HEIGHTS EL,220902112,Holiday Heights Elementary School
220902113,WATAUGA EL,220902113,Watauga Elementary School
220902114,GRACE E HARDEMAN EL,220902114,Grace E Hardeman Elementary School
220902115,W A PORTER EL,220902115,WA Porter Elementary School
220902116,ACADEMY AT CARRIE F THOMAS,220902116,Carrie France Thomas Elementary
220902117,FOSTER VILLAGE EL,220902117,Foster Village Elementary School
220902118,NORTH RIDGE EL,220902118,North Ridge Elementary School
220902119,JOHN D SPICER EL,220902119,John D Spicer Elementary School
220902120,GREEN VALLEY EL,220902120,Green Valley Elementary School
220902121,WALKER CREEK EL,220902121,Walker Creek Elementary School
220904001,EVERMAN H S,220904001,Everman High School
220904003,EVERMAN ACADEMY H S,220904003,Everman Academy H S
220904041,CHARLES BAXTER J H,220904041,Charles Baxter Junior High School
220904042,ROY JOHNSON SIXTH GRADE CAMPUS,220904042,Roy Johnson Sixth Grade Campus
220904101,BISHOP EL,220904101,Bishop Elementary School
220904102,E RAY EL,220904102,E Ray Elementary School
220904103,SOUDER EL,220904103,Souder Elementary School
220904104,HOMMEL EL,220904104,Hommel Elementary School
220904105,DAN POWELL INT,220904105,Dan Powell Intermediate School
220904106,JOHN AND POLLY TOWNLEY EL,220904106,John And Polly Townley Elementary School
220905001,CARTER-RIVERSIDE H S,220905001,Carter-Riverside High School
220905002,ARLINGTON HEIGHTS H S,220905002,Arlington Heights High School
220905003,SOUTH HILLS H S,220905003,South Hills High School
220905004,DIAMOND HILL-JARVIS H S,220905004,Diamond Hill-Jarvis High School
220905005,DUNBAR H S,220905005,Dunbar High School
220905006,EASTERN HILLS H S,220905006,Eastern Hills High School
220905008,NORTH SIDE H S,220905008,North Side High School
220905009,POLYTECHNIC H S,220905009,Polytechnic High School
220905010,PASCHAL H S,220905010,Paschal High School
220905011,TRIMBLE TECHNICAL H S,220905011,Trimble Technical High School
220905014,SOUTHWEST H S,220905014,Southwest High School
220905015,WESTERN HILLS H S,220905015,Western Hills High School
220905016,O D WYATT H S,220905016,OD Wyatt High School
220905017,CTR FOR NEW LIVES,220905017,Center for New Lives
220905018,MIDDLE LVL LRN CTR,220905018,Middle Level Learning Center
220905019,METRO OPPORTUNITY,220905019,Metro Opportunity High School
220905021,SUCCESS H S,220905021,Success High School
220905024,DETENT CTR,220905024,Detention Center
220905026,JO KELLY SP ED,220905026,Jo Kelly Special Education Center
220905035,TRANSITION CTR,220905035,Transition Center
220905040,JUVENILE JUSTICE ALTERNATIVE ED PR,220905040,Juvenile Justice AEP
220905042,DAGGETT MIDDLE,220905042,Daggett Middle School
220905043,WEDGWOOD 6TH GR SCH,220905043,Wedgwood 6th Grade School
220905044,ELDER MIDDLE,220905044,Elder Middle School
220905045,FOREST OAK MIDDLE,220905045,Forest Oak Middle School
220905047,HANDLEY MIDDLE,220905047,Handley Middle School
220905048,JAMES MIDDLE,220905048,James Middle School
220905049,KIRKPATRICK MIDDLE,220905049,Kirkpatrick Middle School
220905050,MCLEAN MIDDLE,220905050,McLean Middle School
220905051,MEACHAM MIDDLE,220905051,Meacham Middle School
220905052,MEADOWBROOK MIDDLE,220905052,Meadowbrook Middle School
220905053,MONNIG MIDDLE,220905053,Monnig Middle School
220905054,MORNINGSIDE MIDDLE,220905054,Morningside Middle School
220905055,APPLIED LEARNING ACAD,220905055,Applied Learning Academy
220905056,RIVERSIDE MIDDLE,220905056,Riverside Middle School
220905057,ROSEMONT MIDDLE,220905057,Rosemont Middle School
220905058,STRIPLING MIDDLE,220905058,Stripling Middle School
220905059,DUNBAR MIDDLE,220905059,Dunbar Middle School
220905060,WEDGWOOD MIDDLE,220905060,Wedgwood Middle School
220905061,LEONARD MIDDLE,220905061,Leonard Middle School
220905062,INT'L NEWCOMER ACAD,220905062,International Newcomer Academy
220905063,COMO MONTESSORI,220905063,Como Montessori School
220905064,GLENCREST 6TH GRADE SCH,220905064,Glencrest 6th Grade School
220905066,WILLOUGHBY HOUSE,220905066,Willoughby House
220905067,ROSEMONT 6TH GRADE,220905067,Rosemont 6th Grade School
220905069,MCLEAN 6TH GRADE,220905069,McLean 6th Grade School
220905070,JEAN MCCLUNG MIDDLE,220905070,Jean Mcclung Middle
220905071,BENBROOK MIDDLE,220905071,Benbrook Middle
220905080,SPED PRIVATE/HOMEBOUND,220905080,Sped Private/Homebound
220905081,YOUNG WOMEN'S LEADERSHIP ACADEMY,220905081,Young Women's Leadership Academy
220905082,TEXAS ACADEMY OF BIOMEDICAL,220905082,Texas Academy Of Biomedical
220905083,YOUNG MEN'S LEADERSHIP ACADEMY,220905083,Young Men's Leadership Academy
220905101,ALICE CARLSON APPLIED LRN CTR,220905101,Alice Carlson Applied Learning Center
220905103,BENBROOK EL,220905103,Benbrook Elementary School
220905104,BOULEVARD HEIGHTS,220905104,Boulevard Heights
220905105,WEST HANDLEY EL,220905105,West Handley Elementary School
220905107,BURTON HILL EL,220905107,Burton Hill Elementary School
220905110,CARROLL PEAK EL,220905110,Carroll Peak Elementary School
220905111,CARTER PARK EL,220905111,Carter Park Elementary School
220905114,MANUEL JARA EL,220905114,Manuel Jara Elementary School
220905115,GEORGE CLARKE EL,220905115,George Clarke Elementary School
220905116,LILY B CLAYTON EL,220905116,Lily B Clayton Elementary School
220905117,COMO EL,220905117,Como Elementary School
220905118,HAZEL HARVEY PEACE EL,220905118,Hazel Harvey Peace Elementary School
220905119,DAGGETT EL,220905119,Daggett Elementary School
220905120,RUFINO MENDOZA SR EL,220905120,Rufino Mendoza Sr Elementary School
220905121,DE ZAVALA EL,220905121,De Zavala Elementary School
220905122,DIAMOND HILL EL,220905122,Diamond Hill Elementary School
220905123,S S DILLOW EL,220905123,SS Dillow Elementary School
220905124,MAUDE I LOGAN EL,220905124,Maude I Logan Elementary School
220905125,EASTERN HILLS EL,220905125,Eastern Hills Elementary School
220905126,EAST HANDLEY EL,220905126,East Handley Elementary School
220905127,CHRISTENE C MOSS EL,220905127,Christene C Moss Elementary School
220905129,JOHN T WHITE EL,220905129,John T White El
220905130,HARLEAN BEAL EL,220905130,Harlean Beal Elementary School
220905131,ROSEMONT PARK EL,220905131,Rosemont Park El
220905132,GLEN PARK EL,220905132,Glen Park Elementary School
220905133,W M GREEN EL,220905133,WM Green Elementary School
220905134,GREENBRIAR EL,220905134,Greenbriar Elementary School
220905135,VAN ZANDT-GUINN EL,220905135,Van Zandt-Guinn Elementary School
220905137,HUBBARD EL,220905137,Hubbard Elementary School
220905138,HELBING EL,220905138,Helbing Elementary School
220905139,KIRKPATRICK EL,220905139,Kirkpatrick Elementary School
220905141,MEADOWBROOK EL,220905141,Meadowbrook Elementary School
220905143,MCRAE EL,220905143,McRae Elementary School
220905144,MITCHELL BOULEVARD EL,220905144,Mitchell Boulevard Elementary School
220905146,MOORE M H EL,220905146,Moore M H Elementary School
220905147,MORNINGSIDE EL,220905147,Morningside Elementary School
220905148,CHARLES NASH EL,220905148,Charles Nash Elementary School
220905149,NORTH HI MOUNT EL,220905149,North Hi Mount Elementary School
220905150,OAKHURST EL,220905150,Oakhurst Elementary School
220905151,NATHA HOWELL EL,220905151,Natha Howell Elementary School
220905152,OAKLAWN EL,220905152,Oaklawn Elementary School
220905153,A M PATE EL,220905153,AM Pate Elementary School
220905154,M L PHILLIPS EL,220905154,ML Phillips Elementary School
220905156,RIDGLEA HILLS EL,220905156,Ridglea Hills Elementary School
220905157,LUELLA MERRETT EL,220905157,Luella Merrett Elementary School
220905159,VERSIA WILLIAMS EL,220905159,Versia Williams Elementary School
220905160,MAUDRIE WALTON EL,220905160,Maudrie Walton Elementary School
220905161,SAM ROSEN EL,220905161,Sam Rosen Elementary School
220905162,SAGAMORE HILL EL,220905162,Sagamore Hill Elementary School
220905163,BRUCE SHULKEY EL,220905163,Bruce Shulkey Elementary School
220905165,RICHARD J WILSON EL,220905165,Richard J Wilson Elementary School
220905166,SOUTH HI MOUNT EL,220905166,South Hi Mount Elementary School
220905167,SOUTH HILLS EL,220905167,South Hills Elementary School
220905168,SPRINGDALE EL,220905168,Springdale Elementary School
220905169,SUNRISE - MCMILLAN EL,220905169,Sunrise - McMillian Elementary School
220905171,TANGLEWOOD EL,220905171,Tanglewood Elementary School
220905172,W J TURNER EL,220905172,WJ Turner Elementary School
220905175,WASHINGTON HEIGHTS EL,220905175,Washington Heights Elementary School
220905176,WAVERLY PARK EL,220905176,Waverly Park Elementary School
220905177,WESTCLIFF EL,220905177,Westcliff Elementary School
220905178,WESTCREEK EL,220905178,Westcreek Elementary School
220905180,WESTERN HILLS EL,220905180,Western Hills Elementary School
220905184,WORTH HEIGHTS EL,220905184,Worth Heights Elementary School
220905186,DAVID K SELLARS EL,220905186,David K Sellars Elementary School
220905187,J T STEVENS EL,220905187,JT Stevens Elementary School
220905188,ATWOOD MCDONALD EL,220905188,Atwood McDonald Elementary School
220905190,RIVERSIDE APPLIED LRN CTR,220905190,Riverside Applied Learning Center
220905194,DAGGETT MONTESSORI,220905194,Daggett Montessori School
220905206,BILL J ELLIOTT EL,220905206,Bill J Elliott Elementary School
220905207,WESTPARK EL,220905207,Westpark Elementary School
220905208,T A SIMS EL,220905208,TA Sims Elementary School
220905209,EDWARD BRISCOE EL,220905209,Edward Briscoe Elementary School
220905210,COOK CHILDREN'S MEDICAL CTR,220905210,Children's Medical Center
220905211,WOMEN'S HAVEN,220905211,Women's Haven
220905212,BRIDGE ASSOC,220905212,Bridge Association School
220905216,WOODWAY EL,220905216,Woodway Elementary School
220905217,I M TERRELL EL,220905217,IM Terrell Elementary
220905219,LOWERY ROAD,220905219,Lowery Road Elementary School
220905220,ALICE D CONTRERAS,220905220,Alice D Contreras Elementary School
220905221,WESTERN HILLS PRI,220905221,Western Hills Primary School
220905222,CLIFFORD DAVIS EL,220905222,Clifford Davis Elementary School
220905223,CESAR CHAVEZ PRI,220905223,Cesar Chavez Primary School
220905224,MG ELLIS,220905224,MG Ellis Elementary School
220905225,BONNIE BRAE,220905225,Bonnie Brae Elementary School
220905226,SEMINARY HILLS PARK EL,220905226,Seminary Hills Park Elementary School
220905227,DOLORES HUERTA EL,220905227,Dolores Huerta Elementary School
220905228,PK SATELLITE CENTERS,220905228,Pre-K Satellite Centers
220905242,TARRANT YOUTH RECOVERY,220905242,Tarrant Youth Recovery
220905251,ASSESSMENT CTR,220905251,Assessment Center
220905252,INSIGHTS LEARNING CENTER,220905252,Insights Elementary DAEP
220906001,GRAPEVINE H S,220906001,Grapevine High School
220906004,COLLEYVILLE HERITAGE H S,220906004,Colleyville Heritage High School
220906006,THE BRIDGES ACAD ALTER,220906006,Bridges Alternative Learning Center
220906041,GRAPEVINE MIDDLE,220906041,Grapevine Middle School
220906042,COLLEYVILLE MIDDLE,220906042,Colleyville Middle School
220906043,HERITAGE MIDDLE,220906043,Heritage Middle School
220906044,CROSS TIMBERS MIDDLE,220906044,Cross Timbers Middle School
220906101,CANNON EL,220906101,Cannon Elementary School
220906102,COLLEYVILLE EL,220906102,Colleyville Elementary School
220906103,DOVE EL,220906103,Dove Elementary School
220906104,TIMBERLINE EL,220906104,Timberline Elementary School
220906105,TAYLOR EL,220906105,Taylor Elementary School
220906106,BEAR CREEK EL,220906106,Bear Creek Elementary School
220906107,HERITAGE EL,220906107,Heritage Elementary School
220906108,BRANSFORD EL,220906108,Bransford Elementary School
220906109,GRAPEVINE EL,220906109,Grapevine Elementary School
220906110,SILVER LAKE EL,220906110,Silver Lake Elementary School
220906111,GLENHOPE EL,220906111,Glenhope Elementary School
220907001,KELLER H S,220907001,Keller High School
220907002,FOSSIL RIDGE H S,220907002,Fossil Ridge High School
220907004,CENTRAL H S,220907004,Central High School
220907005,TIMBER CREEK H S,220907005,Timbercreek High School
220907039,NEW DIRECTION LRN CTR,220907039,New Direction High School
220907041,KELLER MIDDLE,220907041,Keller Middle School
220907042,FOSSIL HILL MIDDLE,220907042,Fossil Hill Middle School
220907043,HILLWOOD MIDDLE,220907043,Hillwood Middle School
220907044,INDIAN SPRINGS MIDDLE,220907044,Indian Springs Middle School
220907045,TRINITY SPRINGS MIDDLE,220907045,Trinity Springs Middle School
220907046,TIMBERVIEW MIDDLE,220907046,Timberview Middle School
220907101,KELLER-HARVEL EL,220907101,Keller-Harvel Elementary School
220907102,FLORENCE EL,220907102,Florence Elementary School
220907103,PARKVIEW EL,220907103,Parkview Elementary School
220907104,BEAR CREEK INT,220907104,Bear Creek Intermediate School
220907105,WHITLEY ROAD EL,220907105,Whitley Road Elementary School
220907106,HERITAGE EL,220907106,Heritage Elementary School
220907107,CHISHOLM TRAIL INT,220907107,Chisholm Trail Intermediate School
220907108,SHADY GROVE EL,220907108,Shady Grove Elementary School
220907109,PARK GLEN EL,220907109,Park Glen Elementary School
220907110,WILLIS LANE EL,220907110,Willis Lane Elementary School
220907111,NORTH RIVERSIDE EL,220907111,North Riverside Elementary School
220907112,HIDDEN LAKES EL,220907112,Hidden Lakes Elementary School
220907113,LONE STAR EL,220907113,Lone Star Elementary School
220907114,PARKWOOD HILL INT,220907114,Parkwood Hill Intermediate School
220907115,SOUTH KELLER INT,220907115,South Keller Intermediate School
220907116,BLUEBONNET EL,220907116,Bluebonnet Elementary School
220907117,FREEDOM EL,220907117,Freedom Elementary School
220907118,BETTE PEROT EL,220907118,Bette Perot Elementary School
220907119,WOODLAND SPRINGS EL,220907119,Woodland Springs Elementary School
220907120,LIBERTY EL,220907120,Liberty Elementary School
220907121,INDEPENDENCE EL,220907121,Independence Elementary School
220907122,FRIENDSHIP EL,220907122,Friendship Elementary School
220907123,TRINITY MEADOWS INT,220907123,Trinity Meadows Intermediate School
220907124,EAGLE RIDGE EL,220907124,Eagle Ridge Elementary School
220907125,CAPROCK EL,220907125,Caprock Elementary School
220907126,BASSWOOD EL,220907126,Basswood Elementary School
220907128,KELLER EARLY LEARNING CENTER,220907128,Keller Early Learning Center
220907129,RIDGEVIEW EL,220907129,Ridgeview El
220908002,MANSFIELD SUMMIT H S,220908002,Mansfield Summit High School
220908003,MANSFIELD H S,220908003,Mansfield High School
220908004,MANSFIELD TIMBERVIEW H S,220908004,Mansfield Timberview High School
220908005,MANSFIELD LEGACY H S,220908005,Mansfield Legacy High School
220908006,ALTER ED CTR,220908006,Alternative Education Center
220908007,MANSFIELD LAKE RIDGE H S,220908007,Mansfield Lake Ridge H S
220908008,MANSFIELD FRONTIER H S,220908008,Mansfield Frontier High School
220908041,ROGENE WORLEY MIDDLE,220908041,Rogene Worley Middle School
220908042,T A HOWARD MIDDLE,220908042,TA Howard Middle School
220908043,BROOKS WESTER MIDDLE,220908043,Brooks Wester Middle School
220908044,DANNY JONES MIDDLE,220908044,Danny Jones Middle School
220908045,JAMES COBLE MIDDLE,220908045,James Coble Middle School
220908046,LINDA JOBE MIDDLE,220908046,Linda Jobe Middle School
220908101,ALICE PONDER EL,220908101,Alice Ponder Elementary School
220908103,TARVER-RENDON EL,220908103,Tarver-Rendon Elementary School
220908105,J L BOREN EL,220908105,JL Boren Elementary School
220908106,CHARLOTTE ANDERSON EL,220908106,Charlotte Anderson Elementary School
220908107,GLENN HARMON EL,220908107,Glenn Harmon Elementary School
220908109,D P MORRIS EL,220908109,DP Morris Elementary School
220908110,WILLIE BROWN EL,220908110,Willie Brown Elementary School
220908111,KENNETH DAVIS EL,220908111,Kenneth Davis Elementary School
220908112,IMOGENE GIDEON EL,220908112,Imogene Gideon Elementary School
