CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLALTED,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING,CAD_PROGRESS,CAD_GAP,CAD_READ,CAD_MATH,CAD_SCIE,CAD_SOCI,CAD_POST
"095901001","095901","ABERNATHY H S","095","ABERNATHY ISD","17","HALE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"095901003","095901","ABERNATHY DAEP","095","ABERNATHY ISD","17","HALE","M","07 - 09","N","N"," "," ","X"," "," "," "," "," "," "," "
"095901041","095901","ABERNATHY J H","095","ABERNATHY ISD","17","HALE","M","06 - 08","N","N"," "," ","M","1","0","1","1","1","0","1"
"095901101","095901","ABERNATHY EL","095","ABERNATHY ISD","17","HALE","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"095902001","095902","COTTON CENTER SCHOOL","095","COTTON CENTER ISD","17","HALE","B","PK - 12","N","N"," "," ","M","0","1","1","0","0","0","1"
"095903001","095903","HALE CENTER H S","095","HALE CENTER ISD","17","HALE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"095903102","095903","AKIN EL","095","HALE CENTER ISD","17","HALE","E","EE - 04","N","N"," "," ","M","1","1","0","0"," "," ","0"
"095903103","095903","CARR MIDDLE","095","HALE CENTER ISD","17","HALE","M","05 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"095904001","095904","PETERSBURG SCHOOL","095","PETERSBURG ISD","17","HALE","B","PK - 12","N","N"," "," ","M","0","1","1","1","1","0","1"
"095904003","095904","PETERSBURG DAEP","095","PETERSBURG ISD","17","HALE","S","09 - 09","N","N"," "," ","X"," "," "," "," "," "," "," "
"095905001","095905","PLAINVIEW H S","095","PLAINVIEW ISD","17","HALE","S","09 - 12","N","N"," "," ","M","0","1","0","1","0","0","1"
"095905002","095905","ASH H S","095","PLAINVIEW ISD","17","HALE","S","09 - 12","Y","N"," "," ","A"," "," "," "," "," "," "," "
"095905004","095905","HALE COUNTY JJAEP","095","PLAINVIEW ISD","17","HALE","S","07 - 11","N","N"," "," ","X"," "," "," "," "," "," "," "
"095905043","095905","CORONADO MIDDLE","095","PLAINVIEW ISD","17","HALE","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"095905044","095905","ESTACADO MIDDLE","095","PLAINVIEW ISD","17","HALE","M","06 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"095905102","095905","COLLEGE HILL EL","095","PLAINVIEW ISD","17","HALE","E","PK - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"095905103","095905","EDGEMERE EL","095","PLAINVIEW ISD","17","HALE","E","PK - 05","N","N"," "," ","M","1","1","0","0","0"," ","1"
"095905105","095905","HIGHLAND EL","095","PLAINVIEW ISD","17","HALE","E","PK - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"095905106","095905","HILLCREST EL","095","PLAINVIEW ISD","17","HALE","E","PK - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"095905108","095905","LA MESA EL","095","PLAINVIEW ISD","17","HALE","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"095905109","095905","THUNDERBIRD EL","095","PLAINVIEW ISD","17","HALE","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"096904001","096904","MEMPHIS H S","096","MEMPHIS ISD","16","HALL","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"096904041","096904","MEMPHIS MIDDLE","096","MEMPHIS ISD","16","HALL","M","06 - 08","N","N"," "," ","M","0","0","0","1","0","0","0"
"096904101","096904","AUSTIN EL","096","MEMPHIS ISD","16","HALL","E","03 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"096904103","096904","TRAVIS EL","096","MEMPHIS ISD","16","HALL","E","PK - 02","N","N","096904101","AUSTIN EL","M"," "," "," "," "," "," "," "
"096905001","096905","VALLEY SCHOOL","096","TURKEY-QUITAQUE ISD","16","HALL","B","PK - 12","N","N"," "," ","M","0","0","1","1","1","0","1"
"097902001","097902","HAMILTON H S","097","HAMILTON ISD","12","HAMILTON","S","09 - 12","N","N"," "," ","M","0","0","1","0","1","0","1"
"097902041","097902","HAMILTON J H","097","HAMILTON ISD","12","HAMILTON","M","06 - 08","N","N"," "," ","M","1","0","1","1","0","0","0"
"097902102","097902","ANN WHITNEY EL","097","HAMILTON ISD","12","HAMILTON","E","EE - 05","N","N"," "," ","M","0","1","0","0","1"," ","0"
"097903001","097903","HICO H S","097","HICO ISD","12","HAMILTON","B","06 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"097903101","097903","HICO EL","097","HICO ISD","12","HAMILTON","E","PK - 05","N","N"," "," ","M","1","1","0","1","0"," ","1"
"098901001","098901","GRUVER H S","098","GRUVER ISD","16","HANSFORD","S","09 - 12","N","N"," "," ","M","0","1","0","1","1","0","1"
"098901041","098901","GRUVER J H","098","GRUVER ISD","16","HANSFORD","M","05 - 08","N","N"," "," ","M","1","1","0","1","1","1","1"
"098901101","098901","GRUVER EL","098","GRUVER ISD","16","HANSFORD","E","PK - 04","N","N"," "," ","M","1","1","0","1"," "," ","1"
"098903101","098903","PRINGLE-MORSE EL-J H","098","PRINGLE-MORSE CISD","16","HANSFORD","E","PK - 08","N","N"," "," ","M","0","0","0","0","1"," ","0"
"098904001","098904","SPEARMAN H S","098","SPEARMAN ISD","16","HANSFORD","S","09 - 12","N","N"," "," ","M","1","0","1","1","0","1","1"
"098904041","098904","SPEARMAN J H","098","SPEARMAN ISD","16","HANSFORD","M","06 - 08","N","N"," "," ","M","0","0","0","1","0","0","0"
"098904101","098904","GUS BIRDWELL EL","098","SPEARMAN ISD","16","HANSFORD","E","PK - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"099902001","099902","CHILLICOTHE H S","099","CHILLICOTHE ISD","09","HARDEMAN","S","07 - 12","N","N"," "," ","M","0","0","0","0","0","1","1"
"099902101","099902","CHILLICOTHE EL","099","CHILLICOTHE ISD","09","HARDEMAN","E","PK - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"099903001","099903","QUANAH H S","099","QUANAH ISD","09","HARDEMAN","S","09 - 12","N","N"," "," ","M","1","0","1","1","1","0","1"
"099903041","099903","TRAVIS MIDDLE","099","QUANAH ISD","09","HARDEMAN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"099903102","099903","REAGAN EL","099","QUANAH ISD","09","HARDEMAN","E","EE - 05","N","N"," "," ","M","0","0","1","1","1"," ","0"
"100903002","100903","KOUNTZE H S","100","KOUNTZE ISD","05","HARDIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"100903003","100903","HARDIN CO ALTER ED","100","KOUNTZE ISD","05","HARDIN","S","08 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"100903041","100903","KOUNTZE MIDDLE","100","KOUNTZE ISD","05","HARDIN","M","07 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"100903042","100903","KOUNTZE INT","100","KOUNTZE ISD","05","HARDIN","E","04 - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"100903101","100903","KOUNTZE EL","100","KOUNTZE ISD","05","HARDIN","E","PK - 03","N","N"," "," ","M","1","0","0","0"," "," ","0"
"100904001","100904","SILSBEE H S","100","SILSBEE ISD","05","HARDIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"100904002","100904","HARDIN CO ALTER ED","100","SILSBEE ISD","05","HARDIN","S","07 - 10","N","N"," "," ","X"," "," "," "," "," "," "," "
"100904041","100904","EDWARDS-JOHNSON MEMORIAL MIDDLE","100","SILSBEE ISD","05","HARDIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","1","0"
"100904101","100904","JOHN H KIRBY EL","100","SILSBEE ISD","05","HARDIN","E","EE - 01","N","N","100904102","READ-TURRENTINE EL","M"," "," "," "," "," "," "," "
"100904102","100904","READ-TURRENTINE EL","100","SILSBEE ISD","05","HARDIN","E","02 - 03","N","N"," "," ","M","1","0","0","1"," "," ","0"
"100904104","100904","LAURA REEVES EL","100","SILSBEE ISD","05","HARDIN","E","04 - 05","N","N"," "," ","M","0","1","1","0","1"," ","1"
"100905001","100905","HARDIN-JEFFERSON H S","100","HARDIN-JEFFERSON ISD","05","HARDIN","S","09 - 12","N","N"," "," ","M","0","0","1","1","1","1","0"
"100905041","100905","HENDERSON MIDDLE","100","HARDIN-JEFFERSON ISD","05","HARDIN","M","06 - 08","N","N"," "," ","M","0","1","1","0","0","1","1"
"100905102","100905","CHINA EL","100","HARDIN-JEFFERSON ISD","05","HARDIN","E","EE - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"100905105","100905","SOUR LAKE EL","100","HARDIN-JEFFERSON ISD","05","HARDIN","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"100907001","100907","LUMBERTON H S","100","LUMBERTON ISD","05","HARDIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","0","0"
"100907003","100907","HARDIN CO ALTER ED","100","LUMBERTON ISD","05","HARDIN","S","10 - 10","N","N"," "," ","X"," "," "," "," "," "," "," "
"100907041","100907","LUMBERTON MIDDLE","100","LUMBERTON ISD","05","HARDIN","M","07 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"100907101","100907","LUMBERTON PRI","100","LUMBERTON ISD","05","HARDIN","E","01 - 03","N","N"," "," ","M","1","0","0","0"," "," ","0"
"100907102","100907","LUMBERTON EARLY CHILDHOOD SCH","100","LUMBERTON ISD","05","HARDIN","E","EE - KG","N","N","100907101","LUMBERTON PRI","M"," "," "," "," "," "," "," "
"100907103","100907","LUMBERTON INT","100","LUMBERTON ISD","05","HARDIN","E","04 - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"100908001","100908","WEST HARDIN H S","100","WEST HARDIN COUNTY CISD","05","HARDIN","S","07 - 12","N","N"," "," ","M","0","0","0","0","0","1","0"
"100908101","100908","WEST HARDIN EL","100","WEST HARDIN COUNTY CISD","05","HARDIN","E","EE - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"101802041","101802","SER-NINOS CHARTER MIDDLE","101","SER-NINOS CHARTER SCHOOL","04","HARRIS","M","06 - 08","N","Y"," "," ","M","1","1","1","1","1","1","1"
"101802101","101802","SER-NINOS CHARTER EL","101","SER-NINOS CHARTER SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101802102","101802","SER-NINOS CHARTER EL II","101","SER-NINOS CHARTER SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101803001","101803","ARISTOI CLASSICAL UPPER SCHOOL","101","ARISTOI CLASSICAL ACADEMY","04","HARRIS","B","06 - 10","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101803041","101803","ARISTOI CLASSICAL ACADEMY","101","ARISTOI CLASSICAL ACADEMY","04","HARRIS","E","KG - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101804001","101804","GEORGE I SANCHEZ H S","101","GEORGE I SANCHEZ CHARTER","04","HARRIS","B","PK - 12","Y","Y"," "," ","A"," "," "," "," "," "," "," "
"101804004","101804","GEORGE I SANCHEZ NORTH","101","GEORGE I SANCHEZ CHARTER","04","HARRIS","M","06 - 06","N","Y"," "," ","I","0","0","0","0"," "," ","0"
"101806001","101806","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","101","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","04","HARRIS","S","09 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101806042","101806","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","101","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","04","HARRIS","M","06 - 08","N","Y"," "," ","M","0","0","0","0","1","0","0"
"101806101","101806","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","101","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","04","HARRIS","E","KG - 08","N","Y"," "," ","M","1","1","1","1","1"," ","1"
"101806102","101806","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","101","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","04","HARRIS","E","KG - 05","N","Y"," "," ","M","0","0","1","0","0"," ","0"
"101807101","101807","UNIV OF HOUSTON CHARTER SCH-TECH","101","UNIVERSITY OF HOUSTON CHARTER SCHO","04","HARRIS","E","KG - 05","N","Y"," "," ","M","1","0","0","0","0"," ","0"
"101810002","101810","ACADEMY OF ACCELERATED LEARNING","101","ACADEMY OF ACCELERATED LEARNING IN","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","1","0","0"," ","0"
"101811001","101811","HARRIS COUNTY JUVENILE DETENTION C","101","EXCEL ACADEMY","04","HARRIS","B","05 - 11","Y","Y"," "," ","X"," "," "," "," "," "," "," "
"101811003","101811","BURNETT-BAYLAND REHABILITATION CEN","101","EXCEL ACADEMY","04","HARRIS","B","06 - 12","Y","Y"," "," ","X"," "," "," "," "," "," "," "
"101811004","101811","HARRIS COUNTY YOUTH VILLAGE","101","EXCEL ACADEMY","04","HARRIS","B","06 - 12","Y","Y"," "," ","X"," "," "," "," "," "," "," "
"101811006","101811","LEADERSHIP ACADEMY","101","EXCEL ACADEMY","04","HARRIS","S","07 - 11","Y","Y"," "," ","X"," "," "," "," "," "," "," "
"101811008","101811","EXCEL ACADEMY","101","EXCEL ACADEMY","04","HARRIS","S","09 - 11","N","Y"," "," ","X"," "," "," "," "," "," "," "
"101813001","101813","KIPP ACADEMY MIDDLE","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","0","1","1","1","0","1","1"
"101813003","101813","KIPP HOUSTON H S","101","KIPP INC CHARTER","04","HARRIS","S","09 - 12","N","Y"," "," ","M","0","0","1","1","1","1","1"
"101813004","101813","KIPP GENERATIONS COLLEGIATE","101","KIPP INC CHARTER","04","HARRIS","S","09 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101813005","101813","KIPP NORTHEAST COLLEGE PREPARATORY","101","KIPP INC CHARTER","04","HARRIS","S","09 - 11","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101813006","101813","KIPP SUNNYSIDE H S","101","KIPP INC CHARTER","04","HARRIS","S","09 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101813041","101813","KIPP 3D ACADEMY","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","0","1","1","0","0","0","0"
"101813042","101813","KIPP SHARPSTOWN COLLEGE PREPARATOR","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","0","1","1","0","1","1","1"
"101813043","101813","KIPP POLARIS ACADEMY FOR BOYS","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","1","0","0","0","0","0","0"
"101813044","101813","KIPP INTREPID PREPARATORY SCHOOL","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","0","1","1","0","0","0","1"
"101813045","101813","KIPP VOYAGE ACADEMY FOR GIRLS","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","1","0","1","1","1","1","1"
"101813046","101813","KIPP GULFTON MIDDLE","101","KIPP INC CHARTER","04","HARRIS","M","05 - 06","N","Y"," "," ","M","1","1","1","1"," "," ","1"
"101813047","101813","KIPP LIBERATION COLLEGE PREP","101","KIPP INC CHARTER","04","HARRIS","M","06 - 08","N","Y"," "," ","M","1","1","1","0","1","0","0"
"101813048","101813","KIPP SPIRIT COLLEGE PREP","101","KIPP INC CHARTER","04","HARRIS","M","05 - 08","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101813049","101813","KIPP ACADEMY WEST MIDDLE","101","KIPP INC CHARTER","04","HARRIS","E","05 - 05","N","Y"," "," ","M","0","1","1","0","1"," ","1"
"101813105","101813","KIPP SHINE PREP","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","1","1","1","1"," "," ","1"
"101813106","101813","KIPP DREAM PREP","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","0","0","0","0"," "," ","1"
"101813107","101813","KIPP SHARP COLLEGE PREP","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","1","1","1","1"," "," ","1"
"101813109","101813","KIPP EXPLORE ACADEMY","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","0","1","1","1"," "," ","1"
"101813111","101813","KIPP LEGACY PREPARATORY SCHOOL","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","0","0","0","0"," "," ","0"
"101813112","101813","KIPP CONNECT PRI","101","KIPP INC CHARTER","04","HARRIS","E","PK - 03","N","Y"," "," ","M","1","1","1","1"," "," ","1"
"101813113","101813","KIPP 3RD WARD SCHOOL","101","KIPP INC CHARTER","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101813114","101813","KIPP ZENITH ACADEMY","101","KIPP INC CHARTER","04","HARRIS","E","PK - 04","N","Y"," "," ","M","0","1","1","1"," "," ","1"
"101813115","101813","KIPP UNITY PRI","101","KIPP INC CHARTER","04","HARRIS","E","KG - KG","N","Y"," "," ","Z"," "," "," "," "," "," "," "
"101814101","101814","VARNETT CHARTER SCHOOL","101","THE VARNETT PUBLIC SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101814102","101814","THE VARNETT SCHOOL - NORTHEAST","101","THE VARNETT PUBLIC SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","1","1","1","1","1"," ","0"
"101814103","101814","THE VARNETT SCHOOL - EAST","101","THE VARNETT PUBLIC SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101815101","101815","ALIEF MONTESSORI COMMUNITY SCHOOL","101","ALIEF MONTESSORI COMMUNITY SCHOOL","04","HARRIS","E","EE - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101819001","101819","AMIGOS POR VIDA-FRIENDS FOR LIFE C","101","AMIGOS POR VIDA-FRIENDS FOR LIFE P","04","HARRIS","E","PK - 08","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101821001","101821","HOUSTON HEIGHTS CHARTER SCHOOL","101","HOUSTON HEIGHTS HIGH SCHOOL","04","HARRIS","S","09 - 12","Y","Y"," "," ","A"," "," "," "," "," "," "," "
"101828001","101828","HOUSTON GATEWAY ACADEMY - CORAL CA","101","HOUSTON GATEWAY ACADEMY INC","04","HARRIS","B","PK - 12","N","Y"," "," ","M","1","1","1","1","1","1","0"
"101828002","101828","HOUSTON GATEWAY ACADEMY INC ELITE","101","HOUSTON GATEWAY ACADEMY INC","04","HARRIS","E","PK - 08","N","Y"," "," ","M","1","1","1","1","1","1","1"
"101828101","101828","HOUSTON GATEWAY ACADEMY","101","HOUSTON GATEWAY ACADEMY INC","04","HARRIS","E","PK - 08","N","Y"," "," ","M","1","1","1","1","1"," ","1"
"101829101","101829","HOUSTON HEIGHTS LEARNING ACADEMY I","101","HOUSTON HEIGHTS LEARNING ACADEMY I","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","1","0","0"," "," ","0"
"101833101","101833","LA AMISTAD LOVE & LEARNING ACADEMY","101","LA AMISTAD LOVE & LEARNING ACADEMY","04","HARRIS","E","PK - 05","N","Y"," "," ","M","1","1","1","1","0"," ","1"
"101837001","101837","CALVIN NELMS H S","101","CALVIN NELMS CHARTER SCHOOLS","04","HARRIS","S","09 - 12","Y","Y"," "," ","A"," "," "," "," "," "," "," "
"101837041","101837","CALVIN NELMS MIDDLE","101","CALVIN NELMS CHARTER SCHOOLS","04","HARRIS","M","06 - 08","N","Y"," "," ","M","0","1","0","0","0","0","0"
"101838001","101838","SOUTHWEST H S","101","SOUTHWEST SCHOOL","04","HARRIS","S","09 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101838004","101838","PHOENIX SCHOOL AT SOUTHWEST SCHOOL","101","SOUTHWEST SCHOOL","04","HARRIS","B","KG - 12","Y","Y"," "," ","X"," "," "," "," "," "," "," "
"101838041","101838","SOUTHWEST MIDDLE SCH","101","SOUTHWEST SCHOOL","04","HARRIS","M","06 - 08","Y","Y"," "," ","A"," "," "," "," "," "," "," "
"101838101","101838","YOUNG LEARNERS","101","SOUTHWEST SCHOOL","04","HARRIS","E","PK - PK","N","Y"," "," ","Z"," "," "," "," "," "," "," "
"101838102","101838","SOUTHWEST SCHOOLS BISSONNET EL CAM","101","SOUTHWEST SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101838104","101838","SOUTHWEST SCHOOLS MANGUM EL CAMPUS","101","SOUTHWEST SCHOOL","04","HARRIS","E","PK - 05","N","Y"," "," ","M","0","0","0","0","0"," ","0"
"101840101","101840","TWO DIMENSIONS PREPARATORY ACADEMY","101","TWO DIMENSIONS PREPARATORY ACADEMY","04","HARRIS","E","PK - 05","N","Y"," "," ","M","1","1","1","1"," "," ","1"
"101840102","101840","TWO DIMENSIONS AT CORSICANA","101","TWO DIMENSIONS PREPARATORY ACADEMY","04","HARRIS","E","PK - KG","N","Y"," "," ","Z"," "," "," "," "," "," "," "
"101840103","101840","TWO DIMENSIONS/VICKERY","101","TWO DIMENSIONS PREPARATORY ACADEMY","04","HARRIS","E","PK - 04","N","Y"," "," ","M","0","0","0","1"," "," ","0"
"101842001","101842","COMQUEST ACADEMY","101","COMQUEST ACADEMY","04","HARRIS","B","KG - 12","Y","Y"," "," ","A"," "," "," "," "," "," "," "
"101845001","101845","YES PREP - SOUTHEAST","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","0","1","1","1","0","0","1"
"101845002","101845","YES PREP - SOUTHWEST","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","0","0","1","1","1","1","1"
"101845003","101845","YES PREP - EAST END","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101845004","101845","YES PREP - GULFTON","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","0","0","0","0","0","0","0"
"101845005","101845","YES PREP - WEST","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","1","1","0","1","1","1","1"
"101845006","101845","YES PREP - BRAYS OAKS","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 12","N","Y"," "," ","M","0","0","0","0","0","0","1"
"101845007","101845","YES PREP - NORTHSIDE","101","YES PREP PUBLIC SCHOOLS INC","04","HARRIS","B","06 - 10","N","Y"," "," ","M","0","0","0","0","0","0","0"
