DISTRICT,DA0GH13N,DA0GR13N,DA0GM13N,DB0GR13N,DH0GR13N,DW0GR13N,DI0GR13N,D30GR13N,D40GR13N,D20GR13N,DS0GR13N,DA0GR13R,DA0GH13R,DA0GM13R,DB0GR13R,DH0GR13R,DW0GR13R,DI0GR13R,D30GR13R,D40GR13R,D20GR13R,DS0GR13R,DPETGEEC,DPETGPKC,DPETGKNC,DPETG01C,DPETG02C,DPETG03C,DPETG04C,DPETG05C,DPETG06C,DPETG07C,DPETG08C,DPETG09C,DPETG10C,DPETG11C,DPETG12C,DPETALLC,DPETSPEC,DPETBILC,DPETVOCC,DPETGIFC,DPETLEPC,DPETECOC,DPETNEDC,DPETRSKC,DPETINDC,DPETASIC,DPETPCIC,DPETTWOC,DPETBLAC,DPETHISC,DPETWHIC,DAPID14D,DAPID14N,DAPID14R,DPETDISD,DPETDISC,DPETDISP,DPERRAKR,DPERRA1R,DPERRA2R,DPERRA3R,DPERRA4R,DPERRA5R,DPERRA6R,DPERRA7R,DPERRA8R,DPERSAKR,DPERSA1R,DPERSA2R,DPERSA3R,DPERSA4R,DPERSA5R,DPERSA6R,DPERSA7R,DPERSA8R,DAUND13C,DAUND13D,DAUND13R,DPEMALLC,DPEMALLT,DPEMALLP,DPETWHIP,DPETBLAP,DPETHISP,DPETINDP,DPETASIP,DPETPCIP,DPETTWOP,DPETECOP,DPETNEDP,DPETRSKP,DPETLEPP,DPETSPEP,DPETVOCP,DPETBILP,DPETGIFP,DPETGEEP,DPETGPKP,DPETGKNP,DPETG01P,DPETG02P,DPETG03P,DPETG04P,DPETG05P,DPETG06P,DPETG07P,DPETG08P,DPETG09P,DPETG10P,DPETG11P,DPETG12P,DPSTTOFC,DPSUTOFC,DPSSTOFC,DPSCTOFC,DPSETOFC,DPSTTOST,DPSUTOST,DPSSTOST,DPSCTOST,DPST00FC,DPST01FC,DPST06FC,DPST11FC,DPST20FC,DPST00ST,DPST01ST,DPST06ST,DPST11ST,DPST20ST,DPSTNOFC,DPSTBAFC,DPSTMSFC,DPSTPHFC,DPSPCOFC,DPSECOFC,DPSPTOFC,DPSXTOFC,DPSATOFC,DPSOTOFC,DPSTINFC,DPSTPIFC,DPSTASFC,DPSTBLFC,DPSTHIFC,DPSTWHFC,DPSTTWFC,DPSTMAFC,DPSTFEFC,DPSXCOFC,DPSTREFC,DPSTVOFC,DPSTBIFC,DPSTCOFC,DPSTGIFC,DPSTSPFC,DPSTOPFC,DPSTURNN,DPSTURND,DPSTURNR,DPSTTENA,DPSTEXPA,DPSAMIFC,DPCTSOCS,DPCTSOCC,DPCTSCIS,DPCTSCIC,DPCTMATS,DPCTMATC,DPCTG06S,DPCTG06C,DPCTG05S,DPCTG05C,DPCTG04S,DPCTG04C,DPCTG03S,DPCTG03C,DPCTG02S,DPCTG02C,DPCTG01S,DPCTG01C,DPCTGMES,DPCTGMEC,DPCTGKGS,DPCTGKGC,DPCTFLAS,DPCTFLAC,DPCTENGS,DPCTENGC,DPCTSOCA,DPCTSCIA,DPCTMATA,DPCTGMEA,DPCTGKGA,DPCTG06A,DPCTG05A,DPCTG04A,DPCTG03A,DPCTG02A,DPCTG01A,DPCTFLAA,DPCTENGA,DPSPTOFP,DPSTTOFP,DPSUTOFP,DPSSTOFP,DPSCTOFP,DPSETOFP,DPSXTOFP,DPSAMIFP,DPSTNOFP,DPSTBAFP,DPSTMSFP,DPSTPHFP,DPST00FP,DPST01FP,DPST06FP,DPST11FP,DPST20FP,DPSTREFP,DPSTVOFP,DPSTBIFP,DPSTCOFP,DPSTGIFP,DPSTSPFP,DPSTOPFP,DPSTBLFP,DPSTWHFP,DPSTHIFP,DPSTPIFP,DPSTINFP,DPSTASFP,DPSTTWFP,DPSTMAFP,DPSTFEFP,DPSTKIDR,DPST00SA,DPST01SA,DPST06SA,DPST11SA,DPST20SA,DPSTTOSA,DPSUTOSA,DPSSTOSA,DPSCTOSA,DPFEIERP,DPSAINHP
"156902",41,48,7,0,26,22,0,0,0,0,7,100,85.4,14.6,0,54.2,45.8,0,0,0,0,14.6,0,15,87,70,64,73,58,69,63,71,77,66,53,55,48,869,70,44,195,43,40,457,412,446,5,1,0,16,5,564,278,949,1,0.1,941,3,0.3,9.7,12.3,6.9,0,0,12.1,0,1.4,0,33.3,0,28.6,0,0,0,0,0,0,2,390,0.5,130,840,15.5,32,0.6,64.9,0.6,0.1,0,1.8,52.6,47.4,51.3,4.6,8.1,22.4,5.1,4.9,0,1.7,10,8.1,7.4,8.4,6.7,7.9,7.2,8.2,8.9,7.6,6.1,6.3,5.5,69.3842,6.3819,3,3,15.9999,3623202.2077,391513.7983,239511,291000,1.9997,8,8.001,22.2153,29.1682,79988,349877.7632,360994.782,1156415.075,1675926.5875,0,61.2165,8.1677,0,9.8319,2,81.7661,29.2195,126.9855,0,0,0,0,0,10.0005,59.3837,0,14.0006,55.3836,0.5187,58.8372,3.7917,0,3.4998,0,1.9917,1.2638,11.4989,69.5024,16.544608532,8.8720930233,18.058139535,39.8508,371,24,374,21,422,27,57.1012,3.6066,51.4466,3.313,51.3534,3.033,83.4212,5.5574,64.1521,4.2861,70.6734,4.167,0,0,75.9996,4.1666,150,10,552,41,15.5,17.8,15.6,.,18.2,15.8,15.5,16.9,15,15,17,15,13.5,64.390107532,54.639466711,5.0256919097,2.3624744557,2.3624744557,12.599785015,23.010107453,31.38216568,0,88.228299815,11.771700185,0,2.8820682518,11.530002508,11.531443758,32.017808089,42.038677393,84.799132944,5.4647888136,0,5.0440878471,0,2.8705382493,1.8214521462,0,85.58677624,14.41322376,0,0,0,0,20.178369139,79.821630861,12.524465224,40000,43734.7204,45118.707912,52054.893474,57457.319529,52219.413176,61347.529466,79837,97000,60.7,70.5
"156905",22,23,1,0,4,18,0,0,0,1,1,100,95.7,4.3,0,17.4,78.3,0,0,0,4.3,4.3,0,13,19,18,15,21,21,17,19,20,16,15,17,20,11,242,14,27,54,8,27,67,175,117,0,2,0,1,1,100,138,277,0,0,243,0,0,0,0,11.1,0,0,0,0,0,0,100,.,0,.,0,0,0,0,.,2,116,1.7,16,225,7.1,57,0.4,41.3,0,0.8,0,0.4,27.7,72.3,48.3,11.2,5.8,22.3,11.2,3.3,0,5.4,7.9,7.4,6.2,8.7,8.7,7,7.9,8.3,6.6,6.2,7,8.3,4.5,21.0003,1,1,2,2,1131095.5248,65793,84855,183084,0,2.9999,4.9996,6.0004,7.0004,0,125715.668,239880.39,331344.0476,434155.4192,0,18,3.0003,0,0,0,25.0003,10,37.0003,0,0,0,0,0,2,19.0003,0,9.0004,11.9999,0,17.6933,1.7766,0,1,0,0.5304,0,0.5474,18.9747,2.8848940958,7,15,11,86,6,78,5,94,6,18.2286,1.0127,19.3902,1.1406,21.6741,1.0321,22.7091,1.0886,15,1,17.9982,0.9999,0,0,18.3633,1.3633,40,3,149,9,14.3,15.6,15.7,.,13.5,18,17,21,20.9,15,18,13.3,16.6,67.567830531,56.757107375,2.7026807891,2.7026807891,5.4053615781,5.4053615781,27.026807891,29.72948868,0,85.713061242,14.286938758,0,0,14.285034023,23.807278944,28.572925149,33.334761884,84.252605915,8.4598791446,0,4.7618367357,0,2.5256782046,0,0,90.476326529,9.5236734713,0,0,0,0,42.858435356,57.141564644,11.5236449,.,41906.619554,47979.916393,55220.326578,62018.658819,53860.922215,65793,84855,91542,50.2,62.8
"157901",38,44,6,0,21,22,1,0,0,0,6,100,86.4,13.6,0,47.7,50,2.3,0,0,0,13.6,0,42,61,44,55,52,51,44,43,50,58,56,50,48,51,705,63,40,190,77,40,380,325,241,0,2,0,0,3,257,443,777,0,0,758,6,0.8,12.8,0,4.3,2.4,4.9,0,0,0,0,100,16.7,0,0,0,0,0,0,0,0,336,0,66,641,10.3,62.8,0.4,36.5,0,0.3,0,0,53.9,46.1,34.2,5.7,8.9,27,5.7,10.9,0,6,8.7,6.2,7.8,7.4,7.2,6.2,6.1,7.1,8.2,7.9,7.1,6.8,7.2,62.6235,8.4427,6.954,1,10.9998,2570383.3247,427725.2961,411981.0456,96000,3.0002,11.9997,12.5005,19.6082,15.5149,89808.882,394795.8416,477276.9452,879792.7932,728708.8627,0,54.1229,8.5006,0,0,0,79.0202,23.6634,113.6834,0.26,0,0,0.9996,0,0,61.6239,0,13.5329,49.0906,0,45.973,4.2113,2.0002,2,0,8.439,0,7.4703,58.9915,12.663349805,6.9861318904,13.584068363,15.3316,316,24,287,18,288,21,35.5572,2.0528,21.3022,1.3828,51.5678,3.0895,51.1122,3.0003,54.0108,3.0006,44.0088,3.0006,0,0,60,3,95,7,295,22,13.2,15.9,13.7,.,20,17.3,15.4,16.7,17,18,14.7,13.6,13.4,69.509004833,55.085878853,7.4265020223,6.1169880563,0.8796359011,9.675818985,20.815176182,13.486225781,0,86.425862496,13.574137504,0,4.7908532739,19.161656567,19.96135636,31.311248972,24.774884828,73.411738405,6.7247918114,3.1940086389,3.19368927,0,13.475771875,0,0,98.403794103,0,0,0,1.5962058971,0,21.609938761,78.390061239,11.257754677,29934.29838,32900.475979,38180.628391,44868.615844,46968.324817,41045.028219,50662.145534,59243.751165,96000,59.6,67.1
"158901",165,220,55,28,116,69,0,2,0,5,17,100,75,25,12.7,52.7,31.4,0,0.9,0,2.3,7.7,3,174,295,314,279,301,238,274,247,269,241,273,262,212,219,3601,301,347,805,136,417,2593,1008,1719,11,25,1,52,585,2141,786,3989,0,0,4017,170,4.2,3.3,9.5,3.6,1.4,1.3,3.6,1.6,1.3,0.5,5.9,17.1,7.1,4,0,0,0,0,0,24,1690,1.4,613,3549,17.3,21.8,16.2,59.5,0.3,0.7,0,1.4,72,28,47.7,11.6,8.4,22.4,9.6,3.8,0.1,4.8,8.2,8.7,7.7,8.4,6.6,7.6,6.9,7.5,6.7,7.6,7.3,5.9,6.1,237.8248,41.7536,7.5429,2.8,64.8664,11329090.975,2445195.8995,559145.2779,290756.5,12.6684,50.9478,62.0023,58.3745,53.8318,512448.6876,2210937.57,2806174.1894,2821742.7728,2977787.7557,4.1821,191.5394,40.104,1.9993,16.1202,0,289.9213,132.4277,487.2154,0,1,0,0,26.9991,33.4049,174.4208,2,39.2009,198.6239,3,169.9871,14.5776,16.1068,9,1,27.1533,0,56.9142,260.4702,21.850561024,9.9656243802,12.821150922,212.3276,1521,103,1468,94,1600,100,163.991,8.3087,235.1475,11.0474,179.2597,9.1903,252.4471,12.2385,223.8322,11.2376,272.476,13.238,0,0,237.0476,13.0476,338,22,2233,157,14.8,15.6,16,.,18.2,19.7,21.3,19.5,20.6,19.9,20.6,15.4,14.2,59.505775064,48.81307118,8.5698440567,1.5481653495,0.574694478,13.313700675,27.180524261,43.579821163,1.7584793512,80.538026312,16.862833481,0.8406608562,5.3267783679,21.422408428,26.070578005,24.545169385,22.635065813,71.475767035,6.1295541928,6.7725485315,3.7842983574,0.4204775953,11.417354288,0,11.352516643,73.340038549,14.046012022,0,0.4204775953,0,0.8409551905,16.483100164,83.516899836,15.141398206,40450.939945,43396.134279,45259.195052,48338.619993,55316.518409,47636.2893,58562.516753,74128.687627,103841.60714,59.1,63.3
"158902",39,44,5,2,24,18,0,0,0,0,1,100,88.6,11.4,4.5,54.5,40.9,0,0,0,0,2.3,0,38,70,60,62,47,58,53,54,74,62,58,69,49,46,800,50,67,216,64,67,530,270,389,1,0,0,11,26,404,358,871,0,0,843,17,2,0,0,4.4,5.9,10.6,2,0,0,3.7,0,0,0,0,0,0,0,0,0,0,361,0,106,743,14.3,44.8,3.3,50.5,0.1,0,0,1.4,66.3,33.8,48.6,8.4,6.3,27,8.4,8,0,4.8,8.8,7.5,7.8,5.9,7.3,6.6,6.8,9.3,7.8,7.3,8.6,6.1,5.8,62.7619,5.6214,5.5333,2,16,2936818.7698,291583.542,345829.623,182830,4.9135,11.0009,14.2625,17.4676,15.1174,177547.977,413794.8,596197.4451,880984.1216,868294.4261,0,53.3826,8.3793,1,0,0,75.9166,39.3801,131.2967,0,0,0,0,3.9148,6.0001,51.8469,1.0001,17.4679,45.294,0,51.1259,3.7775,0.1429,3.2808,0.45,3.9848,0,14.0008,64.4694,21.716969601,10.169348635,13.778677036,34.776,347,20,348,23,423,29,30.9136,2.1511,50.6338,2.9214,55.8753,2.963,45.2862,2.9353,60.0126,2.9039,57.3248,2.9039,0,0,68.5448,3.9144,109,7,445,27,17.4,15.1,14.6,.,17.5,14.4,17.3,18.9,15.4,20.7,19.7,15.6,16.5,57.820645911,47.801582218,4.2814480486,4.2143481139,1.5232675307,12.186140246,29.993213843,26.486575824,0,85.055742417,13.350934245,1.5933233379,7.8287942207,17.527990708,22.724774107,27.831534737,24.086906228,81.46008964,6.0187789089,0.227685905,5.2273752069,0.716995502,6.3490748368,0,6.2375422032,82.608875767,9.5600993596,0,0,0,1.5934826702,27.832012734,72.167987266,12.746586703,36134.726163,37614.63153,41801.748999,50435.327212,57436.756724,46793.018851,51870.271107,62499.705962,91415,55.1,57.8
"158904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,22,31,18,23,20,20,23,18,9,19,0,0,0,0,203,13,16,0,10,16,156,47,91,0,0,0,9,0,90,104,205,0,0,195,0,0,11.1,4.5,0,4.8,0,0,0,0,10,0,66.7,33.3,.,.,0,0,0,.,0,28,0,31,148,20.9,51.2,0,44.3,0,0,0,4.4,76.8,23.2,44.8,7.9,6.4,0,7.9,4.9,0,10.8,15.3,8.9,11.3,9.9,9.9,11.3,8.9,4.4,9.4,0,0,0,0,11.8558,0,0.9519,2,4.9038,521103.6251,0,54273,138896,2.0001,3.9519,2.9517,2.0002,0.9519,72922.7686,155583.2609,136877.4724,98241.8716,57478.2516,0,9.8558,2,0,0,0,14.8077,7.5881,27.2996,0,0,0,0.9999,0,1,9.8559,0,0.952,10.9038,0,11.8558,0,0,0,0,0,0,1.9519,9.6155,20.299516406,4.7266715588,6.3568241437,4,29,2,0,0,29,2,29.5812,1.6434,16.5968,0.7544,15.782,0.7891,16.5887,1.2941,17.3328,0.7536,13.9465,1.3433,0,0,31,2,0,0,58,4,14.5,.,14.5,.,15.5,18,22,20,12.8,23,10.4,.,14.5,54.241454087,43.428475142,0,3.4868642764,7.3261146683,17.962900555,27.795645357,14.652229337,0,83.130619612,16.869380388,0,16.870223857,33.333052177,24.896675045,16.871067326,8.0289815955,100,0,0,0,0,0,0,0,83.131463081,8.4346901938,0,0,8.4338467248,0,8.0298250645,91.970174935,17.122421093,36459.561322,39369.230218,46372.420097,49116.024198,60382.657422,43953.476366,.,57015.442799,69448,50.7,62.2
"158905",102,109,7,3,57,34,1,13,0,1,5,100,93.6,6.4,2.8,52.3,31.2,0.9,11.9,0,0.9,4.6,2,67,119,118,109,107,95,95,112,116,114,137,110,96,92,1489,135,259,358,98,258,976,513,688,3,138,1,19,38,978,312,1630,1,0.1,1571,33,2.1,6.7,15.8,12.9,9.8,1.3,3,1.1,0,0,11.1,29.4,20,0,0,12.5,0,0,0,3,694,0.4,125,1372,9.1,21,2.6,65.7,0.2,9.3,0.1,1.3,65.5,34.5,46.2,17.3,9.1,24,17.4,6.6,0.1,4.5,8,7.9,7.3,7.2,6.4,6.4,7.5,7.8,7.7,9.2,7.4,6.4,6.2,115.138,15.2143,8.4048,4,32,6178332.3155,895802.4654,604332.3472,347882,1.9997,17.0016,28.0023,34.5986,33.5358,86135.0778,736512.8588,1323804.7296,1951594.6455,2080285.0038,0,104.1357,11.0023,0,0,0,142.7571,68.1044,242.8615,0,0,0,3.0006,1.0003,20.501,90.6361,0,24.8467,90.2913,0,98.3662,6.6045,0.9999,4,0,5.1674,0,8.9758,109.3697,8.2068433945,10.143984221,15.548323471,92.2821,662,39,686,46,772,55,92.0192,4.9296,92.377,5.9529,97.9127,6.1434,88.9837,5.0802,91.1185,5.0714,101.1209,5.1506,0,0,119,6,298,19,1205,102,17,14.9,14,.,19.8,18.7,15.5,15.9,17.5,18,19.6,15.7,11.8,58.781280689,47.408914134,6.2645993704,3.4607379103,1.6470292739,13.176234191,28.04248512,37.997830039,0,90.444249509,9.5557504907,0,1.7367854227,14.766280463,24.320641317,30.049679515,29.126613281,85.43330612,5.7361600862,0.8684361375,3.4740919592,0,4.4880056975,0,0.8687835467,78.719536556,17.805589814,0,0,2.6060900832,0,21.579930171,78.420069829,12.932307318,43074,43320.208616,47274.857051,56406.751877,62031.769148,53660.236547,58878.979999,71903.239482,86970.5,59.3,60.6
"158906",41,60,19,13,14,33,0,0,0,0,10,100,68.3,31.7,21.7,23.3,55,0,0,0,0,16.7,1,11,59,57,49,71,62,79,70,88,79,86,68,74,69,923,84,12,320,84,12,496,427,420,0,2,0,43,114,266,498,1015,2,0.2,1002,25,2.5,3.7,2.3,3.4,5.3,0,0,2.6,0,1.4,42.9,0,0,9.1,0,0,0,0,0,0,474,0,129,919,14,54,12.4,28.8,0,0.2,0,4.7,53.7,46.3,45.5,1.3,9.1,34.7,1.3,9.1,0.1,1.2,6.4,6.2,5.3,7.7,6.7,8.6,7.6,9.5,8.6,9.3,7.4,8,7.5,75.8874,9.1176,5,3,20,3871841.9481,422207.2584,350705,249775,5.0002,6.0007,21.0016,17.8836,26.0013,192684.9771,238043.8457,972981.8203,984775.0679,1483356.2371,0,63.004,12.8834,0,0,0,93.005,37.3051,150.3101,0,0,0,0,8.0006,6.0002,61.8866,0,18.0016,57.8858,0,64.5879,4.0973,0.016,1,4.691,1.4952,0,12.1219,70.846,17.11021088,8.4301075269,14.806451613,48.4662,487,30,480,34,539,36,67.982,3.1007,78,4,61.9938,3.9996,71.0071,4.0004,49.0049,4.0004,57.0057,4.0004,0,0,59,4,223,16,556,36,16.2,14.1,15,.,14.8,21.9,19.5,15.5,17.8,12.3,14.3,13.9,15.4,61.875416223,50.487226075,6.0658598457,3.3264564391,1.9958738634,13.305825756,24.818758021,32.244140613,0,83.023005137,16.976994863,0,6.5889726094,7.9073732925,27.674686443,23.565967473,34.263000182,85.110176393,5.3991835272,0.021083869,1.3177418122,6.1815268411,1.9702875576,0,10.542725143,81.550560436,7.9067144216,0,0,0,0,23.721461007,76.278538993,12.162756927,38535.454002,39669.346193,46328.93781,55065.818286,57049.3105,51020.880253,46306.841537,70141,83258.333333,57.2,58.9
"159901",821,963,142,0,946,8,6,3,0,0,66,100,85.3,14.7,0,98.2,0.8,0.6,0.3,0,0,6.9,9,621,1100,1215,1136,1093,1089,1089,1151,1200,1079,1392,1110,867,882,15033,1062,4977,3311,1269,5188,11624,3409,9625,220,33,4,14,8,14650,104,16598,1,0,15992,227,1.4,5,13.1,6.2,2.8,1.1,2.9,0.1,1.6,1,7,13.9,4.2,3.8,0,1.1,1.1,8.5,6.5,8,6836,0.1,2160,14547,14.8,0.7,0.1,97.5,1.5,0.2,0,0.1,77.3,22.7,64,34.5,7.1,22,33.1,8.4,0.1,4.1,7.3,8.1,7.6,7.3,7.2,7.2,7.7,8,7.2,9.3,7.4,5.8,5.9,908.0182,120,28,12,266.4696,46086493.128,7335123,1985049,1042709,42.4202,153.6241,225.5923,320.3825,165.9991,1663531.9489,6458065.0035,10628078.652,16817045.906,10519771.617,15.4618,719.5581,170.9983,2,0,0,1068.0182,736.7397,2071.2275,0,0,4.0007,1,0.9996,865.0186,36.9993,0,254.4462,653.572,0,734.7807,45.9447,44.9312,3.7726,26.6147,49.9743,2,67.0017,909.4508,7.367270445,11.951374207,12.899577167,2002.5249,4789,236,4089,219,5007,296,815.8684,40.3738,648.8985,35.0545,795.4922,45.5062,777.1276,45.7302,796.7914,42.9678,835.3216,46.614,0,0,556.936,29.0968,1435,73,6002,307,20.3,18.7,16.9,.,19.1,20.2,18.5,17.5,17,18.5,17.9,19.7,19.6,51.564504623,43.839616846,5.7936658334,1.3518553611,0.5793665833,12.865298476,35.5701969,96.683000781,1.7028072785,79.244898395,18.832034424,0.2202599023,4.6717345533,16.918614627,24.844468977,35.283709071,18.281472772,80.921362589,5.0598875661,4.9482708607,0.4154762537,2.9310756106,5.5036672172,0.2202599023,0.1100858992,4.0747311012,95.264456153,0.4405968955,0,0.1101299511,0,28.022147574,71.977852426,16.555835555,39215.561193,42038.098212,47111.8857,52490.525874,63372.461762,50755.032364,61126.025,70894.607143,86892.416667,62.4,60.5
"160901",42,71,29,1,22,46,1,0,0,1,10,100,59.2,40.8,1.4,31,64.8,1.4,0,0,1.4,14.1,6,42,96,114,88,92,89,99,95,79,88,105,105,74,77,1249,162,66,327,37,63,832,417,550,2,5,0,14,32,615,581,1358,0,0,1359,27,2,8.2,3.6,2.2,2.5,2.4,5.1,0,0,0,18.2,14.3,0,9.1,7.7,0,0,0,6.3,0,566,0,160,1162,13.8,46.5,2.6,49.2,0.2,0.4,0,1.1,66.6,33.4,44,5,13,26.2,5.3,3,0.5,3.4,7.7,9.1,7,7.4,7.1,7.9,7.6,6.3,7,8.4,8.4,5.9,6.2,99.1244,18.5666,8.1476,2,26.5949,4169441.6126,949823.3268,525539.3,171000,4.0002,17.4702,17.0005,42.4065,18.247,122074.1534,599954.0825,651593.5054,1893706.1852,902113.6861,0,74.4894,24.635,0,5.603,1.1538,127.8386,43.6031,198.0366,0,1,0,0,2,8.0003,87.1241,1,24.4067,74.7177,1.2,68.7066,5.276,0.1312,6.0477,0.5,13.5833,4.8796,18.0001,98.7088,18.235557519,6.2790889402,13.678035006,42.2742,499,34,481,35,506,42,79.7686,4.94,95.5076,5.0004,87.6401,5.0004,91,5,87,5,111.8,6,0,0,94,5,179,13,600,44,14.7,13.7,12,.,18.8,16.1,19.1,17.5,18.2,17.4,18.6,13.8,13.6,64.553016968,50.053575955,9.3753376901,4.1141889933,1.009914329,13.429285294,22.017697739,21.346660163,0,75.147390552,24.852609448,0,4.0355351457,17.6245203,17.150671278,42.781091235,18.408182042,69.313509086,5.322604727,0.1323589348,6.1011214191,0.5044166724,13.703285972,4.9227031891,2.0176666895,87.893697213,8.0709694081,0,1.0088333448,0,1.0088333448,24.622292796,75.377707204,12.600328476,30517.012499,34341.569215,38327.902438,44656.035872,49439.013871,42062.717278,51157.633966,64502.344249,85500,57.4,66.6
"160904",13,19,6,0,2,16,0,0,0,1,3,100,68.4,31.6,0,10.5,84.2,0,0,0,5.3,15.8,0,14,16,16,14,15,14,9,13,14,11,19,14,18,16,203,26,0,92,1,0,122,81,91,0,0,1,1,2,38,161,233,0,0,238,3,1.3,12.5,0,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,0,0,120,0,37,206,18,79.3,1,18.7,0,0,0.5,0.5,60.1,39.9,44.8,0,12.8,45.3,0,0.5,0,6.9,7.9,7.9,6.9,7.4,6.9,4.4,6.4,6.9,5.4,9.4,6.9,8.9,7.9,19.9175,0.8333,0.25,1,8.7754,814563.911,36890.191,14700,88303,0.9996,2.0005,1,5.75,10.1674,27309.072,62449.6428,35040,248358.7112,441406.485,0,16.1676,3.7499,0,0,0,22.0008,9.9464,40.7226,1,0,0,0,0,0.9998,18.9177,0,6.7503,13.1672,0,16.3092,1.7828,0,0,0,1.8255,0,3.9997,21.5335,18.57431444,7.619047619,18.714285714,2.9998,89,6,82,8,110,11,9.4939,0.7303,7.8201,0.8689,12.2262,0.8733,12.7333,0.8733,15.0304,0.9394,15.5616,0.9726,0,0,16,1,0,0,111,11,14.8,10.3,10,.,16,13,9,14,14.6,16,16,.,10.1,54.02601995,48.910187463,2.0462838817,0.6139097209,2.4556388836,21.549213459,24.424766592,7.3664255229,0,81.172837957,18.827162043,0,5.0187021464,10.043931216,5.0207104305,28.869084976,51.047571231,81.883770554,8.9509225555,0,0,0,9.1653068909,0,0,94.980293712,5.0197062884,0,0,0,0,33.891301619,66.108698381,10.192042174,27320,31217.017146,35040,43192.819339,43413.899817,40896.895243,44270,58800,88303,61.4,64.6
"160905",10,11,1,1,3,6,1,0,0,0,0,100,90.9,9.1,9.1,27.3,54.5,9.1,0,0,0,0,0,9,6,2,7,1,6,5,8,13,6,14,7,9,10,103,16,0,40,2,0,79,24,31,2,0,0,2,0,48,51,118,0,0,102,0,0,0,0,.,0,0,0,0,0,8.3,.,0,.,0,.,0,0,0,0,0,64,0,19,94,20.2,49.5,0,46.6,1.9,0,0,1.9,76.7,23.3,30.1,0,15.5,38.8,0,1.9,0,8.7,5.8,1.9,6.8,1,5.8,4.9,7.8,12.6,5.8,13.6,6.8,8.7,9.7,12.7671,0,0.0929,1,5,494128.1331,0,5295.3,80000,1.0001,0,2.9994,5.866,2.9016,27322.732,0,107745.4688,239781.6323,119278.3,0,9.9939,2.7732,0,0,0,13.86,5,23.86,0,0,0,0,0,0,12.7671,0,4.9069,7.8602,0,9.7531,1.2752,0,0.7389,0,0.9999,0,2.8572,12.5025,22.853029394,7.230339787,14.406679107,4,54,8,37,4,61,9,5.2944,0.7332,2.792,0.5584,3.0126,0.5021,0.4397,0.4397,2.4924,0.4355,0.6464,0.3232,0,0,2.4888,0.4148,31,6,84,12,6.8,9.3,6.8,.,6,7.2,5,6,1,5.7,2,5.2,7,58.088851635,53.50838223,0,0.3893545683,4.1911148365,20.955574183,20.955574183,16.764459346,0,78.27854407,21.72145593,0,7.833415576,0,23.493197359,45.946221147,22.727165919,76.392446209,9.9881727252,0,5.7875320159,0,7.8318490495,0,0,100,0,0,0,0,0,38.433943495,61.566056505,8.0676112821,27320,.,35922.340735,40876.5142,41107.768128,38703.23982,.,57000,80000,58.6,68.5
"161801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,18,32,40,41,25,30,30,0,0,0,0,0,0,0,216,16,57,0,0,57,213,3,113,0,0,0,0,48,165,3,216,0,0,282,0,0,2.8,4.1,3.6,6.1,0,18.5,.,.,.,0,0,0,0,0,.,.,.,.,0,0,.,24,198,12.1,1.4,22.2,76.4,0,0,0,0,98.6,1.4,52.3,26.4,7.4,0,26.4,0,0,8.3,14.8,18.5,19,11.6,13.9,13.9,0,0,0,0,0,0,0,16.4804,0,1,1,7.48,652288.5719,0,70125,40377,4.48,8.0005,2.9999,1,0,152917,322466.9825,131586.5894,45318,0,0,15.4801,1.0003,0,0,0,18.4804,6.48,32.4404,0,0,0,0,2,5,9.4804,0,3.0002,13.4802,0,13.0008,0,1.48,1,0,0.9996,0,4.0006,17.0011,23.531418555,2.9733009709,3.3980582524,18.48,0,0,0,0,0,0,0,0,22.5,1.5,22.5,1.5,18.75,1.5,30.75,1.5,28.58,1.429,0,0,23.875,1.5,0,0,0,0,.,.,.,.,15.9,.,15,15,12.5,20.5,20,.,.,56.967238382,50.802086287,0,3.0825760472,3.0825760472,23.057668833,19.975092786,56.966005351,0,93.930365768,6.0696342322,0,27.183806218,48.545545011,18.202834883,6.067813888,0,78.886434795,0,8.9803645543,6.067813888,0,6.0653867625,0,12.135627776,57.525302784,30.33906944,0,0,0,0,18.204655227,81.795344773,13.106477998,34133.258929,40305.853697,43863.658589,45318,.,39579.656556,.,70125,40377,61.6,67.7
